	ClubID	ClubName	Address	EventID	EventName	Date	LineUp
0	114905	 Haus von Klaus	Langstrasse 112, 8004 Zürich	891600	Klaus	 28 October 2016 	['Le Citadin', 'Pasci', 'Fabio Siverino']
1	114905	 Haus von Klaus	Langstrasse 112, 8004 Zürich	807339	Von Freunden Für Freunde	 26 March 2016 	['Yougene']
