	ClubID	ClubName	Address	EventID	EventName	Date	LineUp
0	27319	 Free4style	1470 Estavayer-le-Lac	456094	The Cruzaders 2013	 05 July 2013 	['The Cruzaders', 'Quentin Mosimann']
1	27319	 Free4style	1470 Estavayer-le-Lac	346481	The Cruzaders 2012	 06 July 2012 	['The Cruzaders (Estavayer-Le-Lac - Ch)']
2	27319	 Free4style	1470 Estavayer-le-Lac	258966	The Cruzaders After Party	 02 July 2011 	['The Cruzaders']
3	27319	 Free4style	1470 Estavayer-le-Lac	218583	The Cruzaders	 01 July 2011 	['The Cruzaders']
4	27319	 Free4style	1470 Estavayer-le-Lac	151077	The Cruzaders	 02 July 2010 	['The Cruzaders ', 'Sebatien B.']
