	ClubID	ClubName	Address	EventID	EventName	Date	LineUp
0	107634	 Die Cafete	Neubrückstrasse 8, 3012 Bern	811545	100% Wax! pt 2	 12 March 2016 	['', 'Special Guest: Mia Kaltes (finefood records)', ' Markus haZe (save the VINYL!)', ' Intro by Meschuggo']
1	107634	 Die Cafete	Neubrückstrasse 8, 3012 Bern	761680	In der Kiste	 16 October 2015 	[' Sanmon (live set/spiegelkiste)', ' Die Kistenkerle', 'Peter Szanto (mischkultur)']
2	107634	 Die Cafete	Neubrückstrasse 8, 3012 Bern	743478	Bonafide3000	 28 August 2015 	['Bonafide 3000 [ISR] live. Support: FEA Soundsytem [BE] (Electro Jump / Electro House / Complextro)\t']
