festival,location,date,artist
MUSIQUES EN ETE,Geneve,2012-Juil.-18,ERIC LEGNINI
MUSIQUES EN ETE,Geneve,2012-Juil.-19,ANTJE WEITHAAS
MUSIQUES EN ETE,Geneve,2012-Juil.-20,BONGA
MUSIQUES EN ETE,Geneve,2012-Juil.-23,ELIANE ELIAS
MUSIQUES EN ETE,Geneve,2012-Juil.-24,XAVIER DE MAISTRE
MUSIQUES EN ETE,Geneve,2012-Juil.-25,GRAND PIANORAMAX
MUSIQUES EN ETE,Geneve,2012-Juil.-26,TEDI PAPAVRAMI
MUSIQUES EN ETE,Geneve,2012-Juil.-27,SELAH SUE
MUSIQUES EN ETE,Geneve,2012-Juil.-30,DAVE HOLLAND
MUSIQUES EN ETE,Geneve,2012-Juil.-31,ORCHESTRE DE CHAMBRE DE GENEVE
MUSIQUES EN ETE,Geneve,2012-Aout-02,QUATUOR YSAYE
MUSIQUES EN ETE,Geneve,2012-Aout-03,SONALP
MUSIQUES EN ETE,Geneve,2012-Aout-06,JESSE DAVIS
MUSIQUES EN ETE,Geneve,2012-Aout-07,QUATUOR MODIGLIANI
MUSIQUES EN ETE,Geneve,2012-Aout-08,TARRUS RILEY
MUSIQUES EN ETE,Geneve,2012-Aout-09,STEFAN VLADAR
MUSIQUES EN ETE,Geneve,2012-Aout-10,SOCALLED
MUSIQUES EN ETE,Geneve,2012-Aout-12,MARKUS SCHIRMER
MUSIQUES EN ETE,Geneve,2012-Aout-14,CUARTETO CASALS
MUSIQUES EN ETE,Geneve,2012-Aout-15,GYPSY SOUND SYSTEM
MUSIQUES EN ETE,Geneve,2012-Aout-17,ANGELIKA KIRCHSCHLAGER
MUSIQUES EN ETE,Geneve,2012-Aout-17,MONOFOCUS
MUSIQUES EN ETE,Geneve,2012-Aout-22,SMOD
MUSIQUES EN ETE,Geneve,2012-Aout-24,BASTIAN BAKER
MUSIQUES EN ETE,Geneve,2011-Juil.-06,TUMI (TUMI AND THE VOLUME)
MUSIQUES EN ETE,Geneve,2011-Juil.-08,IMPERIAL TIGER ORCHESTRA
MUSIQUES EN ETE,Geneve,2011-Juil.-11,CHARLES LLOYD
MUSIQUES EN ETE,Geneve,2011-Juil.-12,OPERA DE CHAMBRE DE GENEVE
MUSIQUES EN ETE,Geneve,2011-Juil.-13,RAOUL DESOUZA
MUSIQUES EN ETE,Geneve,2011-Juil.-15,LOS GUASONEROS DE GUANTANAMO
MUSIQUES EN ETE,Geneve,2011-Juil.-19,STEFAN VLADAR
MUSIQUES EN ETE,Geneve,2011-Juil.-20,MAMANI KEITA
MUSIQUES EN ETE,Geneve,2011-Juil.-21,FLORIAN BOESCH
MUSIQUES EN ETE,Geneve,2011-Juil.-22,LES FRANGLAISES
MUSIQUES EN ETE,Geneve,2011-Juil.-26,PASCAL ROGE
MUSIQUES EN ETE,Geneve,2011-Juil.-27,DAVY SICARD
MUSIQUES EN ETE,Geneve,2011-Juil.-28,MICHEL DALBERTO
MUSIQUES EN ETE,Geneve,2011-Juil.-29,KEREN ANN
MUSIQUES EN ETE,Geneve,2011-Aout-02,QUATUOR TERPSYCORDES
MUSIQUES EN ETE,Geneve,2011-Aout-03,BRUNO DUVAL
MUSIQUES EN ETE,Geneve,2011-Aout-04,STEFANIE IRANYI
MUSIQUES EN ETE,Geneve,2011-Aout-05,KARIMOUCHE
MUSIQUES EN ETE,Geneve,2011-Aout-07,MARIA JOAO PIRES
MUSIQUES EN ETE,Geneve,2011-Aout-09,BELCEA QUARTET
MUSIQUES EN ETE,Geneve,2011-Aout-10,LA ZIKABILO
MUSIQUES EN ETE,Geneve,2011-Aout-11,ORCHESTRE DE CHAMBRE DE GENEVE
MUSIQUES EN ETE,Geneve,2011-Aout-12,JUNIOR KELLY
MUSIQUES EN ETE,Geneve,2011-Aout-16,BERNARDA FINK
MUSIQUES EN ETE,Geneve,2011-Aout-17,BIBI TANGA
MUSIQUES EN ETE,Geneve,2011-Aout-18,ELISABETH LEONSKAJA
MUSIQUES EN ETE,Geneve,2011-Aout-19,DOG ALMOND
MUSIQUES EN ETE,Geneve,2010-Juin-28,MICHEL LEGRAND
MUSIQUES EN ETE,Geneve,2010-Juil.-04,INTERNATIONAL MUSIC ACADEMY SWITZERLAND
MUSIQUES EN ETE,Geneve,2010-Juil.-05,DANIEL HUMAIR
MUSIQUES EN ETE,Geneve,2010-Juil.-07,FANFARE JO BITHUME
MUSIQUES EN ETE,Geneve,2010-Juil.-09,JANNE ERSSON
MUSIQUES EN ETE,Geneve,2010-Juil.-12,AL FOSTER
MUSIQUES EN ETE,Geneve,2010-Juil.-14,SHIBUSA SHIRAZU
MUSIQUES EN ETE,Geneve,2010-Juil.-16,PAMBERI STEEL ORCHESTRA
MUSIQUES EN ETE,Geneve,2010-Juil.-19,PHIL WOODS
MUSIQUES EN ETE,Geneve,2010-Juil.-20,OPERA DE CHAMBRE DE GENEVE
MUSIQUES EN ETE,Geneve,2010-Juil.-21,MANU KATCHE
MUSIQUES EN ETE,Geneve,2010-Juil.-23,KAZAK
MUSIQUES EN ETE,Geneve,2010-Juil.-26,NIELS LANDOKY
MUSIQUES EN ETE,Geneve,2010-Juil.-27,SCHUMANN QUARTETT
MUSIQUES EN ETE,Geneve,2010-Juil.-28,BALOJI
MUSIQUES EN ETE,Geneve,2010-Juil.-29,QUATUOR YSAYE
MUSIQUES EN ETE,Geneve,2010-Juil.-30,BATAMBO
MUSIQUES EN ETE,Geneve,2010-Aout-02,RAOUL DESOUZA
MUSIQUES EN ETE,Geneve,2010-Aout-03,STEFAN VLADAR
MUSIQUES EN ETE,Geneve,2010-Aout-04,DJANGOLOGIE
MUSIQUES EN ETE,Geneve,2010-Aout-05,ORCHESTRE DE CHAMBRE DE GENEVE
MUSIQUES EN ETE,Geneve,2010-Aout-06,VENDEURS D'ENCLUMES
MUSIQUES EN ETE,Geneve,2010-Aout-08,DIANA DAMRAU
MUSIQUES EN ETE,Geneve,2010-Aout-10,XAVIER DE MAISTRE
MUSIQUES EN ETE,Geneve,2010-Aout-11,PIERRE LAUTOMNE
MUSIQUES EN ETE,Geneve,2010-Aout-12,SOPHIE GRAF
MUSIQUES EN ETE,Geneve,2010-Aout-13,SUMO
MUSIQUES EN ETE,Geneve,2010-Aout-17,PIOTR ANDERSZEWSKI
MUSIQUES EN ETE,Geneve,2010-Aout-18,TONY ALLEN
MUSIQUES EN ETE,Geneve,2010-Aout-19,ENSEMBLE WIEN BERLIN
MUSIQUES EN ETE,Geneve,2010-Aout-20,KATZAI
MUSIQUES EN ETE,Geneve,2010-Aout-24,NELSON GOERNER
MUSIQUES EN ETE,Geneve,2010-Aout-26,HELEN KEARNS
MUSIQUES EN ETE,Geneve,2009-Juil.-08,GURU'S JAZZMATAZZ
MUSIQUES EN ETE,Geneve,2009-Juil.-10,GONG LINNA
MUSIQUES EN ETE,Geneve,2009-Juil.-14,OPERA DE CHAMBRE DE GENEVE
MUSIQUES EN ETE,Geneve,2009-Juil.-15,OPERA DE CHAMBRE DE GENEVE
MUSIQUES EN ETE,Geneve,2009-Juil.-15,DAVID KRAKAUER
MUSIQUES EN ETE,Geneve,2009-Juil.-17,OPERA DE CHAMBRE DE GENEVE
MUSIQUES EN ETE,Geneve,2009-Juil.-17,RODOLPHE BURGER
MUSIQUES EN ETE,Geneve,2009-Juil.-18,OPERA DE CHAMBRE DE GENEVE
MUSIQUES EN ETE,Geneve,2009-Juil.-21,DAVID FRAY
MUSIQUES EN ETE,Geneve,2009-Juil.-22,URBAN SWING
MUSIQUES EN ETE,Geneve,2009-Juil.-23,MARTINA JANKOVA
MUSIQUES EN ETE,Geneve,2009-Juil.-24,DAVID NEERMAN
MUSIQUES EN ETE,Geneve,2009-Juil.-28,BELCEA QUARTET
MUSIQUES EN ETE,Geneve,2009-Juil.-29,LALO ZANELLI
MUSIQUES EN ETE,Geneve,2009-Juil.-30,NATHALIE STUTZMANN
MUSIQUES EN ETE,Geneve,2009-Juil.-31,GETACHEW MEKURIA
MUSIQUES EN ETE,Geneve,2009-Aout-04,QUATUOR BORODINE
MUSIQUES EN ETE,Geneve,2009-Aout-05,AMELIE LES CRAYONS
MUSIQUES EN ETE,Geneve,2009-Aout-07,MOONRAISERS
MUSIQUES EN ETE,Geneve,2009-Aout-07,WEST EASTERN DIVAN ORCHESTRA
MUSIQUES EN ETE,Geneve,2009-Aout-07,MOONRAISERS
MUSIQUES EN ETE,Geneve,2009-Aout-11,QUATUOR HUGO WOLF
MUSIQUES EN ETE,Geneve,2009-Aout-12,NOJAZZ
MUSIQUES EN ETE,Geneve,2009-Aout-13,ORCHESTRE DE CHAMBRE DE GENEVE
MUSIQUES EN ETE,Geneve,2009-Aout-14,GLEN OF GUINNESS
MUSIQUES EN ETE,Geneve,2009-Aout-18,FAZIL SAY
MUSIQUES EN ETE,Geneve,2009-Aout-19,POWER FUNK FAMILY
MUSIQUES EN ETE,Geneve,2009-Aout-20,QUATUOR TERPSYCORDES
MUSIQUES EN ETE,Geneve,2009-Aout-21,STEVANS
MUSIQUES EN ETE,Geneve,2008-Juil.-07,DIDIER LOCKWOOD
MUSIQUES EN ETE,Geneve,2008-Juil.-09,HOCUS POCUS
MUSIQUES EN ETE,Geneve,2008-Juil.-11,BEN'S BROTHER
MUSIQUES EN ETE,Geneve,2008-Juil.-14,THE NEW YORK VOICES
MUSIQUES EN ETE,Geneve,2008-Juil.-16,FRERES GUISSE
MUSIQUES EN ETE,Geneve,2008-Juil.-21,RAUL DE SOUZA
MUSIQUES EN ETE,Geneve,2008-Juil.-23,LOKUA KANZA
MUSIQUES EN ETE,Geneve,2008-Juil.-25,TIME REPORT
MUSIQUES EN ETE,Geneve,2008-Juil.-28,GIANNI BASSO
MUSIQUES EN ETE,Geneve,2008-Juil.-30,TROUBLE SHOOTIN
MUSIQUES EN ETE,Geneve,2008-Aout-01,BARBATUQUES
MUSIQUES EN ETE,Geneve,2008-Aout-04,CLAUDIO RODITI
MUSIQUES EN ETE,Geneve,2008-Aout-06,MOUSS  & HAKIM
MUSIQUES EN ETE,Geneve,2008-Aout-08,IJAHMAN (LEVI)
MUSIQUES EN ETE,Geneve,2008-Aout-11,RANDY BRECKER
MUSIQUES EN ETE,Geneve,2008-Aout-13,HELL'S KITCHEN
MUSIQUES EN ETE,Geneve,2008-Aout-15,K (CHANSON FRANCAISE)
MUSIQUES EN ETE,Geneve,2008-Aout-20,ALOAN
MUSIQUES EN ETE,Rognes,2007-Juin-08,WOVENHAND
MUSIQUES EN ETE,Geneve,2007-Juil.-02,THE THREE LADIES OF THE BLUES
MUSIQUES EN ETE,Geneve,2007-Juil.-04,SIERRA LEONE'S REFUGEES ALLSTARS
MUSIQUES EN ETE,Geneve,2007-Juil.-06,MARC ANDRE LEGER
MUSIQUES EN ETE,Geneve,2007-Juil.-09,DAVE HOLLAND
MUSIQUES EN ETE,Geneve,2007-Juil.-11,BOJAN Z
MUSIQUES EN ETE,Geneve,2007-Juil.-13,JOHN MAYALL
MUSIQUES EN ETE,Geneve,2007-Juil.-16,KIRK LIGHTSEY
MUSIQUES EN ETE,Geneve,2007-Juil.-18,FANGA
MUSIQUES EN ETE,Geneve,2007-Juil.-20,ABAJI
