festival,location,date,artist
INSANE FESTIVAL,Soleure,2014-Jan.-25,FUKKK OFFF
INSANE FESTIVAL,Soleure,2012-Oct.-04,WE LOVE MACHINES
INSANE FESTIVAL,Soleure,2012-Oct.-05,NO HEAD
INSANE FESTIVAL,Soleure,2012-Oct.-06,SCNTST
