festival,location,date,artist
VILLARS DE VIVRE,Villars,2012-Sep.-07,"PIAZZOLLA, 4 SAISONS DE TANGO (ART EN CIEL)"
VILLARS DE VIVRE,Villars,2012-Sep.-07,FREDERIC RECROSIO
VILLARS DE VIVRE,Villars,2012-Sep.-07,MONTREUX (Tribute to Freddie Mercury)
VILLARS DE VIVRE,Villars,2012-Sep.-08,VILLARS VANGUARD  JAZZ ORCHESTRA
VILLARS DE VIVRE,Villars,2012-Sep.-08,THE EIGHT KILLERS (BLUES BROTHERS SHOW)
VILLARS DE VIVRE,Villars,2012-Sep.-08,LIFRE CHANGE
VILLARS DE VIVRE,Villars,2012-Sep.-09,SONIA GRIMM
VILLARS DE VIVRE,Villars,2012-Sep.-09,MACADAM JAZZ BAND
VILLARS DE VIVRE,Villars,2012-Sep.-09,ANDREAS VENTOURAS
VILLARS DE VIVRE,Villars,2012-Sep.-09,SWISS COMEDY CLUB
VILLARS DE VIVRE,Villars,2011-Sep.-09,BEATRICE BERRUT
VILLARS DE VIVRE,Villars,2011-Sep.-09,FRANCOIS LINDEMANN
VILLARS DE VIVRE,Villars,2011-Sep.-09,DONA FLOR
VILLARS DE VIVRE,Villars,2011-Sep.-10,VERA TSYBAKOV
VILLARS DE VIVRE,Villars,2011-Sep.-10,MICHEL LEEB
VILLARS DE VIVRE,Villars,2011-Sep.-10,EDDIE BAYTOS
VILLARS DE VIVRE,Villars,2011-Sep.-11,LES MANOUCHES TSE TSE
VILLARS DE VIVRE,Villars,2011-Sep.-11,THIERRY LANG
VILLARS DE VIVRE,Villars,2010-Sep.-10,MICHEL JONASZ
VILLARS DE VIVRE,Villars,2010-Sep.-11,OLIVIER KER OURIO
VILLARS DE VIVRE,Villars,2010-Sep.-12,HENRI DES
VILLARS DE VIVRE,Villars,2010-Sep.-12,ENRICO PIERANUNZI
VILLARS DE VIVRE,Villars,2010-Sep.-12,DIANE TELL
