	ClubID	ClubName	Address	EventID	EventName	Date	LineUp
0	34422	 5ème Etage	Mühlenplatz 11, Bern	425833	Sonntags Tanz Tee # 3	 23 December 2012 	['', ' LU )', '- Luca de Grandis (TANZKARUSSEL', '- Hanzbeater ( SONNTAGS TANZ TEE )', ' ZH )', '- Dread J ( NEUSTADTMUSIK', '- Sonica ( AUDIOASYL.CH )', '- Rico Rausch ( OFF MIND', '- Nader ( NEUSTADTMUSIK', '- Jutzi B2B Don Tetris ( SUBSTANZ; BE )', ' BE )', '- Baroz ( ELEKTROSTUBETE']
1	34422	 5ème Etage	Mühlenplatz 11, Bern	421553	une Année de Belle vie	 01 December 2012 	['Dilo (Igloo Rec / Berlin - Buenos Aires)', ' Pablo Bordon (bons vivants / Bern - Viña del Mar)', ' Christoph Woerner (Klangextase / Kassel)']
2	34422	 5ème Etage	Mühlenplatz 11, Bern	355198	Tanzetee	 22 April 2012 	['Rino / Marco Jefferson / Jon Donson / Baroz / Hanz Beater']
3	34422	 5ème Etage	Mühlenplatz 11, Bern	187643	Hearty Party	 10 September 2010 	['DJs Girl', ' Little Lu', ' Jon Donson']
