location,event,date,artists,genre
Zürich,Internationaler-Dirigierkurs-David-Zinman,2016-06-06,[' Benjamin Nyffenegger '],Classic
Pully,Festival-Pully-Lavaux-à-l'heure-du-Québec,2016-06-06,"['Ingrid St-Pierre ', ' Mario Pelchat ', ' Brigitte Boisjoli ', ' Marcie ']",Pop
Zürich,Monday-Jazz,2016-06-06,"[' Angelo Signore ', ' Ueli Gasser ', ' Philippe Mall ', ' Luciano Maranta ', ' Willy Kotoun ', ' Robert Mark ']",
Zürich,Happy-Monday-feat.-Jessy-Howe,2016-06-06,"[' Jessy Howe ', ' Ernst Wirz ', ' Chris Muzik ', ' Dave Kohler ', ' Billy Wirz ', ' Hannes Würgler ']",
null,Shellac,2016-06-06,"['Shellac ', ' Helen Money ']",
Lausanne,Puscifer,2016-06-06,['Puscifer '],
Zürich,Breaking-Benjamin,2016-06-06,['Breaking Benjamin '],
Zürich,Nik-Bärtsch's-Ronin,2016-06-06,"[' Nik Bärtsch ', ' Kaspar Rast ', ' Thomy Jordi ', ' Sha ']",
Zürich,Saisonabschluss,2016-06-06,[' Isabel Bösch '],Classic
Winterthur,Captain-Chaos-&-Gerd-Dembrowski,2016-06-06,['Captain Chaos & Gerd Dembrowski '],
Luzern,Workshopkonzerte-Pre-College,2016-06-06,"['Laura Kirschner ', ' Joel Weber ', ' Esther Bächlin ', ' Raphael Gass ', ' Jonas Hüsler ', ' Elia Lobina ', ' Yannic Ambach ', ' Helen Maier ', ' Amanda Kiefer ', ' Raphael Gass ', ' Simon Scherrer ']",
