location,event,date,artists,genre
Zürich,Mittags-Intermezzo-Orgelmusik-zur-Mittagszeit,2016-09-01,['Min Woo '],Classic
Willisau,Jazz-Festival-Willisau,2016-09-01,"[' Sämi Gallati ', ' Claudio Strebel ']",
Veyras,Tohu-Bohu-Festival,2016-09-01,['Patrick Bruel '],Pop
Spiez,Alexandre-Dubach,2016-09-01,"['Alexandre Dubach ', ' Marc Fitze ']",Classic
Luzern,Lucerne-Festival-Sinfoniekonzert-18,2016-09-01,[' Sarah Connolly '],Classic
Basel,Bruckner-&-Olivier-Messiaen-und-Reger,2016-09-01,[' Andreas Liebig '],Classic
Zürich,The-Interrupters,2016-09-01,['The Interrupters '],
null,Vieux-Farka-Toure,2016-09-01,['Vieux Farka Toure '],
Basel,BluezBallz-unplugged,2016-09-01,"['Jan Bukacek ', ' Thomas L.C.Elsasser ', ' Roger T. ']",
Pratteln,Marky-Ramone's-Blitzkrieg,2016-09-01,"[""Marky Ramone's Blitzkrieg ""]",
Winterthur,Kamala,2016-09-01,"[' Fiona Grond ', ' Ralph Heidel ', ' Julian Schmidt ', ' Georg Stirnweiss ', ' Flurin Mück ']",
Baden,Mistura,2016-09-01,"[' Peter Madsen ', ' David Helbock ', ' Dietmar Kirchner ', ' Andreas Wettstein ']",
Baden,Klezmodern,2016-09-01,"[' Witek Kornacki ', ' Toni Donadio ']",
Lausanne,Angel-Haze,2016-09-01,['Angel Haze '],
Zürich,Bukowski,2016-09-01,['Gun Outfit '],
Basel,Wiesendanger-Westergaard-Bruun,2016-09-01,"[' Chris Wiesendanger ', ' Jonas Westergaard ', ' Peter Bruun ']",
Basel,Masterkonzert-Musikpädagogik,2016-09-01,"[' Tiago Barros ', ' Oliver Pellet ', ' Simone Bollini ', ' Dudu Penz ', ' Mauro Martins ']",
Luzern,Café-EntreCorde,2016-09-01,[' Sonic Delusion '],
Basel,Masterkonzert-Musikpädagogik,2016-09-01,"[' Nives Onori ', ' Johannes Maikranz ', ' Raphael Rossé ', ' Victor Rossé ', ' Jan Sutter ', ' Michael Anklin ']",
