,location,event,date,artists,genre
0,Z?rich,Jazzapero,2014-04-15,"[' Christina Jaccard ', ' Gregor M?ller ', ' Bruno Spoerri ', ' Kalli Gerhards ']",['Pop']
1,Z?rich,Einf?hrung-zum-Gr?ndonnerstag-Konzert,2014-04-15,['Dirk Tr?ten '],['Classic']
2,Basel,AMG-Sinfoniekonzerte,2014-04-15,[' Kit Armstrong '],['Classic']
3,Z?rich,Loreen,2014-04-15,['Loreen '],['Pop']
4,Z?rich,Family-of-the-Year,2014-04-15,['Family of the Year '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
5,Thun,Colin-Vallon-Trio,2014-04-15,"[' Colin Vallon ', ' Patrice Moret ', ' Julian Sartorius ']","['Jazz', 'Blues', 'Soul']"
6,null,Abdullah-Ibrahim-New-Trio,2014-04-15,"['Abdullah Ibrahim New Trio ', ' Abdullah Ibrahim ', ' Eugen Bazijan ', ' Cleave Guyton ']","['Jazz', 'Blues', 'Soul']"
7,Z?rich,Artist-in-Residence-Manuel-Perovic,2014-04-15,"[' Frantz Loriot ', ' Sandra Weiss ', ' Joachim Badenhorst ', ' Mats Spillmann ', ' Silvio Cadotsch ', ' Deborah Walker ', ' Dave Gisler ', ' Silvan Jeger ', ' Yuko Oshima ']","['Jazz', 'Blues', 'Soul']"
8,Z?rich,Barzin,2014-04-15,['Barzin '],['Pop']
9,Lausanne,Metronomy,2014-04-15,['Metronomy '],['Electronic']
10,Z?rich,The-Veils,2014-04-15,['The Veils '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
