location,event,date,artists,genre
Winterthur,Samstagsmatinée,2013-05-18,['Louis Cesar Ewande '],
Basel,Masterrezital,2013-05-18,[' Pedro Pablo Cámara Toldos '],Classic
Alberswil,14.-Spring-Bluegrass-Festival,2013-05-18,"['Junior Sisk & Ramblers Choice ', ' De Stroatklinkers ', ' Rawhide ', ' Grwoling Old Men ']",
Basel,Masterrezital,2013-05-18,[' Joaquin Sáez Belmonte '],Classic
Basel,Masterrezital,2013-05-18,[' Elia Portabales Rodríguez '],Classic
Zürich,Pfingstsamstag,2013-05-18,"['Hossein Samieian ', ' Felix Gubser ']",Classic
Basel,Masterrezital,2013-05-18,[' Mariateresa Pagano '],Classic
Luzern,Improvisationen-von-Slow-bis-Tempo,2013-05-18,['Mega Horvath '],
Zürich,Pfingstkonzert-mit-Saxofon-und-Orgel,2013-05-18,"['Michele Leisibach ', ' Martin Rabensteiner ']",Classic
Volkshaus,Zürich,2013-05-18,['Pippo Pollina '],
Zürich,Yiannis-Parios,2013-05-18,['Yiannis Parios '],
Zürich,Diva-de-la-Guitare,2013-05-18,['Diva de la Guitare '],Pop
Basel,Masterrezital,2013-05-18,[' Andrei Harabagiu '],Classic
Gaswerk,Winterthur,2013-05-18,"['The Sea ', ' Bombay Show Pig ', ' Daily Bread ']",
Basel,Cojazz-invites-Ann-Malcolm,2013-05-18,"[' Ann Malcolm ', ' Andy Scherrer ', ' Stephan Kurmann ', ' Peter Schmidlin ']",
Lausanne,Peace,2013-05-18,['Peace '],Pop
Zürich,Mr-Ray's-Class,2013-05-18,"[' Gee-K ', ' Jizelle ', ' Andreas Mattle ', ' Rudy Pfister ', ' Christian Simmen ', ' Muslijevic ', ' Manuel Müller ']",
Zürich,Ari,2013-05-18,"[' Aaron Wegmann ', ' Seraphim von Werra ']",Pop
null,Bireli-Lagrene-Quartet,2013-05-18,"[' Bireli Lagrène ', ' Franck Wolf ', ' Jean-Yves Jung ', ' Jean-Marc Robin ']",
null,Pat-Mc-Manus,2013-05-18,['Pat Mc Manus '],
Mokka,Thun,2013-05-18,['Smith & Smart '],
Zürich,Terror-Bird,2013-05-18,['Terror Bird '],Pop
X-tra,Zürich,2013-05-18,[' live: Little A feat. Ocamboman '],
Bern,Astronautalis,2013-05-18,"['Astronautalis ', ' Light Asylum ']",
Sankt-Gallen,Jacques-Palminger-&-The-Kings-of-Dub-Rock,2013-05-18,['Jacques Palminger & The Kings of Dub Rock '],
Lausanne,Le-cercle-des-Mallissimalistes,2013-05-18,['Le cercle des Mallissimalistes '],
Zürich,Nevis-Black,2013-05-18,"[' Rebecca Marti ', ' Moritz Vontobel ', ' Marcel Frautschi ', ' Luca Burkhalter ', ' Jonas Wolf ']",
