location,event,date,artists,genre
Schmittner-Openair,Schmitten,2013-06-22,['Animals & Friends '],Redwood
Zürich,2-Tage-Strom,2013-06-22,[' Thomas Rehnert '],Electronic
Zürich,Treibhaus-Wagner-Diplomrezitale,2013-06-22,"[' Christophe Berruex ', ' Simon A. Mantel ', ' Sela Bieri ']",Classic
Zürich,Stille-wird's-ein-säuselnd-Weben,2013-06-22,['Simon Mantel A. '],Classic
Talstation-Weglosen,Unteriberg,2013-06-22,"['Semino Rossi ', ' die jungen Zillertaler ']",
Winterthur,Verführung-zum-Saisonschluss,2013-06-22,[' Bénédicte Tauran '],Classic
Zürich,Süsse-Gifte-Wenn-Musik-zum-Rauschmittel-wird,2013-06-22,['Sela Bieri '],Classic
Liestal,Liestal-Air,2013-06-22,"['Uriah Heep ', ' Manfred Manns Earthband ']",
Kyburg,Abendmusik,2013-06-22,"['Magdalene Peter ', ' Rudolf Meyer ']",Classic
Luzern,Piano-Entertainment-Easy-Pop-Melodies,2013-06-22,['Christian Mettler '],Pop
Luzern,Celtic-Fusion,2013-06-22,"[' Fiona Kraege ', ' Skip Healy ', ' Peter Fleischlin ']",Classic
Zürich,Bach-im-Zentrum-der-Romantik,2013-06-22,[' Christian Scheifele '],Classic
Liebefeld,Harmonise,2013-06-22,"[' Yacin Elbay ', ' Anik Stuki ']",Classic
Bern,Aus-der-neuen-Welt,2013-06-22,"['Moritz Ernst ', ' Bettina Boller ']",Classic
Altnau,Donauwellen-ein-Sommerkonzert,2013-06-22,"[' Rudolf Bamert ', ' Eiko Furusawa ', ' Michel Rouilly ', ' conductor: Katharina Kühne ']",Classic
Winterthur,Du-bist-mein-Salz-in-der-Suppe,2013-06-22,"[' Florian Läuchli ', ' Mario Strebel ']",Classic
Zürich,Iron-Maiden,2013-06-22,['Iron Maiden '],
Sarnen,Luxueux-baroque-Musik-&-Tanz,2013-06-22,"['Lara Morger ', ' Lisa Gross ', ' Moritz Roelcke ', ' Agnes Vass ', ' Ivo Dudler ']",Classic
Basel,Jalex-Akuntu,2013-06-22,['Jalex Akuntu '],
Piano-di-primo-al-primo-piano,Allschwil,2013-06-22,['Gilad Atzmon & Frank Harrison '],
Bern,Helix,2013-06-22,"[' Andreas Stahel ', ' Roger Girod ', ' Jean-Daniel Girod ', ' Tobias Hunziker ']",
Zürich,Emicida,2013-06-22,['Emicida '],
Espace-Malley,Prilly,2013-06-22,['Daddy Yankee & Prince Royce '],
Zürich,Sottosole,2013-06-22,['Sottosole '],Pop
Zürich,2-Tage-Strom,2013-06-22,"['Maja Ratkje ', ' Pomassl ', ' Shrubbn ']",Electronic
Stall-6,Zürich,2013-06-22,['KRS One '],
