location,event,date,artists,genre
Basel,Kitsch-Musik,2013-04-24,['Kirill Zwegintsov '],Classic
Luzern,Easy-Jazz-mit-einer-Prise-Pop,2013-04-24,['Fabienne Ambühl '],
Birrhard,Acoustic-Duo,2013-04-24,"[' William White ', ' Peter Fic ']",Pop
Basel,The-Aquabats,2013-04-24,"['The Aquabats ', ' The Flatliners ']",
Luzern,The-Crown-of-India,2013-04-24,[' Anoushka Shankar '],Classic
Bern,Internationales-Jazzfestival-Bern,2013-04-24,"['McCoy Tyner Latin Jazz All-Stars ', ' McCoy Tyner ', ' Gary Bartz ', ' Steve Turre ', ' Claudio Roditi ', ' Gerald Cannon ', ' Ignacio Berroa ', ' Francisco Mela ']",
Zürich,War-Requiem,2013-04-24,"[' Tatiana Pavlovskaya ', ' Toby Spence ', ' Hanno Müller-Brachmann ']",Classic
Basel,AMG-Sinfoniekonzert-Klassik,2013-04-24,[' Valerij Sokolov '],Classic
Zürich,Propagandhi,2013-04-24,"['Propagandhi ', ' Shai Hulud ', ' War On Women ']",
Zürich,Bastille,2013-04-24,['Bastille '],Pop
Zürich,Jacco-Gardner,2013-04-24,['Jacco Gardner '],Pop
Palais-des-Congrès,null,2013-04-24,[' Ulrich Hübner '],Classic
null,Wo-Fat,2013-04-24,"['Wo Fat ', ' Stonerabrahma ', ' Stonernesseria ']",
null,Michael-Neff-Group,2013-04-24,"[' Andi Schnoz ', ' Dusan Prusak ', ' Mario Söldi ', ' Michael Neff ']",
Solothurn,Joey-Cape-feat.-Scorpios-&-Armchair-Martian,2013-04-24,['Joey Cape feat. Scorpios & Armchair Martian '],
Frauenfeld,Laurent-Méteau's-Metabolism,2013-04-24,"[' Laurent Méteau ', ' Adrien Guerne ', ' Nils Fischer ', ' Ingo Hipp ', ' Eliyah Reichen ']",
Turnhalle-im-Progr,Bern,2013-04-24,"[' Domi Chansorn ', ' Fabio Pinot ', ' Olivier Zurkirchen ', ' Jeremias Keller ', ' Kevin Chesham ']",
Zürich,The-Drummers,2013-04-24,"[' Favre ', ' Jaeger ', ' Zangger ', ' Lauterburg ']",
Grabenhalle,null,2013-04-24,['Sarah Blasko '],
Feuerthalen,Kangaroo-Moon,2013-04-24,['Kangaroo Moon '],
Wädenswil,Primo-piano,2013-04-24,['Anna Szyc '],Classic
Zürich,Ches-Smith-&-These-Arches-feat.-Tim-Berne,2013-04-24,['Ches Smith & These Arches feat. Tim Berne '],
Hinterhof,Basel,2013-04-24,['Mélanie Pain '],
Basel,Erdmann-Fink-Rohrer,2013-04-24,"[' Daniel Erdmann ', ' Johannes Fink ', ' Samuel Rohrer ']",
Zürich,Werner-Hasler's-The-Outer-String,2013-04-24,"[""Werner Hasler's The Outer String "", ' Werner Hasler ', ' Vincent Courtois ', ' Julian Sartorius ']",
Winterthur,Blues-Pills,2013-04-24,['Blues Pills '],
Pratteln,Mob-Rules,2013-04-24,['Mob Rules '],
Zürich,Rachel-Sermanni,2013-04-24,['Rachel Sermanni '],Pop
Zürich,Jazz-Baragge-Wednesday-Jam,2013-04-24,"['Roberto Pianca ', ' Stefano Senni ', ' Emanuele Maniscalco ']",
Zürich,Miss-Anthropy,2013-04-24,['Miss Anthropy '],Pop
Zürich,Bukowski,2013-04-24,['MoreEats '],
Bern,Internationales-Jazzfestival-Bern,2013-04-24,"['McCoy Tyner Latin Jazz All-Stars ', ' McCoy Tyner ', ' Gary Bartz ', ' Steve Turre ', ' Claudio Roditi ', ' Gerald Cannon ', ' Ignacio Berroa ', ' Francisco Mela ']",
