location,event,date,artists,genre
Winterthur,Öffentliche-Generalprobe,2016-03-16,[' conductor: Christian Zacharias '],Classic
Zürich,Mittagsmusik,2016-03-16,"[' Angelika Som ', ' Katharina Kühne ', ' Noëmi Rueff ']",Classic
Zürich,Werner-und-Company,2016-03-16,['Werner und Company '],Pop
Basel,Benno-Ammann-Ein-musikalisches-Porträt,2016-03-16,['Kommentierte Aufführung ausgewählter Werke aus allen Schaffensperioden des Basler Komponisten '],Classic
Arosa,Arosa-Musik-Festival,2016-03-16,"[' Matina Hug ', ' Andi Schnoz ']",
Zürich,The-Underachievers,2016-03-16,['The Underachievers '],
Zürich,Von-filigran-bis-kraftstrotzend,2016-03-16,"[' Yefim Bronfman ', ' Christa Schönfeldinger ']",Classic
Bern,Russisches-Nationalorchester,2016-03-16,"['Renaud Capuçon ', ' Lionel Cottet ']",Classic
Basel,Kammermusik-um-halb-acht,2016-03-16,"['Vilija Poskute ', ' Tomas Daukantas ']",Classic
Zürich,Internationales-Country-Music-Festival,2016-03-16,['Wild West '],
Winterthur,Christian-Zacharias,2016-03-16,[' conductor: Christian Zacharias '],Classic
Bern,Internationales-Jazzfestival-Bern,2016-03-16,['Shemekia Copeland '],
Luzern,Lucerne-Festival-zu-Ostern,2016-03-16,['Jordi Savall '],Classic
Aarau,Metalmayhem,2016-03-16,"['Suffocation ', ' Cattle Decapitation ', ' Abiotic ']",
Basel,Madsen,2016-03-16,['Madsen '],
Zürich,Genetic-Groove-Jazz-Funk-Fusion,2016-03-16,"[' Jean-Jacques Lebert ', ' Patrick Zimmermann ', ' Matthias Beusch ', ' Markus Bisegger ']",Pop
Zürich,Gesänge-aus-der-Unruhe-ein-Finanzrequiem,2016-03-16,[' works by Giovanna Marini '],Classic
null,Venezianische-Flötenklänge,2016-03-16,[' Maurice Steger '],Classic
Zürich,Tanita-Tikaram,2016-03-16,['Tanita Tikaram '],Pop
Zürich,Zaz,2016-03-16,['Zaz '],Pop
Solothurn,Help!,2016-03-16,['Help! '],
Zürich,Édith-Piaf-Petite-grande-dame,2016-03-16,"['Licia Chery ', ' Sylphe ', ' Alexandre Pelichet ', ' Felix Raffel ', ' g) Felix Haller ', ' g) Florian Arnicas ']",Pop
Zürich,Song-Speech-Silence-Trilogie,2016-03-16,[' Arash Yazdani '],Classic
Langenthal,Häsler-Baur-Dürst-Leibundgut,2016-03-16,"[' Rolf Häsler ', ' Fabian Baur ', ' Thomas Dürst ', ' Philipp Leibundgut ']",
Baden,Endlich-Mittwoch-Klassikhalt,2016-03-16,"['Sonja Jungblut ', ' Eliane Koradi-Zweifel ']",Classic
Winterthur,Jazz-am-Mittwoch-in-abbondanza-,2016-03-16,"[' Barbara Balzan ', ' Gregor Müller ', ' Paolo Fresu ', ' Daniele Di Bonaventura ']",
Zürich,Yves-Theiler-Trio-CD-Taufe,2016-03-16,"['Yves Theiler Trio ', ' Yves Theiler ', ' Luca Sisera ', ' Lukas Mantel ']",
Zürich,Jazzbaragge-Wednesday-Jam,2016-03-16,"['Eliyah Reichen ', ' James Krüttli ', ' Dominik Burkhalter ']",
Basel,Jan-Prax-Quartet,2016-03-16,"[' Jan Prax ', ' Martin Sörös ', ' Tilman Oberbeck ', ' Michael Mischl ']",
Bern,The-Angelcy,2016-03-16,['The Angelcy '],
Wädenswil,Rom-Schaerer-Eberle,2016-03-16,"[' Peter Rom ', ' Andreas Schaerer ', ' Martin Eberle ']",
Zürich,Benjamin-Folke-Thomas,2016-03-16,['Benjamin Folke Thomas '],
Zürich,All-The-Luck-In-The-World,2016-03-16,['All The Luck In The World '],
Zürich,Wayne-Redmond,2016-03-16,['Wayne Redmond '],
Bern,Olgas-Bagasch,2016-03-16,['Olgas Bagasch '],
