location,event,date,artists,genre
Zürich,Präsentation-Master-of-Arts-in-Musikpädagogik,2015-06-16,['Salomé Zangerl '],Classic
Zürich,Rezital-Master-Music-Performance-Konzert,2015-06-16,['Meret Roth '],Classic
Zürich,Präsentation-Master-of-Arts-in-Musikpädagogik,2015-06-16,['Bettina Herrmann '],Classic
Zürich,Dienstagsvesper-Zürich-West,2015-06-16,['Conductor: Tobias Willi '],Classic
null,Foo-Fighters-abgesagt,2015-06-16,"['Foo Fighters ', ' The Darkness ']",
Zürich,Präsentation-Master-of-Arts-in-Musikpädagogik,2015-06-16,['Lisa Tatin '],Classic
Basel,Masterrezital,2015-06-16,"['""Emanuel Heitz ']",Classic
Basel,Masterrezital,2015-06-16,[' Tanja Vogrin '],Classic
Zürich,Annetta-Zehnder-&-Lukas-&-Elmar,2015-06-16,"[' Annetta Zehnder ', ' Lukas Meier ', ' Elmar Kluth ']",
Pratteln,Orchid,2015-06-16,"['Orchid ', ' The Vintage Caravan ']",
Luzern,Workshopkonzerte,2015-06-16,"['Barbara Frey ', ' Pascal Fernandes ', ' Daniel Messina ', ' Nina Reiter ', ' Barry Donohue ']",
