location,event,date,artists,genre
null,Recovery-Weihnachtskonzert,2013-12-19,"['Katja Cattapan ', ' Gustav Cattapan ']",Classic
Worblaufen,Sydney-Ellis,2013-12-19,[' Ralf Liebelt '],
Zürich,Stego,2013-12-19,['Stego '],
Winterthur,Festliche-Barockklänge,2013-12-19,[' Maurice Steger '],Classic
Zürich,Thursday-Night-Jazz,2013-12-19,"[' Rebecca Spiteri ', ' Jürg Ramspeck ', ' Joel Reiff ', ' Rolf Lyssy ']",
Basel,Volkssinfoniekonzert,2013-12-19,[' Mirjam Tschopp '],Classic
Zürich,Weihnachtskonzert,2013-12-19,"[' Roberta Invernizzi ', ' Sonia Prina ', ' Julian Prégardien ', ' Kay Stiefermann ']",Classic
Luzern,The-Power-of-Love,2013-12-19,['The Harlem Gospel Singers Show '],
Bern,Salome's-Envisage,2013-12-19,['Salome Scheidegger '],Classic
Luzern,Whiskey-&-Women,2013-12-19,['Whiskey & Women '],
Liestal,Landstreichmusik,2013-12-19,"[' Matthias Lincke ', ' Christine Lauterburg ', ' Dide Marfurt ', ' Simon Dettwiler ']",traditional
Luzern,Salonmusik,2013-12-19,"['Martin Schaefer ', ' Richard Decker ']",Classic
Zürich,Polenta-e-péss,2013-12-19,"[' Marco Zappa ', ' Renata Stavrakakis ', ' Ginger Poggi ']",Pop
null,Mark-Geary-und-Band-(IRL),2013-12-19,['Mark Geary und Band '],Pop
Winterthur,Hydra,2013-12-19,"[' Philippe Mall ', ' Urs Wiesner ', ' Tibor Elekes ', ' Florian Arbenz ']",
Liebefeld,Sinatra-Tribute-Band,2013-12-19,"[' Max Neissendorfer ', ' Sandro Häsler ', ' flh) Reto Anneler ', ' Vincent Lachat ', ' Jérôme De Carli ']",
Thun,Hildegard-Lernt-Fliegen,2013-12-19,['Hildegard Lernt Fliegen '],
Basel,Elmar-Frey-Sextet,2013-12-19,"[' Daniel Schenker ', ' Christoph Grab ', ' Stefan Schlegel ', "" Alessandro d'Episcopo "", ' Daniel Fricker ', ' Elmar Frey ']",
Zürich,Artist-in-Residence-Hans-Peter-Frehner,2013-12-19,"[' Hans-Peter Frehner ', ' Manfred Spitaler ', ' Lorenz Haas ', ' Urs Bumbacher ', ' Nicola Romano ', ' Jeannine Hirzel ']",
Zürich,Ynight-Klassik-im-Club,2013-12-19,"[' Etienne Abelin ', ' Milena Parobczy ', ' David Schnee ', ' Solme Hong ']",Electronic
Thun,Scala-Nobile,2013-12-19,"['Sandro Schneebeli ', ' Antonello Messina ', ' Max Pizio ']",
Zürich,Dieter-Bornschlegel,2013-12-19,['Dieter Bornschlegel '],
Zürich,Los-Banditos,2013-12-19,['Los Banditos '],
Luzern,Jam-Session,2013-12-19,['Richard Decker '],
Zürich,Artist-in-Residence-Hans-Peter-Frehner,2013-12-19,"[' Chris Wiesendanger ', ' Christian Weber ', ' Dieter Ulrich ']",
