location,event,date,artists,genre
Zürich,Gletscher-Fezzer,2015-11-10,['Gletscher Fezzer '],traditional
Zürich,Choro-Moderno-Trio,2015-11-10,"[' Floriano Inácio Jr. ', ' Oliver Pellet ', ' Rodrigo Botter Maio ']",
Winterthur,Shining,2015-11-10,"['Shining ', "" Caligula's Horse ""]",
Zürich,Chopin-Fest-Klavierkonzerte-1-&-2,2015-11-10,"[' Joseph-Maurice Weder ', ' Irina Pak ', ' Alexey Naumenko ', ' Jens Domeyer ', ' Yann Merker ']",Classic
Feuerthalen,Jeff-Wilkinson-&-The-Shutterdogs,2015-11-10,['Jeff Wilkinson & The Shutterdogs '],
Basel,Nosaj-Thing,2015-11-10,['Nosaj Thing '],Electronic
Winterthur,Backyard-Babies,2015-11-10,"['Backyard Babies ', ' Heavy Tiger ', ' Junkstars ']",
Zürich,Naked-Lunch,2015-11-10,"['Naked Lunch ', ' support: Scott Matthews ']",Pop
Zürich,Graveyard,2015-11-10,['Graveyard '],
null,Pasadena-Roof-Orchestra,2015-11-10,['Pasadena Roof Orchestra '],
Zürich,Roisin-Murphy,2015-11-10,['Roisin Murphy '],Electronic
Zürich,Grasscut,2015-11-10,['Grasscut '],Pop
Basel,Baloise-Session,2015-11-10,['Faithless '],Electronic
Gretzenbach,Oriental-&-Flamenco-Gypsy-Festival,2015-11-10,"[' Sajeda Obied ', ' Rosetta Lopardo ', ' Sotelo & Campanile ']",
Zürich,Dieter-Ilg,2015-11-10,"[' Dieter Ilg ', ' Rainer Böhm ', ' Patrice Heral ']",
Basel,Bilderbuch,2015-11-10,['Bilderbuch '],Pop
Basel,Walter-Jauslin-Quintet,2015-11-10,"[' Daniel Blanc ', ' Daniel Schluchter ', ' Walter Jauslin ', ' Giorgos Antoniou ', ' Pius Baschnagel ']",
Luzern,Amberg-Jerjen-Frischknecht,2015-11-10,"[' Elio Amberg ', ' Rafael Jerjen ', ' Sascha Frischknecht ']",
Lugano,Concerto-di-gala,2015-11-10,[' Ray Chen '],Classic
Zürich,Lou-McMahon,2015-11-10,['Lou McMahon '],
Basel,Miguel-Zenón-Quartet,2015-11-10,"[' Miguel Zenón ', ' Luis Perdomo ', ' Hans Glawischnig ', ' Henry Cole ']",
Lausanne,Destroyer,2015-11-10,"['Destroyer ', ' Jennifer Castle ']",
Basel,Steve!,2015-11-10,"[' Marcos Assis Garcia Gonzalez ', ' Christoph Boner ', ' Christoph Marty ', ' Clemens Kuratle ']",
Birsfelden,Helgi-Valur,2015-11-10,['Helgi Valur '],
