location,event,date,artists,genre
Basel,Mimiko-Hor-ch'è-tempo-di-dormire,2016-03-30,"['Alessio Pianelli ', ' Francesco Biscari ']",Classic
Zürich,Happy-Hour-Jazz-Simon-Wyrsch-Quartett,2016-03-30,"['Simon Wyrsch ', ' Dario Bianchin ', ' Uli Henzler ', ' Robert Mark ']",
Zürich,Jazz-im-Seefeld,2016-03-30,"[' Nils Wogram ', ' Christoph Irniger ', ' Raffaele Bosshard ']",
Bern,Internationales-Jazzfestival-Bern,2016-03-30,['Barbara Morrison '],
Zürich,Joseph-&-Maia,2016-03-30,['Joseph & Maia '],
Zürich,Esche,2016-03-30,"[' Laura Schuler ', ' Luzius Schuler ', ' Lisa Hoppe ']",
Zürich,Black-Velvet,2016-03-30,"[' Corinne Schmidiger ', ' El Gueno ', ' Timon Roth ']",
Zürich,Sam-Alone-&-The-Gravediggers,2016-03-30,['Sam Alone & The Gravediggers '],
Frauenfeld,Jazz-Now,2016-03-30,"[' Christoph Merki ', ' Daniel Schenker ', ' Ramon Ziegler ']",Electronic
Zürich,Winona-Wilde,2016-03-30,['Winona Wilde '],
Zürich,Jazz-School-Lausanne-at-Jazzbaragge-Wednesday-Jam,2016-03-30,"['Shems Bendali ', ' Arthur Donnot ', ' Erwan Valazza ', ' Gauthier Toux ', ' Blaise Hommage ', ' Marton Kiss-Bodolay ']",
Pratteln,Orden-Ogan,2016-03-30,"['Orden Ogan ', ' Manimal ']",
Basel,Jazzcampus-Session,2016-03-30,"[' David Cogliatti ', ' Bodo Maier ', ' Daniel Somaroo ', ' Alberto García ']",
