location,event,date,artists,genre
Zürich,Werner-und-Company,2015-07-15,['Werner und Company '],Pop
Zürich,Jazz-Arcades,2015-07-15,"['Marco Figini ', ' Philippe Kuhn ']",
Zürich,Serenade-im-Park-Pianova-Quartett,2015-07-15,"[' Rahel Cunz ', ' Nicolas Corti ', ' Cobus Swanepoel ', ' Karl-Andreas Kolly ']",Classic
Binningen,"""Pan-et-Syrinx""-Orgelkomponisten-aus-dem-Elsass",2015-07-15,"['Francis Jacob ', ' Pierre Vidal und Léon Boëllmann ']",Classic
Locarno,Moon-and-Stars,2015-07-15,"['Bob Dylan ', ' Ben Harper & The Innocent Criminals ']",
Ernen,Musikdorf-Ernen-Klavierrezital,2015-07-15,['Konstantin Scherbakov '],Classic
Montreux,Montreux-Jazz-Festival,2015-07-15,"['Caetano Veloso & Gilberto Gil ', ' Maria Gadú ']",
Montreux,Montreux-Jazz-Festival,2015-07-15,"['Anna Calvi ', ' Rae Morris ']",
Zürich,Melissa-Etheridge,2015-07-15,['Melissa Etheridge '],
null,Stimmen,2015-07-15,"['Lionel Richie ', ' Nomfusi ']",Pop
null,Kulturfestival-St.-Gallen,2015-07-15,['Wallis Bird '],Pop
null,Strung-Out,2015-07-15,"['Strung Out ', ' Versus The World ', ' The Rebel Assholes ']",
Basel,Bucher's-Organ-Book,2015-07-15,"[' Michael Bucher ', ' Thomas Bauser ', ' Mathias Künzli ']",
Montreux,Montreux-Jazz-Festival,2015-07-15,"['Alt-J ', ' Fakear ']",
Giumaglio,Magic-Blues-Festival,2015-07-15,"['Charlie Musselwhite Band ', ' Keith Thompson Blues Power Band ']",
St.-Moritz,Festival-da-Jazz,2015-07-15,"[' Chick Corea ', ' Herbie Hancock ']",
Luzern,Komm-Doch-Festival,2015-07-15,['Rea Som '],
