,location,event,date,artists,genre
0,Grenchen,The-Harlem-Sound,2014-08-17,"[' Urs Granacher ', ' Urs Tschop ', ' Dani Breitenstein ', ' W?lfli Sch?nauer ']","['Jazz', 'Blues', 'Soul']"
1,Luzern,Moderne-2,2014-08-17,"[' Dimitri Vassilakis ', ' Samuel Favre ']",['Classic']
2,Gampel,Open-Air-Gampel,2014-08-17,[' Casper '],['Pop']
3,Gampel,Open-Air-Gampel,2014-08-17,"['Hozier ', ' The Kyle Gass Band ']",['Pop']
4,Murten,Murten-Classics-Kammermusik,2014-08-17,"['Kaspar Zehnder ', ' Bernhard R?thlisberger ', ' Stephan Siegenthaler ', ' Heidrun Wirth ', ' Olivier Darbellay ', ' Fiona Kraege ', ' Julia Malkova ', ' Eva L?thi ', ' Matteo Burci ']",['Classic']
5,Basel,Blues-Now,2014-08-17,['Delta Groove All-Star Band '],"['Jazz', 'Blues', 'Soul']"
6,Saanen,Menuhin-Festival-Gstaad,2014-08-17,[' Wolfgang Sieber '],['Classic']
7,Fischingen,Orgelkonzert,2014-08-17,"[' Maria Mokhova ', ' Rudolf M?ller ']",['Classic']
8,Avenches,Rock-Oz'Ar?nes,2014-08-17,['Comedy-Abend mit Gad Elmaleh '],['Pop']
9,Winterthur,Winterthurer-Musikfestwochen,2014-08-17,"['Nick Waterhouse ', ' Luca Sapio ', ' Rainer von Vielen ', ' Matteo Capreoli ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
10,Luzern,Unter-dem-Kronleuchter,2014-08-17,"[' Wolfram Christ ', ' Rafael Christ ']",['Classic']
11,Amsoldingen,Konzert,2014-08-17,['Pierre Hanta? '],['Classic']
12,null,Murten-Classics-Kammermusik,2014-08-17,['Viviane Chassot '],['Classic']
13,Aarau,Bildersturm,2014-08-17,[' C?cile Gr?bler '],['Classic']
14,Z?rich,Jubil?ums-Konzert,2014-08-17,"[' Sabina Curti ', ' Therese Hauser ']",['Classic']
15,Amsoldingen,Konzert,2014-08-17,"['Marc Hanta? ', ' J?r?me Hanta? ', ' Pierre Hanta? ']",['Classic']
16,Winterthur,The-Kuziems,2014-08-17,"[' Simon Kuziem ', ' perc) Meki Kuziem ', ' Beryl Kuziem ', ' Saymon Kuziem ', ' Benjamin Kuziem-Gon?alves ']","['world', 'music']"
17,Winterthur,Winterthurer-Musikfestwochen,2014-08-17,['G?tz Widmann '],['Pop']
