location,event,date,artists,genre
Degen,Openair-Lumnezia,2016-07-22,"['Fritz Kalkbrenner ', ' Wanda ', ' John Newman ', ' Millencolin ']",Electronic
null,Reeds-Festival,2016-07-22,"['Desorden Publico ', ' Bitty McLean ', "" The Kinky Coo Coo's ""]",
Nyon,Paléo-Festival,2016-07-22,"['Les Insus ', ' Bastille ']",Pop
Saanen,Musique-&-Famille-III-Clara-Robert-&-Johannes-I,2016-07-22,['Dejan Lazic '],Classic
St.-Moritz,Festival-da-Jazz,2016-07-22,"[' Raphael Jost ', ' Lukas Traxel ', ' Pius Baschnagel ']",
Luzern,Blue-Balls-Festival,2016-07-22,['Wes Swing '],Pop
Luzern,Blue-Balls-Festival,2016-07-22,['Malky '],Pop
Luzern,Blue-Balls-Festival,2016-07-22,['Hussy Hicks '],
Basel,Orgelspiel-zum-Feierabend,2016-07-22,['Roger Goodwyn '],Classic
Riniken,Kleinlaut-Festival,2016-07-22,"['Steaming Satellites ', ' Two Tone Club ', ' Epic Rain ']",
Verbier,Verbier-Festival,2016-07-22,[' Kyung Wha Chung '],Classic
Saanen,Musique-&-Famille-IV-Hausmusik-bei-den-Bachs,2016-07-22,[' conductor: Richard Tognetti '],Classic
Fahrwangen,Openair-Fahrwangen,2016-07-22,[' Lewiston Tramps '],
Bern,Piano-Recital-Benefizkonzert,2016-07-22,['Samuel Pérez '],Classic
null,Stimmen,2016-07-22,['Massive Attack '],Electronic
Luzern,The-Kids,2016-07-22,"['The Kids ', ' The Adolescents ', ' The Clowns ']",
Luzern,Blue-Balls-Festival,2016-07-22,['Frances '],Pop
Luzern,Blue-Balls-Festival,2016-07-22,"['Air ', ' Shura ']",Electronic
null,Kulturfestival-St.-Gallen,2016-07-22,['Friska Viljor '],
Basel,Horace-Scope,2016-07-22,"[' Steve Fishwick ', ' Osian Roberts ', ' Claus Raible ', ' Giorgos Antoniou ', ' Steve Brown ']",
St.-Moritz,Festival-da-Jazz,2016-07-22,"['Iiro Rantala & Ulf Wakenius ', ' Iiro Rantala ', ' Ulf Wakenius ']",
Basel,Basel-Tattoo,2016-07-22,"['Canadiana Celtic Highland Dancers ', ' The Band of HM Royal Marines ', ' Conscript Band of the Finnish Defence Forces ', ' Fanfare du 27ème bataillon de chasseurs alpins ']",traditional
Luzern,Blue-Balls-Festival,2016-07-22,['Hackensaw Boys '],
St.-Moritz,Festival-da-Jazz,2016-07-22,"['Brandy Butler ', ' Brandy Butler ', ' Rodrigo Aravena ', ' Robin Girod ', ' Florian Reichle ']",
