,location,event,date,artists,genre
0,Z?rich,Danksonntag,2014-05-18,"['Benjamin Gubser ', ' Felix Gubser ']",['Classic']
1,Luzern,Jubil?umskonzert,2014-05-18,[' Yvonne Lang '],['Classic']
2,Z?rich,Konzert,2014-05-18,"['Rachel Harnisch ', ' Roman Schmid ', ' Jana Karsko ', ' Nicola Mosca ', ' Eriko Wakita ']",['Classic']
3,Z?rich,Musikalischer-Fr?hling,2014-05-18,"[' Seraina Pfenninger ', ' Anne Battegay ', ' Esther Fritzsche ', ' Seraphina Rufer ']",['Classic']
4,Heiden,Zeitreise,2014-05-18,"[' Hugo Oliveira ', ' Marta Patroc?nio ', ' Lisa Appenzeller ']",['Pop']
5,Z?rich,Fussball-ist-Rhythmus,2014-05-18,[' works by Marc Sway '],['Classic']
6,Z?rich,Kammerkonzert,2014-05-18,"[' Irina Pak ', ' When-Chun Lin ', ' Fabien Genthialon ', ' Alexander ?nce ', ' Barbara Stegemann ']",['Classic']
7,Z?rich,Morgenmusik-mit-Kantaten-des-deutschen-Sp?tbarock,2014-05-18,[' Andreas Jost '],['Classic']
8,Schaffhausen,Fr?hling-Liebe-Walzertraum,2014-05-18,"['Yolanda Gr?mmer ', ' Thomas Barthel ']",['Classic']
9,Z?rich,Nuggi-Konzert,2014-05-18,"['Roman Schmid ', ' Jana Karsko ', ' Nicola Mosca ', ' Eriko Wakita ']",['Classic']
10,Z?rich,Fr?hlingskonzert,2014-05-18,[' Sumina Studer '],['Classic']
11,Basel,Unterwegs-On-the-Road,2014-05-18,"['Soyoung Yoon ', ' Katarzyna Nawrotek ', ' Yu Sun ', ' David Delacroix ']",['Classic']
12,Wil,Konzert,2014-05-18,[' Michaela Paetsch '],['Classic']
13,Riehen,Connaissez-vous,2014-05-18,[' Vladimir Guryanov '],['Classic']
14,null,Sprache-der-Musik-Musik-der-Sprache,2014-05-18,"['Rita Karin Meier ', ' Stephan Britt ', ' Voichita Nica ', ' Bruder Paul Meier ']",['Classic']
15,-Alte-Kirche,Boswil,2014-05-18,"['Nuria Rial ', ' Ivan Mart?n ']",['Classic']
16,Chur,Canziano,2014-05-18,"[' Hans Peter Egli ', ' Lisa Stoll ']",['Classic']
17,Thun,Konzert,2014-05-18,[' Kaspar Zehnder '],['Classic']
18,Z?rich,Tadah,2014-05-18,"[' Domenic Landolf ', ' Jean-Paul Brodbeck ', ' Dominique Girod ', ' Sheldon Suter ']","['Jazz', 'Blues', 'Soul']"
19,Z?rich,Orgelkonzert,2014-05-18,['Robert Schmid '],['Classic']
20,Luzern,Twobones,2014-05-18,"[' Paul Haag ', ' Danilo Moccia ', ' Dado Moroni ', ' Isla Eckinger ', ' Peter Schmidlin ']","['Jazz', 'Blues', 'Soul']"
21,Bern,Michael-Zisman-&-Chick-Corea,2014-05-18,"['Michael Zisman ', ' Chick Corea ']","['Jazz', 'Blues', 'Soul']"
22,Basel,Friedlich-bek?mpfen-Tag-und-Nacht,2014-05-18,[' Aline Koenig '],['Classic']
23,Z?rich,Madeleine-Peyroux,2014-05-18,"['Madeleine Peyroux ', ' Madeleine Peyroux ', ' Jon Herington ', ' Barak Mori ']","['Jazz', 'Blues', 'Soul']"
24,Luzern,Verdi-und-Verismo,2014-05-18,"[' Anna Netrebko ', ' Riccardo Massi ']",['Classic']
25,null,Migros-Kulturprozent-Classics,2014-05-18,[' Denis Matsuev '],['Classic']
26,Z?rich,Walzer-und-Walzer-Variationen,2014-05-18,['Werner B?rtschi '],['Classic']
27,Basel,Der-Messias,2014-05-18,"[' Miriam Sharoni ', ' Heike Werner ', ' William Lombardi ', ' Stefan Zenkl ']",['Classic']
28,Z?rich,Clean-Bandit,2014-05-18,['Clean Bandit '],['Pop']
29,Basel,Bach-im-Spiegel-Swiss-Chamber-Concerts,2014-05-18,"['Esther Hoppe ', ' J?rg D?hler ', ' Thomas Grossenbacher ']",['Classic']
30,Z?rich,Ramon-Ziegler's-Elements,2014-05-18,"[' Ramon Ziegler ', ' Raphael Walser ', ' Jannik Till ', ' Julia Schwob ', ' Benj Hartwig ']","['Jazz', 'Blues', 'Soul']"
31,Baden,Inner-Language-Trio,2014-05-18,"[' Christoph Stiefel ', ' Arne Huber ', ' Tobi Backhaus ']","['Jazz', 'Blues', 'Soul']"
32,Winterthur,Harry-Marte-&-Big-Pit,2014-05-18,"[' Harry Marte ', ' Urs V?geli ', ' Claude Meier ', ' Alfred Vogel ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
33,Z?rich,Oldseed,2014-05-18,['Oldseed '],['Pop']
34,null,FM-Belfast,2014-05-18,"['FM Belfast ', ' Berndsen ']",['Pop']
35,Bern,The-Cesarians,2014-05-18,['The Cesarians '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
