location,event,date,artists,genre
Winterthur,Fabian-Mueller-Duo,2016-01-30,"[' Fabian Mueller ', ' Reto Suhner ']",
Rieden,Weinberger-Kammerorchester,2016-01-30,['Mischa Maisky '],Classic
Reinach,Händels-Koch-oder-das-beste-Rezept-für-Arkadien,2016-01-30,"['Katharina Eicke ', ' Christopher Zimmer ', ' Nadia Carboni ', ' Christian Hickel ']",Classic
null,Winterliedern-und-Psalmen-der-Hoffnung,2016-01-30,"[' Sarah Nathalie Maeder ', ' ', ' Luca Bernard ', ' Priska Zaugg ']",Classic
Zürich,Will-and-the-People,2016-01-30,['Will and the People '],Pop
Bern,Wiener-Johann-Strauss,2016-01-30,[' works by Strauss '],Classic
Winterthur,Musikkollegium-Winterthur,2016-01-30,['Steven Isserlis '],Classic
Luzern,Blasorchester-Stadtmusik-Luzern,2016-01-30,['Dimitri Ashkenazy '],Classic
Zürich,Internationales-Country-Music-Festival,2016-01-30,"['The Farm ', ' Blueground & Klara ']",
Brugg,Stradivari-Quartett,2016-01-30,"['Christian Poltera ', ' Blythe Teh Engstroem ']",Classic
Meilen,Jahreskonzert-Musikverein-Meilen,2016-01-30,"['Oscar Navarro ', ' Rita Karin Meier ']",traditional
Basel,Bach-Cellistisch,2016-01-30,[' Roel Dieltiens '],Classic
Stäfa,Biblische-Lieder-Notturno,2016-01-30,[' Barbara Stucky '],Classic
Zürich,Ludwig-van-von-früh-bis-spät,2016-01-30,[' Bernd Glemser '],Classic
Zürich,Fünf-Ensembles-an-der-Zürcher-Acapellanight,2016-01-30,[' Extraton '],Pop
Basel,Ensemble-Polysono,2016-01-30,"[' Christine Simolka ', ' Matthias Ebner ', ' Igor Kombaratov ', ' Markus Stolz ', ' René Wohlhauser ']",Classic
Basel,Irish-Traditional-Music,2016-01-30,"[' Gille le Bigot ', ' Kathleen Dineen ']",
Pratteln,Kataklysm,2016-01-30,"['Kataklysm ', ' Septicflesh ', ' Aborted ']",
Zürich,Vinicio-Capossela,2016-01-30,['Vinicio Capossela '],
Aarburg,Runnin-Wild,2016-01-30,"['Dave Phillips & The Hot Rod Gang ', ' The John Lewis Trio ', ' Jack Rabbit Slim ']",
Zürich,Silla,2016-01-30,['Silla '],
Lenzburg,Des-Teufels-Lockvögel,2016-01-30,['Des Teufels Lockvögel '],
null,The-Residents,2016-01-30,['The Residents '],
Winterthur,Lennox-CF,2016-01-30,"[' Marco  Sacchetti ', ' Riccardo Lunardi ', ' Nic Dell´Aquila ', ' Martin Beerli ', ' René Spengler ', ' Urs Stäheli ']",Pop
Basel,Alex-Sipiagin-Quintet,2016-01-30,"[' Alex Sipiagin ', ' Igor Butman ', ' David Gilmore ', ' Stephan Kurman ', ' Eduard Zizak ']",
Zürich,Christoph-Merki-music-01,2016-01-30,"['Christoph Merki music 01 ', ' Daniel Schenker ', ' Christoph Merki ', ' Ramon ZIegler ', ' Lars Schmid ', ' Mario von Holten ']",
Baden,Maja-&-The-Beats,2016-01-30,"[' Maja Doppler ', ' Isabelle Spesche ', ' Anja Tremp ', ' Christian Doppler ', ' Herbert Muff ', ' Andri Tremp ']",
null,Philipp-Fankhauser,2016-01-30,"[' Philipp Fankhauser ', ' Marco Jencarelli ', ' Hendrix Ackle ', ' Angus Thomas ', ' Richard Spooner ']",
Cham,The-Christians,2016-01-30,['The Christians '],
Zürich,Mykki-Blanco,2016-01-30,[' Mykki Blanco '],
Basel,Tom-Freund,2016-01-30,['Tom Freund '],
Chur,Mobb-Deep,2016-01-30,['Mobb Deep '],
Zürich,Meersalz,2016-01-30,"['Meersalz ', ' Leon Baldesberger ', ' Philipp Saner ', ' Manuel Wülser ', ' Samuel Huwyler ', ' Maxime Paratte ']",
Laufen,Raporters,2016-01-30,['Raporters '],
Basel,Woodville-3,2016-01-30,"[' Will Wood ', ' Timmy Leiser ', ' Hannes Fankhauser ']",
Zürich,Rushhour,2016-01-30,"[' Charlotte Claesson ', ' Stephanie Lambert ', ' Thomas Gläser ', ' Olivier Keller ', 'Pascal Keller ']",Pop
Basel,Aaron-Liddard-feat.-Anissa-Damali,2016-01-30,"[' Aaron Liddard ', ' Anissa Damali ', ' Bodo Maier ', ' Tom Vernon ', ' Roberto Koch ', ' Mauro Martins ']",
Baden,One-of-a-Million,2016-01-30,['Electric Eye '],
Düdingen,Mellowtone,2016-01-30,['Mellowtone '],
Bern,Protestango,2016-01-30,['Protestango '],
Lausanne,Domi-Chansorn,2016-01-30,"[' Blueblut ', ' Cabaret Contemporain ']",Pop
null,Kraftklub,2016-01-30,['Kraftklub '],
