location,event,date,artists,genre
Basel,Bachelorkonzert,2015-05-11,[' Anna Willerding '],Classic
Zürich,Arch-Enemy,2015-05-11,"['Arch Enemy ', ' support: Unearth ', ' Drone ']",
Zürich,Bläserserenaden-Zürich-Das-Zeitalter-der-neuen-Möglichkeiten,2015-05-11,"['Andrea Kollé ', ' Samuel Castro Bastos ', ' Fabio Di Càsola ', ' Alexander Boeschoten ']",Classic
Luzern,David-Garrett-spielt-Brahms,2015-05-11,"['David Garrett ', ' Julien Quentin ']",Classic
Zürich,Liederabend,2015-05-11,"['Chiara Skerath ', ' Mary Olivon ']",Classic
Basel,Masterrezital,2015-05-11,['Anne Fischer '],Classic
null,Kimm-Trio,2015-05-11,"["" Philipp Z'Rotz "", ' Marc Jenny ', ' Emanuel Künzi ']",
Basel,L'art-pour-l'art,2015-05-11,"[' Matthias Kaul ', ' Astrid Schmeling ', ' Michael Schröder ']",Classic
Zürich,Joyce-Manor,2015-05-11,['Joyce Manor '],
Basel,Masterrezital,2015-05-11,[' Giulia Semenzato '],Classic
Zürich,Rich-Hopkins-&-Luminarios,2015-05-11,['Rich Hopkins & Luminarios '],
Winterthur,Rita-Brega,2015-05-11,['Rita Brega '],
Baden,Naturally-7,2015-05-11,['Naturally 7 '],Pop
Luzern,Workshopkonzerte,2015-05-11,"['Issaaf Harling ', ' Dominik Beck ', ' Barry Donohue ', ' Clemens Kuratle ', ' Nina Reiter ', ' Noemi Jufer ']",
Zürich,Dave-Holland-&-Prism,2015-05-11,"[' Dave Holland ', ' Kevin Eubanks ', ' Craig Taborn ', ' Eric Harland ']",
