location,event,date,artists,genre
Gstaad,Matinée-des-jeunes-étoiles-IV,2013-08-10,"['Kian Soltani ', ' Aaron Pilsan ']",Classic
Bern,Midsummer-Jazz-Lunch,2013-08-10,"[' Hans Zurbrügg ', ' Martin Sterchi ', ' Roland Hirsiger ']",
Heiternplatz,Zofingen,2013-08-10,"[' Jim Jones Revue ', ' Left Boy ', ' Casper ', ' Example ']",Casper
Basel,Open-Air-Basel,2013-08-10,['Dy Me A Duzin '],Pop
Heiternplatz,Zofingen,2013-08-10,"['Empire Of The Sun ', ' Ska-P ', ' Kraftklub ']",
Luzern,Piano-Entertainment,2013-08-10,['Mega Horvath '],
Riehen,Sommerfest,2013-08-10,['Adam Green '],Pop
Herrenacker,Schaffhausen,2013-08-10,"['Mike & The Mechanics ', ' The Straits ']",
Basel,Open-Air-Basel,2013-08-10,"['Crystal Fighters ', ' Allah-Las ', ' Lee Fields & The Expressions ']",Pop
Lichtensteig,Jazztage-Lichtensteig,2013-08-10,['Frank Roberscheuten International Hiptett '],
Frauenfeld,Sommerloch,2013-08-10,['Rackhouse Pilfer '],
Luzern,Implosion-Circle,2013-08-10,['Implosion Circle '],
Birmenstorf,Convoy-to-Remember,2013-08-10,['Glenn Miller Orchestra '],
Lichtensteig,Jazztage-Lichtensteig,2013-08-10,['Umberto Tozzi '],
Gams,Mash,2013-08-10,[' Patric Scott '],Pop
Luzern,Doomenfels,2013-08-10,[' Spettro Family '],
St.-Moritz,Festival-da-Jazz,2013-08-10,"['Take 6 ', ' Alvin Chea ', ' Mark Kibble ', ' Joel Kibble ', ' Claude McKnight ', ' David Thomas ', ' Khristian Dentley ']",
Sils,Segl-Maria,2013-08-10,"[' Stefan Arzberger ', ' Tilman Büning ', ' Ivo Bauer ', ' Matthias Moosdorf ']",Classic
Zürich,Wovenhand,2013-08-10,"['Wovenhand ', ' support: Christine Owman ']",
null,Dale-Mas-Duro,2013-08-10,[' Latin Love '],
St.-Moritz,Festival-da-Jazz,2013-08-10,"['Matteo Brancaleoni ', ' Matteo Brancaleoni ', ' Giampaolo Petrini ', ' Roberto Chiriaco ', ' Nino La Piana ']",
