location,event,date,artists,genre
Basel,Mimiko-Französische-Romantik,2015-10-07,"['Isabelle Schnöller ', ' Nicoleta Paraschivescu ']",Classic
Zürich,Top-Party-Band-Krokodili,2015-10-07,['Top Party Band Krokodili '],
Basel,Altstadt-Serenaden,2015-10-07,"[' Corina Marti ', ' Yizhar Karshon ', ' Gabriel Politi ', ' Soma Salat-Zakarias ', ' Ziv Braha ']",Classic
Basel,Basel-Plucks,2015-10-07,"[""Sarah O'Brien ""]",Classic
Zürich,Belcanto,2015-10-07,[' Simone Kermes '],Classic
Zürich,My-Working-Class-Hero,2015-10-07,['Iiro Rantala '],
Winterthur,Madison-Violet,2015-10-07,['Madison Violet '],Pop
Zürich,Dyonikal,2015-10-07,['Dyonikal '],
Bern,Sophie-Zelmani,2015-10-07,['Sophie Zelmani '],
Zürich,Family-of-the-Year,2015-10-07,['Family of the Year '],Pop
Zürich,Swiss-&-Die-Anderen,2015-10-07,['Swiss & Die Anderen '],
Solothurn,Arcane-Roots,2015-10-07,['Arcane Roots '],
Luzern,Jam-Night,2015-10-07,"[' Fabe Vega ', ' Joel Allison ', ' Christian Winiker ', ' Rafi Woll ']",
Zürich,Viva-Varia,2015-10-07,"[' Maya ', ' Felix ']",
Winterthur,Doppelsolo,2015-10-07,['Die Blockflöte des Todes '],Pop
Winterthur,Ghost-Town-Trio-feat.-Franziska-Brücker,2015-10-07,"[' Franziska Brücker ', ' Urs Vögeli ', ' Claude Meier ', ' Lukas Mantel ']",
Zürich,The-Shalalalas,2015-10-07,['The Shalalalas '],Pop
Zürich,Bukowski,2015-10-07,['Sean Taylor '],
Pratteln,Ryan-McGarvey,2015-10-07,['Ryan McGarvey '],Pop
Basel,Gina-&-The-Swing-Cats,2015-10-07,"[' Gina Corti ', ' Oskar Szutenberg ', ' Lukas Reinert ', ' David Cogliatti ', ' Luca Aaron ', ' Pau Lligadas ', ' Michael Heidepriem ']",
Zürich,Mark-Guiliana-Jazz-Quartet,2015-10-07,"[' Mark Giuliana ', ' Jason Rigby ', ' Fabian Almazan ', ' Chris Morrissey ']",
Basel,Keston-Cobblers,2015-10-07,['Keston Cobblers '],Pop
Luzern,Teachers-Concert,2015-10-07,"[' Pascal Galeone ', ' Franz Hellmüller ', ' Jochen Baldes ', ' Hagen Neye ', ' Marc Halbheer ']",
Basel,Brainstorming,2015-10-07,"[' Matthias Kohler ', ' Lukas Wyss ', ' Luzius Schuler ', ' Raphael Walser ', ' Gregor Lisser ']",
Schaffhausen,New-Model-Army,2015-10-07,['New Model Army '],
Basel,Basel-Plucks,2015-10-07,['Paul Galbraith '],Classic
Zürich,Jazzbaragge-Wednesday-Jam,2015-10-07,"['Michael Bucher ', ' Herbie Kopf ', ' Florian Reichle ']",
