location,event,date,artists,genre
Nyon,Paléo-Festival,2016-07-21,"['Massive Attack ', ' Francis Cabrel ']",Electronic
St.-Moritz,Festival-da-Jazz,2016-07-21,"[' Raphael Jost ', ' Lukas Traxel ', ' Pius Baschnagel ']",
null,Partitura-Project,2016-07-21,"['Maria João Pires ', ' Milos Popovic ']",Classic
null,Stimmen,2016-07-21,['Frank Turner & The Sleeping Souls '],
Basel,Horace-Scope,2016-07-21,"[' Steve Fishwick ', ' Osian Roberts ', ' Claus Raible ', ' Giorgos Antoniou ', ' Steve Brown ']",
null,Kulturfestival-St.-Gallen,2016-07-21,['Tinariwen '],
Zürich,Tangowoche-Ballnacht,2016-07-21,[' live: Perfume de Mujer '],
Zürich,Endless-Boogie,2016-07-21,['Endless Boogie '],
Basel,Basel-Tattoo,2016-07-21,"['Canadiana Celtic Highland Dancers ', ' The Band of HM Royal Marines ', ' Conscript Band of the Finnish Defence Forces ', ' Fanfare du 27ème bataillon de chasseurs alpins ']",traditional
St.-Moritz,Festival-da-Jazz,2016-07-21,"['Brandy Butler ', ' Brandy Butler ', ' Rodrigo Aravena ', ' Robin Girod ', ' Florian Reichle ']",
