location,event,date,artists,genre
Zürich,Dienstagsvesper-Zürich-West,2015-07-07,['Sacha Rüegg '],Classic
null,Cloud-Rat,2015-07-07,['Cloud Rat '],
Zürich,Festspiele-Zürich,2015-07-07,"['Anne-Sophie Mutter ', ' Lambert Orkis ']",Classic
Zürich,Befreiung-aus-Unterdrückung,2015-07-07,"['David Reitz ', ' Bryan Grob ']",Classic
Zürich,F.L.O.M.,2015-07-07,[' '],Pop
Montreux,Montreux-Jazz-Festival,2015-07-07,"['Damien Rice ', ' Nils Frahm ', ' Mariam The Believer ']",
Montreux,Montreux-Jazz-Festival,2015-07-07,"['Diane Reeves ', ' Hugh Coltman ']",
Zürich,John-Hiatt,2015-07-07,['John Hiatt and The Combo '],
Zürich,Marc-Anthony,2015-07-07,['Marc Anthony '],Pop
Montreux,Montreux-Jazz-Festival,2015-07-07,"['Sam Smith ', ' Nick Mulvey ']",Pop
null,Kulturfestival-St.-Gallen,2015-07-07,['Boubacar Traoré '],
Zürich,Live-at-Sunset,2015-07-07,['Lionel Richie '],Pop
