location,event,date,artists,genre
Winterthur,Waldburger-Meyer,2016-10-22,"[' Marcel Waldburger ', ' Gabriel Meyer ']",
Zürich,Konzert-Kult-No.-16:-Jérémie-Jolo,2016-10-22,['Jérémie Jolo '],Electronic
Winterthur,Jungjin-Lee-Echo,2016-10-22,"['Anzhela Golubyeva Staub ', ' Chie Tanaka ']",Classic
Zürich,Kärnzeit,2016-10-22,['Kärnzeit '],Pop
Riehen,John-Cale,2016-10-22,['John Cale '],
Hallau,Herbstkonzert,2016-10-22,"[' Hanna Morell ', ' Cornelius Glaus ', ' Heinz Bussmann\t', ' Ulf Friedrichs ']",Classic
Luzern,20-Jahre-Cantarte-Jubiläumskonzert,2016-10-22,"[' Maeder ', ' Legrand ', ' Bentz ', ' Curo Mani ', ' Cho-Nitschke ']",Classic
Basel,Haydn-2032-L'homme-de-génie,2016-10-22,[' Eva Gesine Baur '],Classic
Zürich,JMSN,2016-10-22,['JMSN '],Pop
Basel,Trevor-Richards-New-Orleans-Trio,2016-10-22,"['Trevor Richards ', ' Frank Roberscheuten  ', ' Joel Peters ']",
null,Feuilles-d'automne,2016-10-22,[' Seline Jetzer '],Classic
Pratteln,Blues-Pills,2016-10-22,"['Blues Pills ', ' Kadavar ']",
Binningen,"Herbst-des-Mittelalters-1-""Ondas""",2016-10-22,"['Vivabiancaluna Biffi ', ' Pierre Hamon ']",Classic
Zürich,Migros-Kulturprozent-Classics,2016-10-22,"[' Joshua Bell ', ' Regula Mühlemann ']",Classic
Bern,2.-Symphoniekonzert-Verlorene-Seelen,2016-10-22,[' Magdalena Anna Hofmann '],Classic
Bern,Matt-Simons,2016-10-22,['Matt Simons '],Pop
Luzern,3-Barock-Celli,2016-10-22,"['Beate Schnaithemann ', ' Verena Spies ', ' Matous Mikolasek ']",Classic
Luzern,Obrasso-Concerts-Karneval-der-Tiere,2016-10-22,[' Martin Heini '],Classic
Zürich,Snatam-Kaur,2016-10-22,['Snatam Kaur '],
null,Konzert-für-den-Frieden,2016-10-22,"['Ljupka Rac ', ' Jovana Radovanovic ']",Classic
Arlesheim,Fantasie.-Musik-für-Oboe-und-Orgel,2016-10-22,"['Katharina Arken ', ' David Blunden ']",Classic
Basel,'Carmina-Burana'-und-'Cantionale',2016-10-22,"[' Gudrun Sidonie Otto ', ' Martin Ohm ', ' Marcin Habela ']",Classic
Wetzikon,Untrue-The-Band,2016-10-22,"['Norbert Brasser ', ' Jürg Maag ']",
Solothurn,The-Dublin-Legends,2016-10-22,['The Dublin Legends '],
Basel,LASER-EAR,2016-10-22,"['Andy Guhl ', ' Isabelle Duthoit ', ' Franz Hautzinger ']",Classic
null,Baloise-Session,2016-10-22,"['Jeff Beck ', ' Sivert Høyem ']",
Basel,ZIKR,2016-10-22,"[' Christian Zehnder ', ' works by Zehnder ']",Classic
Münchenstein,Rockfact-Presents,2016-10-22,['Sons of Sounds '],
Basel,Corporation-All-Stars,2016-10-22,"[' Alex Felix ', ' Gina Günthard ', ' Hans Meier ', ' Jürg Morgenthaler ', ' Vince Benedetti ', ' Dominik Schürmann ', ' Elmar Frey ']",
Zürich,Hugo-Race-Fatalists,2016-10-22,['Hugo Race Fatalists '],
Aarau,Graham-Candy,2016-10-22,['Graham Candy '],
Basel,Lucerne-Jazz-Orchestra,2016-10-22,"[' Karin Meier ', ' Lucia Cadotsch ', ' Florian Egli u. a.', ' Felix Meyer ', ' Spillmann ']",
Horw,Sloppy-Joe's,2016-10-22,"[""Sloppy Joe's ""]",
Zürich,Yellowjackets,2016-10-22,"[' Bob Mintzer ', ' Russel Ferrante ', ' Dane Alderson ', ' Will Kennedy ']",
null,Straymonk,2016-10-22,"[' Nathanael Su ', ' Gabriel Dalvit ', ' Dominique Girod ', ' Jonas Ruther ']",
Winterthur,The-Lion-And-The-Wolf,2016-10-22,['The Lion And The Wolf '],
Baden,4-You,2016-10-22,"[' Urs Haensler ', ' Christian Mosbeck ', ' Bruno Telli ', ' Bea Schneider ']",
Lausanne,Yael-Naim,2016-10-22,['Yael Naim '],Pop
Zug,Marla-Glen-&-Band,2016-10-22,['Marla Glen & Band '],
null,Andrew-Roachford,2016-10-22,"['Andrew Roachford ', ' ', ' Stephen Roachford ', ' Johan Buys ', ' Philipp Grossyboeck ']",
Wil,Kleines-Songwriter-Festival,2016-10-22,['Patrick James '],Pop
null,Dino-Saluzzi-Group,2016-10-22,"[' Dino Saluzzi ', ' José Maria Saluzzi ', ' Félix Saluzzi ', ' Matias Saluzzi ', ' U.T. Gandhi ']",
Zürich,Cheibe-Balagan,2016-10-22,"[' Edouard Mätzener ', ' Moritz Roelcke ', ' Hitomi Niikura ', ' Marius Schneider ', ' Adrian Hofer ', ' Adam Arend ', ' Florian Kolb ']",
Wetzikon,Swing'n'Gypsy,2016-10-22,"['DJs Dalton Trance Teleport ', ' Kimska ']",
Luzern,Mitch-Kashmar-&-the-BluesnBoogie-Kings,2016-10-22,"[' Mitch Kashmar ', ' Jan Hirte ', ' Niels von der Leyen  ', ' Andreas Bock ']",
Zug,Eko-Fresh,2016-10-22,['Eko Fresh '],
Schaffhausen,Yokko,2016-10-22,[' BRNS '],Pop
Lausanne,Marisa-Anderson,2016-10-22,['Marisa Anderson '],
Baden,Caliente,2016-10-22,"[' live: Joandris Suarez ', ' Valeria Eva ', 'America Baila ', ' Capoeira União ']",
Bern,Vaudou-Game,2016-10-22,['Vaudou Game '],
