location,event,date,artists,genre
Blatterwiese,Zürich,2013-07-05,"['Xavas ', ' Kendrick Lamar ', ' Marteria ', ' Onyx ', ' RAF 3.0 ', ' Ken Kenay ']",Marteria
Murten,Wake-+-Jam,2013-07-05,['Jimmy Ciff '],
Frauenfeld,Los-Jubilados,2013-07-05,['Los Jubilados '],
St.-Stephan,Hangar-Rockin',2013-07-05,"[' TT Syndicate ', ' DJs Hank the DJ ', ' Squale ', ' Miss She Devil ']",
null,Jazz-Parade,2013-07-05,"['Tuba Skinny ', ' Erika Lewis ', ' Todd Burdick ', ' Bobby Browne ']",
Seematte-Twann,Twann,2013-07-05,"['Sir David Rodigan ', ' Popcaan & Dub Akom ']",
Luzern,Piano-Entertainment-Easy-Pop-Melodies,2013-07-05,['Christian Mettler '],Pop
Basel,Orgelspiel-zum-Feierabend,2013-07-05,['Johannes Strobl '],Classic
Dietikon,Feierabendmusik-in-der-Kirche,2013-07-05,"['Rita Share ', ' Bernhard Hörler ']",
Zürich,Benefizkonzert-für-das-HEKS-und-Fukushima,2013-07-05,"[' Yuka Tsuboi ', ' Mayumi Sekine ', ' Reiko Mori ', ' Yuka Sukeno ', ' Takayuki Kiryu ', ' Kiyomi Higaki ', ' Ai Kouyama ', ' Hitomi Kutsuzawa ']",Classic
Zürich,Caliente,2013-07-05,"['Samba Shine ', ' Loco Escrito ', ' Grupo Raices ', ' Eulises ', ' Grupo Aché ', ' Pascal Silva ', ' Carlos JV ', ' André Rio e Paulinho Leite ']",
Rheinfelden,Konzert,2013-07-05,"['Hye Seung Keum ', ' Alfonso Gómez ']",Classic
null,Stimmen,2013-07-05,['Dez Mona feat. Box '],
Montreux-Music-&-Convention-Centre,Montreux,2013-07-05,['Leonard Cohen '],
Montreux,Montreux-Jazz-Festival,2013-07-05,"['Leszek Mozdzer ', ' Iiro Rantala ', ' Michael Wollny ']",
null,Hausdrachenorchester,2013-07-05,"['Ilsi Muna Ferrer ', ' Ben Sutter ', ' Matthias Widmer ', ' Igor Bogoev ', ' Caspar Fries ']",
Piazza-Grande,Locarno,2013-07-05,"['Amy Macdonald ', ' Glen Hansard ']",
Montreux-Music-&-Convention-Centre,Montreux,2013-07-05,"['Black Rebel Motorcycle Club ', ' Dinosaur Jr. ']",
Basel,Schönhaus-Express-feat.-Lisette-Spinnler,2013-07-05,"[' Lisette Spinnler ', ' Sascha Schönhaus ', ' Hans-Peter Pfammatter ', ' Bänz Oester ', ' Norbert Pfammatter ']",
Dübendorf,Dixkson-and-Stone-Family,2013-07-05,"[' Theophillus Dixkson ', ' Ines Mauruschat ', ' Patricia Gehrig ', ' Xaver Sonderegger ', ' Michael Allemand ']",
Herrliberg,Inner-Language-Trio,2013-07-05,"[' Christoph Stiefel ', ' Arne Huber ', ' Kevin Chesham ']",
Zürich,Morgan-Heritage,2013-07-05,['Morgan Heritage '],
Zürich,Lindenhoffest,2013-07-05,['Maxim '],
Bern,Die-lange-Nacht-der-elektronischen-Musik,2013-07-05,"[' A.G.F ', ' Thomas Köner ', ' Cut Hands ', ' DJ Pragajena ']",Electronic
Usine,null,2013-07-05,['Neurosis '],Neurosis
Areal-Kapelle-St.-Peter,Kestenholz,2013-07-05,['Roger Hodgson '],
Winterthur,Häxan,2013-07-05,"['Christoph Erb ', ' Manuel Troller ']",
null,Jazz-Parade,2013-07-05,"[""Beat'n'Blow "", ' Kati La Voix ', ' Lukas Linhart ', '  Steve M. Gold ']",
