location,event,date,artists,genre
Zürich,Werner-und-Company,2016-03-15,['Werner und Company '],Pop
Arosa,Schnoz-&-Coray-play-Kind-of-Blue,2016-03-15,"[' Andi Schnoz ', ' Rees Coray ']",
Zürich,Jazzapero,2016-03-15,"[' Tapiwa Svosve ', ' Silvan Jeger ', ' Vincent Glanzmann ']",
Zürich,Rüfüs,2016-03-15,['Rüfüs '],Pop
Zürich,Migros-Kulturprozent-Classics,2016-03-15,[' Renaud Capuçon '],Classic
Olten,Konzert,2016-03-15,[' Sharon Kam '],Classic
Basel,AMG-Rising-Stars,2016-03-15,['Cristian Budu '],Classic
Bern,Internationales-Jazzfestival-Bern,2016-03-15,['Shemekia Copeland '],
Zürich,Barocke-Klänge,2016-03-15,[' Carolin Widmann '],Classic
Zürich,James-Bay,2016-03-15,['James Bay '],Pop
Zürich,Savages,2016-03-15,['Savages '],
Zürich,Reckless-Love,2016-03-15,"['Reckless Love ', ' support: Santa Cruz ']",
Basel,Orient,2016-03-15,"[' Anja Brezavscek ', ' Valentina Strucelj ', ' Hannah Walter ']",Classic
Zürich,Faun,2016-03-15,['Faun '],
Pratteln,Up-in-Smoke-Festival,2016-03-15,"['Stoned Jesus ', ' Mars Red Sky ', ' Belzebong ']",
Bern,Tuesday-Jam,2016-03-15,"['Rolf Häsler ', ' Fabian Baur ', ' Thomas Dürst ', ' Philipp Leibundgut ']",
Thun,Colin-Vallon-Trio,2016-03-15,"[' Colin Vallon ', ' Patrice Moret ', ' Julian Sartorius ']",
Baden,Maceo-Parker,2016-03-15,['Maceo Parker '],
Basel,Jan-Prax-Quartet,2016-03-15,"[' Jan Prax ', ' Martin Sörös ', ' Tilman Oberbeck ', ' Michael Mischl ']",
Luzern,Edoardo-Bennato-&-Band,2016-03-15,['Edoardo Bennato & Band '],
Zürich,Artist-in-Residence-Herbie-Kopf,2016-03-15,"[' Naima Gürth ', ' Nolan Quinn ', ' Oliver Illi ', ' Simon Quinn ', ' Brian Quinn ', ' Alex Sipiagin ', ' Michael Arbenz ']",
Düdingen,Scott-Matthews,2016-03-15,['Scott Matthews '],
