location,event,date,artists,genre
Zürich,Kärnzeit,2016-10-17,['Kärnzeit '],Pop
Bern,Sous-les-étoiles,2016-10-17,"[' Dartin Dahanukar ', ' Dimitri Howald-Guitar ', ' Philipp Moll ']",
Zürich,Kelvin-Jones,2016-10-17,['Kelvin Jones '],Pop
Basel,AMG-Rising-Stars,2016-10-17,['Cathy Krier '],Classic
null,Pinchas-Zukerman-und-die-Camerata-Salzburg,2016-10-17,[' Pinchas Zukerman '],Classic
Bern,Groove-Night,2016-10-17,"['Antonio Schiavano ', ' Rico Baumann ', ' Roland Rocco Wäger ']",
Basel,Heitere-Klangvielfalt,2016-10-17,[' Alexander Schmid '],Classic
Bern,Andrew-White-Trio,2016-10-17,"[' Andrew White ', ' Joel Locher ', ' Felix Schrack ']",
Zürich,Electric-Citizen,2016-10-17,"['Electric Citizen ', "" Salem's Pot ""]",
Zürich,Nik-Bärtsch's-Ronin,2016-10-17,"[' Kaspar Rast ', ' Thomy Jordi ', ' Sha ']",
Rheinfelden,Twobones-meet-Bon-Bones,2016-10-17,"[' Paul Haag ', ' Danilo Moccia ', ' Yuu Uesugi ', ' Itsumi Komano ', ' Peter Madsen ', ' Lorenz Beyeler ', ' Daniel Aebi ']",
Baden,Roberto-Bossard-New-Group,2016-10-17,"[' Roberto Bossard ', ' Toni Bechtold ', ' Lukas Gernet ', ' Raffaele Bossard ', ' Jonas Ruther ']",
Zürich,Johnny-Dowd,2016-10-17,['Johnny Dowd '],
Zürich,Benjamin-Francis-Leftwich,2016-10-17,['Benjamin Francis Leftwich '],Pop
Basel,Bleckmann-Monder-Duo,2016-10-17,"[' Theo Bleckmann ', ' Ben Monder ']",
Luzern,Bat-Signal,2016-10-17,['Bat Signal '],
Luzern,Sorry-Gilberto,2016-10-17,['Sorry Gilberto '],Pop
