location,event,date,artists,genre
Verbier,Verbier-Festival,2015-07-28,"['Truls Mørk ', ' Jan Lisiecki ']",Classic
Verbier,Verbier-Festival,2015-07-28,"['Alexander Sitkovetsky ', ' Julien Quentin ']",Classic
Zürich,Andy-Gruber-Band,2015-07-28,['Andy Gruber Band '],Pop
Verbier,Verbier-Festival,2015-07-28,['Khatia Buniatishvili '],Classic
Saanen,Menuhin-Festival-Gstaad-Fête-classique-des-vents,2015-07-28,"[' Emmanuel Pahud ', ' Sabine Meyer ']",Classic
null,Ratos-De-Porao,2015-07-28,"['Ratos de Porao ', ' Questions ']",
Brunnen,Gästival,2015-07-28,"[' Max Christian Graeff ', ' Christov Rolla ', ' Gregory Schärer ', ' Silvan Schmid ', ' Niklaus Mäder ', ' Marc Moscatelli ']",Pop
Bern,Bejazz-Sommer,2015-07-28,"[' Raphael Jakob ', ' Benjamin Külling ', ' Toni Schiavano ', ' Samuel Baur ']",
Zürich,Larkin-Poe,2015-07-28,['Larkin Poe '],Pop
Basel,Im-Fluss,2015-07-28,['Yasmine Hamdan '],Pop
