location,event,date,artists,genre
Winterthur,Midi-musical-Musse-&-Melodien-über-Mittag,2015-03-13,"['Ralph Orendain ', ' Margareta Benkova ', ' Ivona Krapikaite ', ' Franz Ortner ', ' Josef Gilgenreiner ']",Classic
Basel,Orgelspiel-zum-Feierabend,2015-03-13,['Helga Varadi '],Classic
Winterthur,Die-Abenteuer-des-Prinzen-Achmed,2015-03-13,"[' Ramón Oliveras ', ' Andreas Lareida ', ' Lucca Fries ']",
Olten,Konzert,2015-03-13,"[' Reinhold Friedrich ', ' Cédric Pescia ']",Classic
Zürich,Konzert,2015-03-13,['Alexander Gavrylyuk '],Classic
Zürich,Die-Vogelfreien,2015-03-13,"[' John Wolf Brennan ', ' Tony Majdalani ']",Pop
Zürich,Kammermusik,2015-03-13,"[' Saskia Hein ', ' Polina Nikiforova ', ' Boris Kaesbach ']",Classic
null,4.-Meisterzyklus-Konzert,2015-03-13,"[' Matthias Enderle ', ' Susanne Frank ', ' Wendy Champney ', ' Stephan Goerner ', ' Teo Gheorghiu ']",Classic
Zürich,Ensemble-Pyramide,2015-03-13,"['Barbara Tillmann ', ' Ulrike Jacoby ', ' Muriel Schweizer ', ' Anita Jehli ', ' Birgit Thorgerd Müller ', ' works by Markus Brönnimann ']",Classic
Zürich,Satellite-Stories,2015-03-13,"['Satellite Stories ', ' support: Young Romance ']",
Zürich,Lola-Colt,2015-03-13,['Lola Colt '],
Zürich,Mirion-&-Friends,2015-03-13,"['Willi Zimmermann ', ' Jana Karsko ', ' Mirion Glas ', ' Nicola Mosca ', ' Seon-Deok Baik ']",Classic
Zürich,Internationales-Country-Music-Festival,2015-03-13,['Johnny Reid & Band '],
Basel,Nena,2015-03-13,['Nena '],Pop
Bern,Les-Soeurs-Boulay,2015-03-13,['Les Soeurs Boulay '],
Zürich,Rumer,2015-03-13,['Rumer '],Pop
null,Amanda-Rieser,2015-03-13,"[' Amelia Amanda ', ' Dani Rieser ']",
Basel,G.F.-Händel-Esther,2015-03-13,"[' Ditte Andersen ', ' Alex Potter ', ' Robin Tritschler ', ' Tobias Schabel ', ' Dennis Sörös ']",Classic
Baden,Jazz-geht-Baden,2015-03-13,"[' Christian Weber ', ' Michel Portal ', ' Bojan Z. ', ' in der Kantonsschule Baden findet ein Workshop mit Luzia von Wyl und dem Bassisten André Pousaz ']",
Lyss,Exilia,2015-03-13,"['Exilia ', ' The Agonist ']",
Winterthur,Raphael-Walsers-Gangart,2015-03-13,"[' Marc Méan ', ' Tobias Meier ', '', ' Raphael Walser ', ' Jonas Ruther ']",
Zürich,Gallio-Huber-Troller-Unternährer,2015-03-13,"[' Christoph Gallio ', ' Alex Huber ', ' Manuel Troller ', ' Marc Unternährer ']",
Zug,Ian-Paice-feat.-Purpendicular,2015-03-13,['Ian Paice feat. Purpendicular '],
Basel,Cojazz-feat.-Ann-Malcom,2015-03-13,"[' Ann Malcolm ', ' Andy Scherrer ', ' Stephan Kurmann ', ' Jorge Rossy ']",
Zürich,Wagner-Theiler-Flisch,2015-03-13,"[' Rätus Flisch ', ' Yves Theiler ', ' Tony Renold ', ' Herbert Walser ']",
null,The-Nels-Cline-Singers,2015-03-13,"[' Nels Cline ', ' Scott Amendola ', ' Cyro Baptista ', ' Trevor Dunn ']",
Liestal,Kammerorchester-Basel-Tango-Nacht,2015-03-13,"['Marcelo Nisinman ', ' Julia Schröder ']",
Baden,Walt's-Blues-Box,2015-03-13,"[' Walter Baumgartner ', ' Elias Bernet ', ' Joel Allison ', ' Andi Schmid ']",
Thun,Mute-Swimmer-Band,2015-03-13,"['Mute Swimmer Band ', ' Mute Swimmer ', ' Bernhard Bauch ', ' Felix Koch ', ' Nicolai Schorr ']",Pop
Luzern,Despina,2015-03-13,"[' Despina Corazza ', ' Martin Schenker ', ' Felix Trippel ', ' Jonas Künzli ']",
Aarau,The-Durango-Riot,2015-03-13,['The Durango Riot '],
Liebefeld,Victoria-Mozalevskaya-Trio,2015-03-13,"[' Victoria Mozalevskaya ', ' Thomas Dürst ', ' Pius Baschnagel ']",
Zürich,Marc-Ribot,2015-03-13,['Marc Ribot '],
Romanshorn,Saudade-Nova,2015-03-13,"[' Max Zentawer ', ' Thomas-Maria Reck ', ' Arno Pfunder ']",
Luzern,We-Are-Z,2015-03-13,['We Are Z '],
null,Eric-Bibb-&-Yana-Bibb,2015-03-13,['Eric Bibb & Yana Bibb '],
Zürich,Gala-Drop,2015-03-13,['Gala Drop '],
Thun,TV-Smith,2015-03-13,['TV Smith '],
Grenchen,Basement-Saints,2015-03-13,"[' Tobias Arn ', ' Anton Delen ', ' Samuel Jaussi ']",
Wil,The-Dawn,2015-03-13,['The Dawn '],Electronic
Zürich,Fräulein-Brecheisen,2015-03-13,['Fräulein Brecheisen '],Electronic
Basel,Mozart-für-Cello-,2015-03-13,"['Christoph Dangel ', ' Sergio Ciomei ']",Classic
Sankt-Gallen,The-Durian-Brothers,2015-03-13,"['The Durian Brothers ', ' DJs Helena Hauff ']",Electronic
Bern,Krassimir-Ortchestar,2015-03-13,['Krassimir Ortchestar '],
null,Kingston-Vibes-feat.-Pow-Pow-Movement,2015-03-13,['Kingston Vibes feat. Pow Pow Movement '],
Lausanne,Ben-Block,2015-03-13,['Ben Block '],Electronic
Zürich,Ghost-Culture,2015-03-13,['Ghost Culture '],
