location,event,date,artists,genre
Winterthur,Festliche-Barockklänge,2013-12-18,[' Maurice Steger '],Classic
Zürich,Mittagsmusik,2013-12-18,"['Miriam Feuersinger ', ' Claire Genewein ', ' Ulrike-Verena Habel ']",Classic
Basel,Mittagskonzert,2013-12-18,"['Péter Jánosházi ', ' Anna Miklashevich ', ' Helga Váradi ']",Classic
Baden,Adventskonzert,2013-12-18,"['FranziskaKerler ', ' StephanieMeitzner ']",Classic
Luzern,Piano-Entertainment,2013-12-18,['Mark Tenger '],
Pratteln,Therion,2013-12-18,['Therion '],
Zürich,Weihnachts-Sinfoniekonzert,2013-12-18,"['Patrizio Mazzola ', ' Roland Raphael ']",Classic
Bern,Oratoire-de-Noël,2013-12-18,"[' Andrea Suter ', ' Silke Gäng ', ' Bettina Weder ', ' Christoph Waltle ', ' Joh. Michael Blume ']",Classic
Bern,Sonderkonzert,2013-12-18,"['Martha Argerich ', ' Lea ']",Classic
Basel,COOP-Sinfoniekonzert,2013-12-18,[' Mirjam Tschopp '],Classic
Luzern,Christmas-in-Lucerne,2013-12-18,"[' Anica Defuns ', ' Carina Walter ', ' Christoph Demarmels ', ' Heinz Saurer ', ' Gregory Flynn ']",Classic
Winterthur,Festliche-Barockklänge,2013-12-18,[' Maurice Steger '],Classic
Basel,Heimkehr-eine-Liebesgeschichte-von-Heinrich-Heine,2013-12-18,"['Matthias Schuppli ', ' Boris Chnaider ']",Classic
Basel,Heimkehr-eine-Liebesgeschichte-von-Heinrich-Heine,2013-12-18,"['Matthias Schuppli ', ' Boris Chnaider ']",Classic
Baden,My-TV-is-Dead,2013-12-18,['My TV is Dead '],Pop
Winterthur,Voices-of-Gospel,2013-12-18,['Prince Yelder & Disciples for Christ '],
Zürich,Jazzbaragge-Wednesday-Jam,2013-12-18,"['Jean-Lou Treboux ', ' Fabien Iannone ', ' Jonas Ruther ']",
Thun,The-New-Samuel-Mösching-Trio,2013-12-18,"[' Samuel Mösching ', ' Mike Harmon ', ' Peter Manheim ']",
Feuerthalen,Mike-Savino,2013-12-18,['Mike Savino '],
Zürich,Yaron-Herman-Trio,2013-12-18,"['Yaron Herman Trio ', ' Yaron Herman ', ' Stéphane Kerecki ', ' Tommy Crane ']",
Winterthur,The-Pharmacy,2013-12-18,['The Pharmacy '],
Zürich,Mark-Geary,2013-12-18,['Mark Geary '],Pop
Baden,Due-Ragazzi-della-Via-Corona,2013-12-18,"[' Philippe Kuhn ', ' Gregor Loepfe ']",
Luzern,Workshopkonzert,2013-12-18,"[' Kaspar Eggimann ', ' Sebastian Pietrowiak ', ' Benjamin Leumann ', ' Adrian Böckli ']",
Bern,Stage-For-Two-Sounds-Across-Borders,2013-12-18,['Kamilya Jubran & Sarah Murcia '],
Basel,Swiss-Jazz-Orchestra,2013-12-18,"[' Thomas Knuchel ', ' Andreas Tschopp ', ' Reto Suhner ', ' Jürg Bucher ', ' Philip Henzi ']",
Thalwil,Sing-Along,2013-12-18,"[' ', ' Lukas Heuss ']",
Zürich,Yang-Jing,2013-12-18,['Yang Jing '],
Düdingen,Stanley-Brinks-&-Freschard,2013-12-18,['Stanley Brinks & Freschard '],
Zürich,John-Francis,2013-12-18,['John Francis '],
