location,event,date,artists,genre
Zürich,Wiener-Kaffee-Nachmittag-mit-Piano-und-Gesang,2013-11-14,"['Nancy Lee ', ' Alessandro Cipriano ']",
Zürich,Maritime-Rites-Zürich,2013-11-14,['Blurt '],
Basel,Nobody-Knows,2013-11-14,[' Håkan Hardenberger '],Classic
Winterthur,Orchestrale-Orgelklänge,2013-11-14,[' Tobias Frankenreiter '],Classic
Windisch,Virtuose-Zufälle,2013-11-14,['Werke von Andreas Weixler und Se-Lien Chuang '],
Luzern,Wilhelm-Tell-und-Napoleon,2013-11-14,[' Vadim Gluzman '],Classic
Zürich,Thursday-Night-Jazz,2013-11-14,"[' Rebecca Spiteri ', ' Jürg Ramspeck ', ' Joel Reiff ', ' Rolf Lyssy ']",
null,Bane,2013-11-14,"['Bane ', ' Powertrip ', ' Blkout ']",
null,Youth-Lagoon,2013-11-14,"['Youth Lagoon ', ' support: Absolutely Free ']",Electronic
Zürich,Morcheeba-feat.-Skye,2013-11-14,['Morcheeba feat. Skye '],Electronic
Basel,Brahms-und-Schweizer-Avantgarde,2013-11-14,[' Matthias Müller '],Classic
Bern,Daliah,2013-11-14,['Daliah '],Pop
null,Dilated-Peoples,2013-11-14,"['Dilated Peoples ', ' Brother Ali ', ' Rdgldgrn ']",
Zürich,Kabarettkonzert,2013-11-14,['Pro-c-dur '],
Zürich,From-Here-on-Farther,2013-11-14,[' works by Arthur Kampela '],Classic
Gerlafingen,Kärbholz,2013-11-14,['Kärbholz '],
Zürich,Scout-Niblett,2013-11-14,['Scout Niblett '],
Zürich,Volbeat,2013-11-14,['Volbeat '],
Luzern,Salonmusik,2013-11-14,"['Martin Schaefer ', ' Richard Decker ']",Classic
Zug,Konzert,2013-11-14,"['Hiroko Sakagami ', ' Erich Höbarth ', ' Patrick Demenga ']",Classic
null,Baloise-Session,2013-11-14,['Eric Clapton '],
Winterthur,Anny-Weiler-Quintet,2013-11-14,"[' Anny Weiler ', ' Marianne Racine ', ' Daniel Frei ', ' Thomas Hirt ', ' Peter Preibisch ']",
Zürich,Otis-Taylor,2013-11-14,"['Otis Taylor ', ' Otis Taylor ', ' Anne Harris ', ' Shawn Starski ', ' Todd Edmunds ', ' Larry Thompson ']",
Bern,Bluesexpress,2013-11-14,"[' Tom Marcozzi ', ' Philipp Lüdi ', ' Danny Hertach ', ' Lukas Zürcher ']",
Liestal,Brazilian-Guitar-Night,2013-11-14,"[' Aliéksey Vianna ', ' Stephan Kurmann ', ' Mauro Martins ']",
Basel,A-Tribute-to-Astor-Piazzolla,2013-11-14,"[' Thomas Dobler ', ' Adam Taubitz ', ' Denis Croisonnier ', ' Rätus Flisch ']",
Rubigen,Royal-Southern-Brotherhood,2013-11-14,['Royal Southern Brotherhood '],
null,Worth,2013-11-14,['Worth '],
Zürich,Sun-of-Moon,2013-11-14,"['Sun of Moon ', ' Yasmin Hamdan ']",
Basel,Nicolas-Sturm-&-Das-Klingen-Ensemble,2013-11-14,['Nicolas Sturm & Das Klingen Ensemble '],Pop
Basel,Al-Pride,2013-11-14,"[' Nico Schulthess ', ' Astrid Fuellemann ', ' Luk Schulthess ', ' Lukas Schlumpf ', ' Nicolas Struchen ']",Pop
Zürich,John-O-Gallagher,2013-11-14,"['John O Gallagher ', ' John O Gallagher ', ' Silvan Schmid ', ' Fortunat Häfliger ', ' Tobias Pfister ', ' Tome Illiev ', ' Colin Morton ', ' Paul Amareller ', ' Joscha Schraff ', ' Michel Spahr ']",
Zug,Martin-Bisi,2013-11-14,['Martin Bisi '],
Aarburg,Dr.-Feelgood,2013-11-14,['Dr. Feelgood '],
Bern,Ebony-Bones,2013-11-14,['Ebony Bones '],
Winterthur,Rocksack,2013-11-14,['Rocksack '],
Luzern,Jam-Session,2013-11-14,['Richard Decker '],
Lausanne,Barbara-Clifford-&-John-Guster,2013-11-14,['Barbara Clifford '],Pop
Luzern,Nachtkonzert,2013-11-14,['Vadim Gluzman '],Classic
Zürich,Yankee-Doodle-Fantasy,2013-11-14,[' Catriona Bühler '],Classic
Zürich,10-Days-Live,2013-11-14,['Sophia Kennedy & Carsten Meyer '],
Lausanne,Deluxe,2013-11-14,['Deluxe '],Electronic
