location,event,date,artists,genre
Zürich,Zitherkonzert,2015-11-07,[' conductor: Tomy Temerson '],Classic
Zürich,Werner-und-Company,2015-11-07,['Werner und Company '],Pop
Zürich,Junge-Talente-und-wie,2015-11-07,"['Christoph Croisé ', ' Oxana Shevchenko ']",Classic
Zürich,Zürcher-Hammerklavierfestival-Chopin-in-Paris,2015-11-07,[' Els Biesemans '],Classic
Basel,Die-Orgel-im-Dialog-mit-Jung-und-Alt,2015-11-07,"['Birgit Tittel ', ' Willi Tittel ']",Classic
Worblaufen,Hartmann-Suter,2015-11-07,"[' Jan Hartmann ', ' Ben Suter ']",
Basel,Limits-Werke-für-Gambenconsort-und-Polychord,2015-11-07,"[' Thilo Hirsch ', ' Abril Padilla ']",Classic
Basel,Regiochor-Konzert,2015-11-07,"[' Verena Krause ', ' David Munderloh ', ' Andrew Ashwin ']",Classic
Eglisau,Petite-Messe-Solennelle,2015-11-07,"[' Deborah Leonetti ', ' Ulrike Andersen ', ' Tino Brütsch ', ' Matthias Helm ', ' Hans Adolfsen ', ' Marc Fitze ']",Classic
Basel,Liebeslieder,2015-11-07,"['Laurence Guillod ', ' Lisandro Abadie ', ' Christian Favre ']",Classic
Freienbach,Winterkonzert-2015,2015-11-07,[' Srdjan Vukasinovic '],Classic
null,Violinkonzert,2015-11-07,"[' Johanna Ruppert ', ' Rustem Monasypov ']",Classic
Bonstetten,I-Have-a-Dream-Hommage-an-Martin-Luther-King,2015-11-07,"['Christina Jaccard ', ' Dave Ruosch ', ' Daniel Pezzotti ', ' Jonas Ruther ']",
Luzern,Herbstkonzert,2015-11-07,[' Anita Grob '],Classic
Zürich,Kammerorchester-Basel,2015-11-07,"[' Kristian Bezuidenhout ', ' Rachel Harnisch ', ' Gerhild Romberger ', ' Daniel Behle ', ' Thomas E. Bauer ']",Classic
Luzern,Galakonzert,2015-11-07,"['Ramón Vargas ', ' Regula Mühlemann ']",Classic
Riehen,Ragnar-Kjartansson-&-The-All-Star-Band,2015-11-07,['Ragnar Kjartansson & The All Star Band '],
null,2.-Meisterzyklus-Konzert,2015-11-07,['Gabriela Montero '],Classic
Luzern,The-four-Seasons-by-Candellight,2015-11-07,"[' Carlonie Macphie ', ' Crispian Steele-Perkins ']",Classic
Bern,Headbangersball,2015-11-07,"['Igorrr ', ' Taina ']",
Pratteln,Ahab,2015-11-07,['Ahab '],
Zürich,Geistliches-Konzert-mit-süddeutscher-Barockmusik,2015-11-07,"[' Anna Freivogel ', ' Alexander Seidel ', ' Jan-Martin Mächler ', ' Samuel Zünd ']",Classic
null,Sallie-Ford,2015-11-07,"['Sallie Ford ', ' Chocolat ']",
Lyss,Heather-Nova,2015-11-07,['Heather Nova '],Pop
Thun,Seat-Music-Session,2015-11-07,"['Michael Grimm ', ' Laith Al-Deen ', ' Shayna Steele ']",Pop
Basel,Baloise-Session,2015-11-07,"['The Allen Toussaint Quartet ', ' Rebecca Gerguson ']",Pop
Basel,Neue-Wiener-Schule,2015-11-07,"[' Christoph Bösch ', ' Pilar Fontalba ', ' Toshiko Sakakibara ', ' Zoltán Mácsai ', ' Jonas Hillenmeyer ']",Classic
Zürich,Die-Aeronauten,2015-11-07,['Die Aeronauten '],Pop
Thônex,Charlie-Winston,2015-11-07,['Charlie Winston '],Pop
Zürich,Our-Last-Night,2015-11-07,"['Our Last Night ', ' support: Palisades ', ' Crooks ']",
Sursee,Gurd,2015-11-07,"[' Headshot ', ' Sudden Death ']",
Zürich,Esperanza-Spalding,2015-11-07,['Esperanza Spalding '],
Zürich,Boogarins,2015-11-07,['Boogarins '],
Zürich,Dr.-Will-&-The-Wizards,2015-11-07,['Dr. Will & The Wizards '],Pop
null,Socialni-Teror,2015-11-07,['Socialni Teror '],
Lugano,Radu-Lupu,2015-11-07,['Radu Lupu '],Classic
null,Rea-Som-Sextett,2015-11-07,"[' Rea Hunziker ', ' Martin Schenker ', ' Simon Althaus ', ' Jonas Künzli ', ' Freddy Benitez ', ' Samuel Messerli ']",
Basel,Many-Moons-Ago-feat.-Bob-Degen-&-David-Friedman,2015-11-07,"[' David Friedmann ', ' Bob Degen ', ' Markus Schieferdecker ', ' Peter Perfido ']",
Zürich,Wolfgang-Puschnig-&-Jamaaladeen-Tacuma,2015-11-07,"[' Wolfgang Puschnig ', ' Rick Iannacone ', ' Jamaaladeen Tacuma ', ' Tim Hutson ']",
Baden,Michael-von-der-Heide,2015-11-07,"[' Michael von der Heide ', ' Martin Buess ', ' Michael Bürgin ', ' Ben Gürgin ']",Pop
Winterthur,V8-Wankers,2015-11-07,['V8 Wankers '],
Basel,Friska-Viljor,2015-11-07,['Friska Viljor '],Pop
Wil,Vdelli,2015-11-07,['Vdelli '],Pop
null,Steaming-Satellites,2015-11-07,['Steaming Satellites '],
Zürich,Fatale-Tage,2015-11-07,['Phall Fatale '],
Krummenau,Funkanomics,2015-11-07,['Funkanomics '],
Lausanne,Ezra-Furman,2015-11-07,"['Ezra Furman ', ' Gengahr ']",
Zürich,Jean-François-Laporte,2015-11-07,"['Jean-François Laporte ', ' Svartvit ']",
Schaffhausen,Rasa-Birthdayparty,2015-11-07,['Snake '],
Zürich,Clandestine,2015-11-07,['Clandestine '],Pop
Bern,Talib-Kweli,2015-11-07,"['Talib Kweli ', ' Illa J ']",
Baden,Caliente,2015-11-07,"['DJs Sampa ', ' Copita ', ' Cochano ', ' Hot Hands ', ' live: Trio Forró Vem Vem ', ' Arnold y sus Azabaches ']",
