location,event,date,artists,genre
null,Openair-St.-Gallen,2015-06-27,"['Placebo ', ' Farin Urlaub Racing Team ', ' Marteria ', ' Fritz Kalkbrenner ']",
Interlaken,Trucker-&-Country-Festival-Interlaken,2015-06-27,"['Stephanie Urbina Jones ', ' The Bellamy Brothers ', ' John Michael Montgomery ', ' Country Sisters ']",
Winterthur,Duo-Meiermoser,2015-06-27,"[' Martin Schumacher ', ' Christoph Gantert ']",
Basel,Orgelmusik-über-Mittag,2015-06-27,['John Walthausen '],Classic
null,Summer-Breakdown-Festival,2015-06-27,"['Dagoba ', ' Benighted ', ' Psygnosis ', ' ', ' ']",
Bülach,Bülacher-Jazztage,2015-06-27,"[' Melina Huber ', ' Marco Buchegger ', ' Anna Hunziker ', ' Annina Nick ', ' Severin Heinrich ', ' Sophie Bright ']",
Zürich,Patrozinium,2015-06-27,"['Heiner Wanner ', ' Felix Gubser ']",Classic
Zürich,Glantaler-Power-Men,2015-06-27,['Glantaler Power Men '],Pop
Schaffhausen,Schaffusia,2015-06-27,[' Björn Again '],Pop
Zug,Aus-Berlin-und-anderswo,2015-06-27,"[' Tobias Gerber ', ' Rafael Rütti ', ' Sebastian Hofmann ']",Classic
Bülach,Bülacher-Jazztage,2015-06-27,"[' Lillian Boutté ', ' Phil Parnell ', ' Denny Ilett ', ' Torben Björnskov ', ' Daisy Palmer ']",
Basel,Rooftop-Session,2015-06-27,['Jan Blomqvist '],Electronic
Ascona,Jazz-Ascona,2015-06-27,['Hurricane Brass Band '],
Zürich,Festspiele-Zürich-Ein-Sommernachtstraum,2015-06-27,"['Barbara Böhi ', ' Jakob Ruppel ']",Classic
null,Petra-Pied-de-Biche,2015-06-27,['Petra Pied de Biche '],Pop
Liestal,Liestal-Air,2015-06-27,['Caro Emerald '],Pop
Rapperswil,Blues'n'Jazz-Rapperswil-Jona,2015-06-27,['Seven '],
Ascona,Jazz-Ascona,2015-06-27,"['Davina & The Vagabonds ', ' The Boptet of Swing ']",
Ascona,Jazz-Ascona,2015-06-27,"['Young Sinatras ', ' Davell Crawford Trio ']",
Ascona,Jazz-Ascona,2015-06-27,['Shannon Powell Trio '],
Ascona,Jazz-Ascona,2015-06-27,"['Ray Gelato & The Giants ', ' John Micheal Bradford ', ' Nikki & Jules ']",
Basel,25-Jahre-Basler-Münsterkantorei-Jubiläumskonzert,2015-06-27,"[' Alexandra Rawohl ', ' Jakob Pilgram ', ' Stefan Vock ', ' Anne Rongy ']",Classic
Zürich,Chorkonzert-die-Vogelfreien,2015-06-27,"['John Wolf Brennan ', ' Tony Majdalani ']",Pop
Zürich,20-Jahre-Kammerorchester-La-Folia,2015-06-27,"['Mary Ellen Woodside ', "" Alessandro D'Amico ""]",Classic
null,Kammerorchester-Wädenswil,2015-06-27,['Andreas Müller '],Classic
Zürich,Friend-Master-&-Rival,2015-06-27,['Sébastien Dupuis '],Classic
Bülach,Bülacher-Jazztage,2015-06-27,[' Marie Louise Werth '],
Wetzikon,Alex-Cole,2015-06-27,['Alex Cole '],
Zug,Sommerkonzert,2015-06-27,[' Kyungbin Duay '],Classic
-Alte-Kirche,Boswil,2015-06-27,"['Ariane Haering ', ' David Orlowsky ', ' Sebastian Bohren ']",Classic
Basel,Masterrezital,2015-06-27,[' Chloe Hansen '],Classic
Baden,Donadio-Family-Band,2015-06-27,"[' Dalia ', ' Madlen ', ' Moreno ', ' Toni Donadio ']",
Winterthur,High-on-Fire,2015-06-27,['High on Fire '],
Basel,Thomas-Lüthi's-Biwak,2015-06-27,"[' Thomas Lüthi ', ' Arne Huber ', ' Claudio Strüby ']",
Worblaufen,Samole,2015-06-27,"[' Salome Acquaye ', ' John Agbloe ', ' Dustin Persson ', ' Jaime Cardozo ']",
Ascona,Jazz-Ascona,2015-06-27,['Mr. Bo Weavil '],
Bern,Working-Bands-Invented,2015-06-27,"[' Stephan Thelen ', ' Bernhard Wagner ', ' Christian Kuntner ', ' Manuel Pasquinelli ']",
Zug,Snak-the-Ripper,2015-06-27,['Snak the Ripper '],
Bülach,Bülacher-Jazztage,2015-06-27,"[' Duke Heitger ', ' Engelbert Wrobel ', ' Antti Sarpila ', ' Dan Barrett ', ' Paolo Alderighi  ']",
