location,event,date,artists,genre
Wädenswil,Musikullus,2013-09-22,"[' Claudia Schwab ', ' Marie-Theres Härtel ', ' DeeLinde ']",Pop
Birsfelden,Improvisierte-Musik,2013-09-22,"['Samuel Dühsler ', ' Michael Pfeuti ', ' Tassilo Dellers ']",
Zürich,Konzertliebe-Time-Passing,2013-09-22,"[' Anja Pöche ', ' Barry Guy ', ' Savina Yannatou ', ' Matthew Brook ']",Classic
Zürich,Grenzen-salonfähig-,2013-09-22,"[' Marc Luisoni ', ' Johannes Gürth ', ' Stefania Verità ', ' Peter Kosak ', ' Scarlet Cavassini ']",Classic
Schupfart,Schupfart-Festival,2013-09-22,"['Hansi Hinterseer ', ' Mickie Krause ']",traditional
Fischingen,Kammermusik,2013-09-22,"[' Martin Walch ', ' Hubert Renner ', ' Alexander Körber ']",Classic
Glattfelden,Serenade,2013-09-22,"[' Praxedis Hug-Rütti ', ' Praxedis Geneviève Hug ']",Classic
null,Heimathome-Fest-VI,2013-09-22,"['Darkness Dynamite ', ' Novel Of Sin ', ' Morbid Feculent ']",
Basel,Jephte,2013-09-22,"[' Lia Andres ', ' Mirjam Berli ', ' Seraina Perrenoud ', ' Gabriel Jublin ']",Classic
Basel,Begegnung-mit-Musik,2013-09-22,"[' Emilie Haudenschild ', ' Monika Clemann ', ' Emeric Kostyák ', ' Botond Kostyàk ']",Classic
Grüningen,Jubiläumskonzert,2013-09-22,"[' Sofia Ardiles ', ' Seraina Ineichen ', ' Seraina Hügli ', ' Oswin Carruido ']",Classic
Wetzikon,Orchesterkonzert-mit-Preisträgern,2013-09-22,"[' Clément Dami ', ' Salomo Schweizer ', ' Mariana Rüegg ']",Classic
Zürich,Konzert,2013-09-22,"[' Andrea Lang ', ' Sonja Leutwyler ', ' Frieder Lang ', ' René Koch ']",Classic
null,Christoph-Pfändler-&-Die-Metal-Kapelle,2013-09-22,['Christoph Pfändler & Die Metal Kapelle '],
Zürich,Appenzeller-Klavier-Stobete,2013-09-22,['Theo Wegmann '],Classic
Glattbrugg,37.-Serenade,2013-09-22,"[' Michel Troesch ', ' Maria Rickenbacher ']",Classic
Basel,Londoner-Cembalomusik,2013-09-22,['Jermaine Sprosse '],Classic
Solothurn,Kammermusik-und-Literatur,2013-09-22,"[' Marc Bätscher ', ' Ursula Hächler ', ' Kiyomi Higaki ']",Classic
Aarau,1.-Symphoniekonzert-Der-Start,2013-09-22,[' Olga Scheps '],Classic
-Alte-Kirche,Boswil,2013-09-22,"[' Marc Copland ', ' Daniel Schläppi ']",
Winterthur,Fides-Ars-Scientia,2013-09-22,"['Anna Gschwend ', ' Florian Glaus ', ' Gabor Kabók ']",Classic
Wädenswil,Primo-piano,2013-09-22,['Yulia Miloslavskaya '],Classic
Zürich,Dance-Around-in-Your-Bones,2013-09-22,"[' Michael Jaeger ', ' Vincent Membrez ', ' Luca Sisera ', ' Norbert Pfammatter ']",
Luzern,Tommaso-Starace-Quartet,2013-09-22,"[' Tommaso Starace ', ' Michele Di Toro ', ' Attilio Zanchi ', ' Tommy Bradascio ']",
Zürich,Landstreichmusik,2013-09-22,"['Landstreichmusik ', ' Matthias Lincke ', ' Christine Lauterburg ', ' Dide Marfurt ', ' Simon Dettwiler ']",
Luzern,Stone-&-Matthews,2013-09-22,"[' Lea Mathis ', ' Philipp Steiner ']",Pop
Zürich,Jamie-Mac-Dowell-&-Tom-Thum,2013-09-22,['Jamie Mac Dowell & Tom Thum '],Pop
Feuerthalen,Ensemble-Talisman,2013-09-22,['Ensemble Talisman '],traditional
Zürich,Robert-DeLong,2013-09-22,"['Robert DeLong ', ' Griefjoy ']",Electronic
Zürich,Swanky-Mothers-Series-X,2013-09-22,"[' Dave Gisler ', ' Jonas Labhart ', ' Marius Peyer ']",
Rafz,Tonic-Strings,2013-09-22,"[' Toni Donadio ', ' Nic Niedermann ']",
Bern,Wake-Island,2013-09-22,['Wake Island '],
Sempach-Stadt,Swiss-Brass-Consort,2013-09-22,['Swiss Brass Consort '],
Zürich,5-Jahre-für-Dich,2013-09-22,['David Hope & Matt Owens '],Pop
Bern,Tyche-Kollektiv,2013-09-22,"[' Sofiija Suldina ', ' Eric Abeijon ', ' Alena Kozlova ', ' Karolina Willinska ']",Classic
Zürich,Urban-Cone,2013-09-22,['Urban Cone '],
Zürich,Chansons-en-Stok,2013-09-22,"['Horse Raddish ', ' Cédric Chatelain ', ' Alexandre Leitao ', ' Michel Schick ', ' Michel Taieb ', ' Maxime Oudry ', ' Simon Clavel ']",
Bern,Elephant9,2013-09-22,['Elephant9 '],
