location,event,date,artists,genre
Winterthur,Mit-inniger-Empfindung,2015-04-04,['Katharina Weber '],Classic
Pratteln,Hatefest,2015-04-04,"['Six Feet Under ', ' Marduk ', ' Vader ', ' Hate ', ' Eisregen ', ' Debauchery ']",
Zürich,Art-Band,2015-04-04,['Art Band '],Pop
Luzern,Piano-Entertainment,2015-04-04,['Dezsö Balogh '],Classic
Zürich,Johannes-Passion,2015-04-04,"[' Thomas Hobbs ', ' Tobias Berndt ', ' Grace Davidson ', ' Damien Guillon ', ' Robin Tritschler ', ' Peter Kooij ']",Classic
Zürich,Battalion,2015-04-04,['Battalion '],
Luzern,The-Lord-of-the-Rings,2015-04-04,[' Kaitlyn Lusk '],Classic
Zofingen,Passionskonzert-Oratorium-über-Johann-Hus,2015-04-04,"[' Seraina Perrenoud ', ' Mirjam Blessing ', ' Simon Witzig ', ' Richard Helm ']",Classic
Basel,Dreamshade,2015-04-04,[' Six Days Of May '],
null,Shaka-Ponk,2015-04-04,['Shaka Ponk '],
Luzern,Hanreti,2015-04-04,[' support: Maren Montauk Oak '],
Zürich,Stiller-Has,2015-04-04,"[' Endo Anaconda ', ' Schifer Schafer ', ' Salome Buser ', ' Markus Fürst ']",Pop
Basel,16.-Internationales-Tango-Festival-OsterTango,2015-04-04,['Tanz: Ruben & Sabrina Veliz '],
Baden,Blues-from-the-Heart,2015-04-04,"[' Martin Baschung ', ' Sandro Vanetti ', ' Jürg Amrein ', ' Imad Barnieh ']",
Klosters,Champian-Fulton-Trio,2015-04-04,"[' Champian Fulton ', ' Giorgos Antoniou ', ' \r\nMourad Benhammou ']",
null,Florian-Favre,2015-04-04,"['Florian Favre ', ' Léo Tardin ']",
Zürich,Osternacht,2015-04-04,"['Helen Gloor ', ' Philipp Sager ']",Classic
Bad-Ragaz,Ely-Dee,2015-04-04,"[' Elmar Walser ', ' Dietmar Neubauer ']",Pop
Münchenstein,John-Wiese,2015-04-04,"['John Wiese ', ' Tarab ', ' Bob Bellerue ']",Electronic
Basel,Madjo,2015-04-04,['Madjo '],
Zürich,Ela-Orleans,2015-04-04,['Ela Orleans '],Pop
Zürich,Gletscher,2015-04-04,['Gletscher '],
Zürich,Bob-Log-III,2015-04-04,['Bob Log III '],
Luzern,The-Mighty-Fishers,2015-04-04,['The Mighty Fishers '],
Baden,Dub-Pistols,2015-04-04,['Dub Pistols '],
Zug,Easter-Beaster,2015-04-04,['Evil Hour '],
null,Boogie-Belgique,2015-04-04,"['Boogie Belgique ', ' DJ Kid Fonque ']",Pop
Basel,Sixteentimes,2015-04-04,"[""Pandora's Bliss ""]",
Lausanne,Forever-Pavot,2015-04-04,['Forever Pavot '],Pop
Luzern,Einsteins,2015-04-04,['DJs San Holo '],Electronic
