location,event,date,artists,genre
Basel,Masterrezital,2015-05-08,['Cristina Pletea '],Classic
Basel,Masterrezital,2015-05-08,['Margarita Mineyeva '],Classic
Zürich,Lieder-von-Felix-und-Fanny,2015-05-08,"['Sona Shaboyan ', ' Gabriela Bürgler ']",Classic
Basel,Masterrezital,2015-05-08,['Yana Parra Sottas '],Classic
Weggis,Anthony-Caputo,2015-05-08,['Anthony Caputo '],
Luzern,Piano-Entertainment,2015-05-08,['Jozsef Sarkozy '],Classic
Basel,Orgelspiel-zum-Feierabend,2015-05-08,['Irena Zeitz '],Classic
Dietikon,Feierabendmusik,2015-05-08,"['Olga Stepien ', ' Bernhard Hörler ']",Classic
Lausanne,Festival-Balélec,2015-05-08,"['Noisia ', ' Wilkinson ', ' Christine ', ' Club cheval ']",Electronic
Lausanne,Festival-Balélec,2015-05-08,"['The Subways ', ' Worakls ', ' Satanic Surfers ', ' Chill Bump ']",
Dübendorf,Pasta-&-Piano,2015-05-08,"[' Marianne Racine ', ' Pius Baschnagel ', ' Daniel Baschnagel ', ' Patrick Sommer ']",
Lausanne,Festival-Balélec,2015-05-08,"['Foreign Beggars ', ' Zenzile ']",
Zürich,Konzert,2015-05-08,['Martin Helmchen '],Classic
Zürich,Kammermusik-Konzert,2015-05-08,"[' Saskia Hein ', ' Mihai Cocea ', ' Sara Franchini ']",Classic
Bern,Schottland,2015-05-08,[' Julia Schröder '],Classic
Basel,Masterrezital,2015-05-08,['Chiara Opalio '],Classic
Zürich,Abschiedskonzert,2015-05-08,"[' Sonja Leutwyler ', ' Judith Lüpold ', ' Simon Witzig ', ' Markus Volpert ', ' Patrizio Mazzola ']",Classic
Basel,AMG-Sinfoniekonzerte-Klassik,2015-05-08,[' Christian Zacharias '],Classic
Luzern,Rezital,2015-05-08,['Hélène Grimaud '],Classic
Zürich,Klavierrezital,2015-05-08,['Praxedis Genevieve Hug '],Classic
Basel,Recycling,2015-05-08,[' Thomas Kessler '],Classic
