location,event,date,artists,genre
Basel,Mimiko-English-Folksongs,2016-12-21,"['Junko Takayama ', ' Fuyuki Matsumoto ']",Classic
Baden,After-Work-Music,2016-12-21,"[' Dessislava Genova ', ' Isabell Weymann ']",
null,COOP-Sinfoniekonzert,2016-12-21,[' Sergej Krylov '],Classic
Zürich,Weihnachtskonzert,2016-12-21,"[' Rachel Frenkel ', ' Jorge de León ']",Classic
Zürich,Jazz-im-Seefeld,2016-12-21,"[' Stefan Aeby ', ' André Pousaz ', ' Michi Stulz ']",
null,Weihnachtskonzert-Ode-an-die-Freude,2016-12-21,"[' Evelina Dobraeva ', ' Theresa Holzhauser ', ' Timothy Richards ', ' Levente Páll ']",Classic
Palais-des-Congrès,null,2016-12-21,[' Iddo Bar-Shai '],Classic
Bern,Gala-Night,2016-12-21,[' Rainer Tempel '],
Zürich,Moods-Labor,2016-12-21,"[' Christoph Stiefel ', ' Ganesh Geymeier ', ' Raphael Walser ', ' Domi Chansorn ']",
Luzern,Jam-Night,2016-12-21,"[' Glauco Gataldo ', ' Simon Boss ', ' Hans- Peter Pfammatter ']",
Zürich,Jazzbaragge-Wednesday-Jam-Style-Bakery-Open-Mic,2016-12-21,"['Eliyah Reichen ', ' Tonee Schiavano ', ' Flo Reichle ']",
Sankt-Gallen,Voodoo-Jürgens,2016-12-21,['Voodoo Jürgens '],Pop
