location,event,date,artists,genre
Willisau,Jazz-Festival-Willisau,2016-09-02,"[' Ursina ', ' Roland Wäspe ', ' Martina Berther ', ' Maxime Paratte ']",Pop
Willisau,Jazz-Festival-Willisau,2016-09-02,"[' Urs Leimgruber ', ' Alex Huber ']",
Aarburg,Riverside-Aarburg,2016-09-02,['Canned Heat '],
Basel,Orgelspiel-zum-Feierabend,2016-09-02,['Tobias Horn '],Classic
Luzern,Lucerne-Festival-40min-8,2016-09-02,[' Anna-Sophie Mutter '],Classic
Veyras,Tohu-Bohu-Festival,2016-09-02,"['Millencolin ', ' The Locos ', ' The Interrupters ']",
Dietikon,Feierabendmusik,2016-09-02,[' Bernhard Hörler '],Classic
Luzern,Sedel-Openair,2016-09-02,"['Radar Men from the Moon ', ' Vök ', ' Weval ']",
Zug,PiriPiri,2016-09-02,"[' Christian Wallner ', ' Pete Borel ', ' David Zopfi ', ' Pit Furrer ']",
Gstaad,Beethoven-4-All-9.-Sinfonie,2016-09-02,"[' Kristian Bezuidenhout ', ' Steve Davislim ', ' Thomas E. Bauer ']",Classic
Bern,Classique-Pure,2016-09-02,[' Beatrice Berrut '],Classic
null,Tangos-mit-Harfe-&-Klavier,2016-09-02,"[' Praxedis Hug-Rütti ', ' Praxedis Genevieve Hug ']",Classic
Zürich,Iron-Times-Klavierabend-Simon-Savoy,2016-09-02,['Simon Savoy '],Classic
Willisau,Jazz-Festival-Willisau,2016-09-02,"[' Dominic Landolt ', ' Ramon Landolt ', ' Mario Haenni ', ' David Murray ', '  Orrin Evans ', ' Jaribu Shahid ']",
Kloten,Diva-Music-in-style,2016-09-02,"['Ana Bobinac ', ' Jan Amort ', ' Peter Dazer ', ' Dirk Kurth ']",Pop
Bern,Aion-Quartett,2016-09-02,"[' Michael Gassmann ', ' Christian Berger ', ' Herbert Kramis ']",
Zürich,Francisco-Fernandez,2016-09-02,['Francisco Fernandez '],
Embrach,Piccolo-Musikfestival,2016-09-02,"[""Dino D'Santiago ""]",
Zürich,Werkstattkonzert-Saisoneröffnung,2016-09-02,"['Devin Gray ', ' Frantz Loriot ', ' Christian Weber ']",
Winterthur,Raphael-Jost-Standards-Trio,2016-09-02,"[' Raphael Jost ', ' Raphael Walser ', ' Jonas Ruther ']",
Thalwil,Dave-Ruosch-Trio,2016-09-02,"[' Dave Ruosch ', ' Martin Meyer ', ' Thomas Dürst ']",
Basel,Masterkonzert-Musikpädagogik,2016-09-02,"[' Gabriel Wyss ', ' Sarah Reid ', ' Cédric Vogel ', ' Benj Gut ', ' Florian Haas ']",
Baden,The-Dadeeze,2016-09-02,"[' Marc Reinhard ', ' Sara Isler ', ' Walter Schmid ', ' Jimmy Schmid ', ' Erich Isler ', ' Pascal Broye ', ' Urs Wäckerlin ']",
Basel,Wayne's-World,2016-09-02,"[' Matthias Spillman ', ' Domenic Landolf ', ' Pablo Held ', ' Stephan Kurmann ', ' Fabian Arends ']",
Bern,50-Jahre-Buster-Keaton,2016-09-02,"[' Marco Zanardi ', ' Francesca Astse ', ' Alberto Cappelli ', ' Pierangelo Galantino ', ' Marco Dalpane ']",
Aarau,Angel-Haze,2016-09-02,['Angel Haze '],
Zürich,Tiggs-Da-Author,2016-09-02,['Tiggs Da Author '],
null,Angel-Forrest,2016-09-02,['Angel Forrest '],
Bern,Rhythm-&-Booze,2016-09-02,"[' Ntando Cele ', ' Raphael Urweider ', ' Patrick Abt ', ' Pit Hertig ']",Pop
Lausanne,Gun-Outfit,2016-09-02,['Gun Outfit '],
Willisau,Jazz-Festival-Willisau,2016-09-02,"[' Joana Aderi ', ' Joy Frempong ', ' John Edwards ', ' Daniel Sailer ', ' Fredy Studer ']",
