location,event,date,artists,genre
Winterthur,Musse-und-Melodien-über-Mittag,2013-11-15,"['Rahel Cunz ', ' Karl-Andreas Kolly ']",Classic
Luzern,Piano-Entertainment,2013-11-15,['Mega Horvath '],
Basel,Orgelspiel-zum-Feierabend,2013-11-15,['Nicoleta Paraschivescu '],Classic
Dietikon,Feierabendmusik,2013-11-15,"['Inge Rott ', ' Bernhard Hörler ']",Classic
Zürich,Gold-Panda,2013-11-15,['Gold Panda '],Electronic
Zürich,Wolfarth-Solo,2013-11-15,[' Christian Wolfarth '],
Zürich,Bretter-die-die-Welt-bedeuten-oder-Mackie-Messer-trifft-Maria,2013-11-15,"[' Samuel Forster ', ' John Odermatt ']",Classic
Basel,Lümpfftümpff,2013-11-15,"[' Francisca Näf ', ' Jean-Jacques Knutti ', ' Jean-Christophe Groffe ']",Classic
Arbon,Gina-Schwarz-Quintett,2013-11-15,"[' Gina Schwarz ', ' Jure Pukl ', ' Heimo Trixner ', ' Benjamin Schatz ', ' Harry Tanschek ']",
Zürich,Collagen,2013-11-15,"[' Detlef Roth ', ' Ueli Wiget ']",Classic
Edlibach,CD-Taufe-Carl-Rütti,2013-11-15,"[' Praxedis Hug-Rütti ', ' Praxedis Geneviève Hug ']",Classic
Sursee,Samuel-Harfst,2013-11-15,['Samuel Harfst '],Pop
Basel,Oslo-Gospel-Choir,2013-11-15,['Oslo Gospel Choir '],
Komplex-457,Zürich,2013-11-15,"['White Lies ', ' In The Valley Below ']",
Zürich,1588-Persien-Europa-Iran-2013,2013-11-15,"['Khosrow Soltani ', ' Willi Zimmermann ', ' Silviya Savova ', ' Frauke Tometten Molino ', ' Anna Tyka Nyffenegger ']",Classic
null,The-Andreas-Baer-Trio-plus-One-feat.-Sandy-Patton,2013-11-15,"[' Andreas Baer ', ' Sandy Patton ', ' Gerstner ', ' Ueli Müller ']",
Zürich,A-Jazz-Duo-Night,2013-11-15,"[' Simon Wyrsch ', ' Gregor Loepfe ']",
Zürich,The-Slackers,2013-11-15,['The Slackers '],
Zürich,Andreas-Gabalier,2013-11-15,['Andreas Gabalier '],traditional
Zürich,Duo-Denum,2013-11-15,"[' Samuel Dühsler ', ' Sebastian Rozo ']",
Allschwil,Benefizkonzert-zugunsten-Cerebral,2013-11-15,"[' Andrea Lötscher ', ' Esther Gutbub ']",Classic
Kammgarn,Schaffhausen,2013-11-15,"[' Endo Anaconda ', ' Schifer Schafer ', ' Salome Buser ', ' Markus Fürst ']",
Pratteln,Vista-Chino,2013-11-15,['Vista Chino '],
Winterthur,From-Tango-to-Chick-Corea,2013-11-15,"[' Annalise Bereiter-Grob ', ' Erich Tiefenthaler ', ' Roland Christen ', ' Reto Giacopuzzi ']",
Uster,Herbert-Kramis'-Guadalcacin,2013-11-15,"[' Andrea Kirchhofer ', ' Otmar Kramis ', ' Nick Gutersohn ', ' Christophe Dufaux ', ' Gregor Müller ']",
Winterthur,Andrew-Stockdale,2013-11-15,['Andrew Stockdale '],
Basel,Aliéksey-Vianna-Trio,2013-11-15,"[' Aliéksey Vianna ', ' Stephan Kurmann ', ' Mauro Martins ']",
Zürich,Trentemøller,2013-11-15,['Trentemøller '],Electronic
Aarau,Rapas,2013-11-15,['Rapas '],
Thônex,Morcheeba,2013-11-15,['Morcheeba '],Electronic
Arena-Genève,null,2013-11-15,['Patricia Kaas '],
Zürich,Les-Babettes,2013-11-15,['Les Babettes '],
Burgdorf,Corazón-latino,2013-11-15,"[' Gloria Velandia ', ' Andy Bopp ', ' Carlitos Irarragorri ', ' Sebastian Enrique ']",
Liebefeld,Uptown-Big-Band,2013-11-15,[' Mario Schneeberger '],
Wil,Great-Elk,2013-11-15,['Great Elk '],Pop
Lyss,Youngblood-Brass-Band,2013-11-15,"['Youngblood Brass Band ', ' support: A La Fu ']",
Basel,James-Yorkston,2013-11-15,"['James Yorkston ', ' support: Withered Hand ']",Pop
Baden,Royal-Southern-Brotherhood,2013-11-15,['Royal Southern Brotherhood '],
Zürich,Zurich-Jazz-Orchestra-feat.-Steffen-Schorn,2013-11-15,"[' Reto Suhner ', ' Reto Anneler ', ' Christoph Grab ', ' Thomas Lüthi ', ' Matthias Tschopp ', ' Adrian Weber ', ' Maurus Twerenbold ', ' Silvio Cadotsch ']",
Luzern,The-Blood-Arm,2013-11-15,['The Blood Arm '],
Bern,Erdpol,2013-11-15,"[' Joakim Maeder ', ' Lawrence Farmer ', ' Fabio Lorenzet ', ' Marcel Jecker ', ' Tom Steinmann ']",Pop
Kriens,Silhouette-Tales,2013-11-15,['Silhouette Tales '],Pop
Reussbühl,Dark-Cloud,2013-11-15,['Dark Cloud '],
Luzern,Fiddler's-Green,2013-11-15,"[""Fiddler's Green ""]",
null,Will-Heard-abgesagt,2013-11-15,['Will Heard '],Pop
Düdingen,Scout-Niblett,2013-11-15,['Scout Niblett '],
Zürich,Nicolas-Sturm-&-Das-Klingen-Ensemble,2013-11-15,['Nicolas Sturm & Das Klingen Ensemble '],Pop
Zürich,Balkan-Ekspress,2013-11-15,['Tetkine Radosti DJ Kollektiv '],
Zürich,10-Days-Live,2013-11-15,['Wareika '],Pop
