location,event,date,artists,genre
Zürich,Beschwingtes-arrangiert-aus-Meisterhand,2013-05-19,"['Elisabeth Harringer-Pignat ', ' Mari Parz ', ' Johannes Gürth ', ' Ioana Geangalau ', ' Bernhard Parz ', ' Juan Carlos Gutiérrez Cruz ', ' works by Strauss ']",Classic
Kyburg,Pfingstkonzert,2013-05-19,"[' Shunji Akagi ', ' Ruedi Marty ', ' Seon-Deok- Baik ']",Classic
Basel,Junior-Sisk-&-Ramblers-Choice,2013-05-19,['Junior Sisk & Ramblers Choice '],
Unterengstringen,Pfingstkonzerte-2013-Klassische-Pfingsten,2013-05-19,[' Fabio Di Càsola '],Classic
Zürich,Ralph-Alessi-&-Fred-Hersch-Duo,2013-05-19,"['Ralph Alessi & Fred Hersch Duo ', ' Ralph Alessi ', ' Fred Hersch ']",
Volkshaus,Zürich,2013-05-19,['Pippo Pollina '],
Luzern,Extended-in-Motion-Sextett,2013-05-19,"[' Jan Herzog ', ' Andrea Nydegger ', ' Gina Corti ', ' Christof Mahnig ', ' Pascal Übelhart ', ' Moira Schmidlin  ', ' Hannes Fankhauser ', ' Ricardo Castillo ']",
The-Bird's-Eye-Jazz-Club,Basel,2013-05-19,"[' Thomas Baumgartner ', ' Fabian Gisler ', ' André Bader ', ' Michael Scherrer ']",
Basel,Oliver-Dragojevic,2013-05-19,['Oliver Dragojevic '],Pop
null,Astronautalis,2013-05-19,['Astronautalis '],
Zürich,Fiesta-caliente,2013-05-19,['Gilberto Santa Rosa '],
