location,event,date,artists,genre
St.-Moritz,Festival-da-Jazz,2016-07-31,"['Lilly Martin ', ' Lilly Martin ', ' Michael Dolmetsch ', ' Oliver Keller ', ' Markus Fritzsche ', ' Tom Beck ']",
Verbier,Verbier-Festival,2016-07-31,['Christian Tetzlaff '],Classic
Maschwanden,Sommerklänge,2016-07-31,"['Esther Hoppe ', ' Christian Poltera ']",Classic
Saanen,Musique-&-Famille-IX,2016-07-31,"['Maurice Steger ', ' Polina Pasztircsák ', ' Sebastian Kohlhepp ', ' Matthias Winckhler ']",Classic
Zürich,Bruce-Springsteen,2016-07-31,['Bruce Springsteen '],
Verbier,Verbier-Festival,2016-07-31,[' Daniil Trifonov '],Classic
null,Stimmen,2016-07-31,"['Get Well Soon ', ' The Temperance Movement ']",Pop
Zürich,Tarrus-Riley,2016-07-31,['Tarrus Riley '],
Zürich,Radio-Moscow,2016-07-31,['Radio Moscow '],
Bern,Faràndula-salsera-&-Verano-After-Party,2016-07-31,"['DJs Hector ', ' Buena Vista ']",
Verbier,Verbier-Festival,2016-07-31,[' Martin Fröst '],Classic
Pratteln,Blue-Öyster-Cult,2016-07-31,['Blue Öyster Cult '],
Thun,Am-Schluss,2016-07-31,['17 Hippies '],Pop
Zürich,Alexander-Abreu-y-Havana-D'Primera,2016-07-31,"[""Alexander Abreu y Havana D'Primera ""]",
Luzern,Ministry,2016-07-31,['Ministry '],
St.-Moritz,Festival-da-Jazz,2016-07-31,"['Earth Wind & Fire Experience feat. the Al McKay Allstars ', ' Albert McKay ', ' Devere Dukett ', ' Tim Owens ', ' Claude Woods ', ' Ben Dowling ', ' Dean Gant ']",
