location,event,date,artists,genre
Winterthur,Joel-Havea,2016-05-14,['Joel Havea '],Pop
Lyss,Indie-Lab,2016-05-14,[' Carnival Youth '],
Zürich,Frühlingskonzert,2016-05-14,[' Sophia Jaffé '],Classic
Bern,Internationales-Jazzfestival-Bern,2016-05-14,['The Brubeck Brothers '],
Zürich,DMA's,2016-05-14,"[""DMA's ""]",Pop
Zürich,Sasha-Neustroev-&-Rastrelli-Cello-Quartett,2016-05-14,[' Sasha Neustroev '],Classic
Zürich,G-Eazy,2016-05-14,"['G-Eazy ', ' I Love Makonnen ']",Pop
Pratteln,Masters-of-Symphonic-Metal,2016-05-14,"['Leaves Eyes ', ' Visions of Atlantis ', ' Almanac ', ' End af the Dream ', ' Borderline ']",
Chur,Blind-Guardian,2016-05-14,['Blind Guardian '],
Winterthur,Anthony-B,2016-05-14,['Anthony B '],
Zürich,Conner-Youngblood,2016-05-14,['Conner Youngblood '],Electronic
Luzern,Rezital-David-Helfgott,2016-05-14,['David Helfgott '],Classic
Zürich,William-Singe,2016-05-14,['William Singe '],Pop
Allschwil,Arkady-Shilkloper-&-Vadim-Neselovsky-Spring-Songs,2016-05-14,"['Arkady Shilkloper ', ' Vadim Neselovsky ']",
Winterthur,Aion-Quartett,2016-05-14,"[' Michael Gassmann ', ' Christian Berger ', ' Herbert Kramis ', ' Dominic Doppler ']",
Bern,Dave-Ellis-&-Boo-Howard,2016-05-14,['Dave Ellis & Boo Howard '],
Liebefeld,Hang-Em-High,2016-05-14,"[' Lucien Dubuis ', ' Bond ', ' Alfred Vogel ']",
Wädenswil,Musik-und-Wort,2016-05-14,"['Markus Schirmer ', ' Christian Altenburger ']",Classic
Zürich,Kumpania-Algazarra,2016-05-14,"[' Luis Barrocas ', ' Frederico Pascucci ', ' Paul Hagenaar ', ' Francisco Amorim ', ' Gil Goncalves ']",
Baden,Donadio-Family-Band,2016-05-14,"[' Dalia ', ' Madlen ', ' Moreno ', ' Toni Donadio ']",
Basel,Robert-Lakatos-Quartet,2016-05-14,"[' Gábor Bolla ', ' Robert Lakatos ', ' György Orbán ', ' David Hodek ']",
Chur,Waving-Hands,2016-05-14,['Waving Hands '],Pop
Thun,Osaka-Monaurail,2016-05-14,['Osaka Monaurail '],
Basel,Impro-Duo,2016-05-14,"[' Niggi Schürmann ', ' Dominik Schürmann ']",
Zürich,Smokehead,2016-05-14,"[' Paul Amereller ', ' Xaver Rüegg ', ' Vojko Huter ', ' Niculin Janett ', ' Tapiwa Svosve ']",
null,Hint,2016-05-14,['Hint '],Electronic
Zürich,Jeffrey-Lewis-&-Los-Bolts,2016-05-14,['Jeffrey Lewis & Los Bolts '],
Basel,La-fiesta-La-nueva-noche-de-Salsa.,2016-05-14,['DJ Fabrizio Zoro '],
Bern,20-Jahre-RaBe-Fest,2016-05-14,"[' Dub Pistols ', ' DJs Woody ']",
null,Rebel-Town,2016-05-14,"['Avenue Z ', "" The Maggie's Marshmallows ""]",
Luzern,Tango-Tanzabend,2016-05-14,['Live: Duo Ranas '],
