location,event,date,artists,genre
Winterthur,Kyle-Gass-Band,2016-09-13,['Kyle Gass Band '],Pop
Bern,Kulturwerkstatt-Tango,2016-09-13,"[' Praxedis Hug-Rütti ', ' Praxedis Genevieve Hug ']",Classic
Zürich,Nickelback,2016-09-13,['Nickelback '],
Zürich,Black-Lips,2016-09-13,['Black Lips '],
Basel,Auf-Dunkelheit-folgt-Licht,2016-09-13,[' Ilya Gringolts '],Classic
Zürich,Jazzraum,2016-09-13,"[' Mario Mauz ', ' Xaver Rüegg ', ' Samir Böhringer ']",
Zürich,The-Detectors,2016-09-13,['The Detectors '],
Pratteln,Tito-&-Tarantula,2016-09-13,['Tito & Tarantula '],
Thun,Cocoon,2016-09-13,"[' Colin Vallon ', ' Patrice Moret ', ' Julian Sartorius ']",
Bern,Ustad-Shafqat-Ali-Khan,2016-09-13,['Ustad Shafqat Ali Khan '],
Basel,Johannes-Maikranz-Sextett,2016-09-13,"[' Andreas Böhlen ', ' Lou Lecaudey ', ' Johannes Maikranz ', ' Hans Feigenwinter ', ' Roberto Koch ', ' Arthur Vonfelt ']",
Zürich,Christian-Muthspiel-4-feat.-Steve-Swallow,2016-09-13,"[' Christian Muthspiel ', ' Matthieu Michel ', ' Frank Tortiller ', ' Steve Swallow ']",
Zürich,Frankie-Cosmos,2016-09-13,"['Frankie Cosmos ', ' Chris Cohen ']",Pop
