location,event,date,artists,genre
Solothurn,Streichquartett,2015-11-29,"['Daniel Kobyliansky ', ' Mikayel Zakaryan ', ' Gwenaëlle Kobyliansky ', ' Matthias Walpen ']",Classic
Basel,2-Celli-2-Xenakis-2-Komponisten,2015-11-29,"['Imke Frank ', ' Martina Schucan ']",Classic
Zürich,Hottinger-Konzert-Matinée,2015-11-29,"['St. Bühlmann ', ' S. Fuchs ']",Classic
Bern,La-Duda-del-Duende,2015-11-29,['La Duda del Duende '],Pop
Pratteln,Masters-of-Symphonic-Metal,2015-11-29,"['Beyond the Black ', ' Masterplan ', ' In Legend ']",
Zürich,Klangwelten-der-Farben,2015-11-29,['Works by Tatjana Ruckstuhl-Nikic '],Classic
Fischingen,Kammermusik,2015-11-29,"[' Seraina Pfenninger ', ' Anne Battegay ', ' Esther Fritzsche ', ' Jonas Vischi ']",Classic
Zürich,Kammerorchester-La-Folia-Herbstkonzerte,2015-11-29,"[' Rosa María Hernández ', ' Estela Vilamar ', ' Tomás Gallart ']",Classic
Ennetbaden,Adventskonzert-Drei-Solisten-ein-Chor-drei-Sprachen,2015-11-29,"[' Susanne Oldani ', ' Rudolf Remund ', ' Stefan Müller ']",Classic
Birsfelden,Benefizkonzert,2015-11-29,[' Rui Lopes '],Classic
Bern,Noël-Advents-und-Weihnachtsmusik,2015-11-29,[' Vera Schnider '],Classic
Herrliberg,Adventskonzert,2015-11-29,[' Leana Schmid '],Classic
Oberentfelden,Kantaten-zum-1.-Advent,2015-11-29,"[' Junko Takayama ', ' Victor de Souza Soares ', ' Jan-Martin Mächler ', ' Tiago Mota ']",Classic
Winterthur,Konzert,2015-11-29,"[' Daniel Rüegg ', ' Reto Cuonz ', ' Arno Jochem ']",Classic
null,Konzert-zum-ersten-Advent,2015-11-29,"[' Hanspeter Küng ', ' Jan Sprta ']",Classic
Zürich,Adventskonzert,2015-11-29,"['Monika Nordmeer ', ' Dessislava Haefeli ', ' Lesung: Christine Hutmacher ']",Classic
Basel,Von-Liebe-und-Heldentum-Musik-aus-Osteuropa,2015-11-29,[' Matthias Würsch '],Classic
Zürich,Hommage-à-Gottfried-Honegger,2015-11-29,[' works by Hans-Peter Frehner '],Classic
Winterthur,Verrücktes-&-Geschichten-aus-Stadt-Land-Fluss,2015-11-29,"['Regula Voss ', ' Beat Eckert ']",Classic
Kappel-am-Albis,Musik-und-Wort-Von-der-Liebe-und-anderen-Gefühlen,2015-11-29,"[' Gala Gurinovic ', ' Eveline Gautschi ', ' Marcel Sigrist ']",Classic
Zürich,Philharmonisches-Konzert,2015-11-29,[' Anna Vinnitskaya '],Classic
Arlesheim,Messiah-Oratorium-von-Georg-Friedrich-Händel,2015-11-29,"[' Yukie Sato ', ' Carlos Mena ', ' Dino Lüthy ', ' Luca Tittoto ']",Classic
Zollikon,Adventskonzert,2015-11-29,"['Rebekka Bräm ', ' Lara Jeszenszky ', ' Livio Schmid ', ' Sascha Litschi ', ' Nina Eleta ', ' Rachel Kisacanin ']",Classic
Bern,Christmas-Nights-Konzert-für-Flüchtlinge,2015-11-29,['Tracey Jane Campbell '],
Luzern,Lucerne-Festival-am-Piano,2015-11-29,['Maurizio Pollini '],Classic
Zürich,Unerhört,2015-11-29,"[' Omri Ziegele ', ' Yves Theiler ', ' Gerry Hemingway ', ' Michel Portal ', ' Bruno Chevillon ', ' Daniel Humair ']",
null,Marco-Masini,2015-11-29,['Marco Masini '],Pop
Zürich,Musique-nature,2015-11-29,[' Pi-Chin Chien '],Classic
Basel,Hosanna-to-the-Son-of-David,2015-11-29,"[' Schmidlin ', ' Langlotz ', ' Schmiedlin ']",Classic
Aarau,Hymne-an-das-Leben,2015-11-29,['Alina Ibragimova '],Classic
Bern,Rezital,2015-11-29,['Grigory Sokolov '],Classic
Zürich,Ash-&-We-Are-Scientists,2015-11-29,"['Ash ', ' We Are Scientists ']",
Zürich,Nothing-More,2015-11-29,['Nothing More '],
Zürich,Nek,2015-11-29,['Nek '],Pop
Lyss,Soilwork,2015-11-29,"['Soilwork ', ' support: Hatesphere ', ' T.A.N.K ']",
Bern,Ambient-Night,2015-11-29,['Opheliadorme '],Electronic
Zürich,Robi-Weber-Trio-&-Pius-Baumgartner,2015-11-29,"[' Robi Weber ', ' Kalli Gerhards ', ' Curt Treier ', ' Pius Baumgartner ']",
Bern,Sóley,2015-11-29,['Sóley '],Pop
