location,event,date,artists,genre
Zürich,Musik-zur-Auffahrt,2013-05-09,"[' Ariane Ursprung ', ' Andreas Berchtold ', ' Annetta Debrunner ']",Classic
Zürich,Frühlingskonzert,2013-05-09,[' Basil Hubatka '],Classic
Eishalle-Wetzikon,null,2013-05-09,['Clawfinger '],Clawfinger
Bern,Internationales-Jazzfestival-Bern,2013-05-09,"['Roy Haynes Fountain of Youth Band ', ' Roy Haynes ', ' Jaleel Shaw ', ' Martin Bejerano ', ' David Wong ']",
Luzern,Idyll-Frühlingskonzert,2013-05-09,[' Katrin Szamatulski '],Classic
Sommercasino,Basel,2013-05-09,"['The Rugged Man ', ' Peter Jackson ']",
Luzern,Salonmusik,2013-05-09,"['Martin Schaefer ', ' Richard Decker ']",Classic
Zürich,The-Capaces,2013-05-09,['The Capaces '],
Sud,Basel,2013-05-09,"[' Otto Normal ', ' Pat Hargreaves ']",MACY
Kloten,Frauen-im-Jazz,2013-05-09,"['Laura Cesar ', ' Isla Eckinger ', ' Beat Baumli ', ' Pius Baschnagel ']",
Winterthur,Girotto-&-Azcano-Duo,2013-05-09,"[' Javier Girotto ', ' Julio Azcano ']",
Zürich,Javier-Ruibal,2013-05-09,"['Javier Ruibal ', ' Javier Ruibal ', ' Andi Pupato ', ' Wolfgang Zwiauer ', ' Tänzer: Isabel Amaya ']",
Basel,Equilbrium,2013-05-09,"[' Sissel Vera Pettersen ', ' Joachim Badenhorst ', ' Mikkel Ploug ']",
ISC-Club,Bern,2013-05-09,['The Raveonettes '],
Baden,Kieran-Halpin,2013-05-09,['Kieran Halpin '],
Baden,Jazz-am-Donnerstag,2013-05-09,"['Ueli Gygli ', ' Roberto Di Martino ', ' Gallus Burkard ']",
Schüür,Luzern,2013-05-09,['Tom Liwa '],
Le-Romandie,Lausanne,2013-05-09,"[' Marvin ', ' Three Second Kiss ']",Marvin
Zürich,Wooden-Wand,2013-05-09,['Wooden Wand '],Pop
Bern,Parenthetical-Girls,2013-05-09,['Parenthetical Girls '],Pop
Vevey,Christophe-Chassol,2013-05-09,['Christophe Chassol '],Pop
Winterthur,Pretty-Mery-K,2013-05-09,['Pretty Mery K '],
Luzern,Jam-Session,2013-05-09,['Richard Decker '],
Bern,Steps-to-Get-It,2013-05-09,['Tromboranga '],
Bern,Internationales-Jazzfestival-Bern,2013-05-09,"['Roy Haynes Fountain of Youth Band ', ' Roy Haynes ', ' Jaleel Shaw ', ' Martin Bejerano ', ' David Wong ']",
