location,event,date,artists,genre
Baden,Feuervögel,2013-11-28,"['Klarinette ', ' AndreaIsch ']",Classic
Zürich,Unerhört-Ein-Zürcher-Jazzfestival,2013-11-28,"[' Jürg Wickihalder ', ' Frantz Loriot ', ' Irène Schweizer ']",
Bern,Schuberts-(Un-)vollendete,2013-11-28,[' Stefan Jackiw '],Classic
Riehen,Junge-Preisträger,2013-11-28,"['Arata Yumi ', ' Marec Pavelec ', ' Barbara Uszynska ']",Classic
Zürich,Konzert,2013-11-28,[' Sabine Poyé More '],Classic
Zürich,Thursday-Night-Jazz,2013-11-28,"[' Rebecca Spiteri ', ' Jürg Ramspeck ', ' Fridolin Blumer ', ' Rolf Lyssy ']",
Zürich,Konzert,2013-11-28,[' conductor: Stefano Montanari '],Classic
null,Jan-Garbarek-Group-feat.-Trilok-Gurtu,2013-11-28,"['Jan Garbarek Group feat. Trilok Gurtu ', ' Jan Garbarek ', ' Rainer Brüninghaus ', ' Juri Daniel ', ' Trilok Gurtu ']",
Zürich,The-Rhythm-Section-feat.-Nathaniel-Su,2013-11-28,"[' Nathaniel Su ', ' Roberto Bossard ', ' Hämi Hämmerli ', ' Elmar Frey ']",
Zürich,The-Straits,2013-11-28,['The Straits '],
Zürich,Glasvegas,2013-11-28,['Glasvegas '],
Zürich,Sid,2013-11-28,"[' Rea Dubach ', ' Luzius Schuler ', ' Daniel Weber ']",
Zürich,Momentnsammler,2013-11-28,['Schmidbauer & Kälberer '],Pop
Zürich,Max-Lässer-und-das-Überlandorchester,2013-11-28,"[' Max Lässer ', ' Markus Flückiger ', ' Töbi Tobler ', ' Patrick Sommer ', ' Daniel Pezzotti ']",traditional
Zürich,Oddisee-&-Band,2013-11-28,['Oddisee & Band '],
Luzern,Salonmusik,2013-11-28,"['Martin Schaefer ', ' Richard Decker ']",Classic
Zürich,J.-Cole,2013-11-28,['J. Cole '],
Zürich,True-Spirit-Vol.-2,2013-11-28,"['No Turning Back ', ' Anchor ', ' A Strength Within ', ' Light It Up ']",
Schaffhausen,Irish-Nights,2013-11-28,"['The Henry Girls ', ' Dervish ']",
Winterthur,Moltonnacht,2013-11-28,"[' Mich Gerber ', ' Al Comet ', ' Andi Pupato ', ' Wolfgang Zwiauer ']",
Winterthur,Kaos-Protokoll,2013-11-28,"[' Marc Stucki ', ' Benedikt Wieland ', ' Flo Reichle ']",
Bern,Dear-Reader,2013-11-28,['Dear Reader '],
Bern,Navigator-abgesagt,2013-11-28,"['James Gruntz ', ' Gabriel Spahni ', ' Pablo Vögtli ', ' Giuliano Sulzberger ', ' Matthew Savnik ', ' Simon Britschgi ']",Pop
Liebefeld,T.-Eliot,2013-11-28,"['T. Eliot ', ' Christian Schütz ', ' Simon Rupp ', ' Fred Bürki ']",
Zürich,CulturEscapes,2013-11-28,"['Maja Osojnik Band ', ' Maja Osojnik ', ' Philipp Jagschitz ', ' Michael Bruckner-Weinhuber ', ' Bernd Satzinger ', ' Mathias Koch ']",
Thun,Who-The-Bitch,2013-11-28,['Who The Bitch '],
Basel,Gesing-Meyer-Rohrer,2013-11-28,"[' Klaus Gesing ', ' Björn Meyer ', ' Samuel Rohrer ']",
Luzern,New-Zero-God,2013-11-28,['New Zero God '],
Basel,Antz-in-the-Pantz,2013-11-28,['Myron & E '],
Solothurn,Bombus,2013-11-28,['Bombus '],
Zürich,Chris-Wiesendanger-Trio,2013-11-28,"[' Chris Wiesendanger ', ' Robert Landfermann ', ' Jonas Burgwinkel ']",
Luzern,Jam-Session,2013-11-28,['Richard Decker '],
Zürich,Dosci,2013-11-28,[' live: Pupkulies & Rebecca & Tibau '],
