location,event,date,artists,genre
Zürich,Bläserserenaden-Zürich-16,2016-11-21,[' Sarah Kollé '],Classic
Luzern,Lucerne-Festival-am-Piano,2016-11-21,['Cameron Carpenter '],Classic
Bern,2.-Kammermusik-Tetzlaff-Quartett,2016-11-21,"[' ', '  Elisabeth Kufferath ', ' Hanna Weinmeister ', ' Tanja Tetzlaff ']",Classic
Zürich,Unerhört,2016-11-21,"[' Ohad Talmor ', ' Dan Weiss ']",
Basel,Die-Orgel-im-Dialog-mit-der-Violine,2016-11-21,['Ekaterina Kofanova '],Classic
Zürich,Moodslabor,2016-11-21,"[' Daniel Schenker ', ' Reto Suhner ', ' Christoph Grab ', ' Bernhard Bamert ', ' Thomas Lüscher ']",
Zürich,Arte-Reunido-Flamencofestival,2016-11-21,"[' Cristina López ', ' Yadira Ferrer ', ' Marc López ', ' Juan Manuel Gómez ', ' Pablo Gómez ', ' Carlos Cuenca ']",
Zürich,Digable-Planets,2016-11-21,['Digable Planets '],
Pratteln,The-Quireboys,2016-11-21,['The Quireboys '],
Zürich,Nik-Bärtschs-Ronin,2016-11-21,"[' Kaspar Rast ', ' Thomy Jordi ', ' Sha ']",
Zürich,The-Slow-Show,2016-11-21,['The Slow Show '],
Zürich,Annihilator,2016-11-21,['Annihilator '],
null,Biondini-Giuliani-Quartet,2016-11-21,['Biondini-Giuliani Quartet '],
Baden,Scherrer-Brodbeck-Gisler-Strüby,2016-11-21,"[' Andy Scherrer ', ' Jean-Paul Brodbeck ', ' Fabian Gisler ', ' Claudio Strüby ']",
Basel,Bernhoft,2016-11-21,['Bernhoft '],
Zürich,Adrian-Younge,2016-11-21,"[' Adrian Younge ', ' Loren Oden ', ' Jack Waterson ', ' Alfredo Fratti ', ' C. E. Garcia ', ' David Henderson ']",
Winterthur,Benjamin-Folke-Thomas,2016-11-21,['Benjamin Folke Thomas '],
