location,event,date,artists,genre
St.-Moritz,Festival-da-Jazz,2016-07-15,"[' Michael Bucher ', ' Thomas Bauser ', ' Sheldon Suter ']",
St.-Moritz,Festival-da-Jazz,2016-07-15,"['Äl Jawala ', ' Steffi Schimmer ', ' Krischan Lukanow ', ' Daniel Verdier ', ' Markus Schumacher ', ' Daniel Pellegrini ']",
Münchenstein,Summer-Stage,2016-07-15,['Joe Bonamassa '],
Basel,Orgelspiel-zum-Feierabend,2016-07-15,['Douglas Lawrence '],Classic
Dietikon,Feierabendmusik-in-der-Kirche,2016-07-15,['Bernhard Hörler '],Classic
Zürich,Wettstreit-der-Nationen-Italien-vs.-Frankreich,2016-07-15,"[' Jermaine Sprosse ', ' Katia Viel ', ' Bernadette Köbele ']",Classic
Zürich,Diana-Krall,2016-07-15,"['Diana Krall ', ' Diana Krall ', ' Anthony Wilson ', ' Karriem Riggins ', ' Robert Hurst ']",
Montreux,Montreux-Jazz-Festival,2016-07-15,['Nekfeu '],
Locarno,Moon-and-Stars,2016-07-15,['Lana Del Rey '],Pop
Wetzikon,Great-White,2016-07-15,['Great White '],
Bern,M.D.C.,2016-07-15,['M.D.C. '],
Montreux,Montreux-Jazz-Festival,2016-07-15,"[' Biréli Lagrène ', ' Antonio Farao ', ' Gary Willis ', ' Lenny White ']",
Montreux,Montreux-Jazz-Festival,2016-07-15,['Woodkid and Friends '],Pop
null,Stimmen,2016-07-15,['Hindi Zahra '],
Zürich,Marc-Ribot-&-The-Young-Philadelphians,2016-07-15,"['Marc Ribot & The Young Philadelphians ', ' Marc Ribot ', ' Mary Halvorson ', ' Jamaaladeen Tacuma ', ' Calvin Weston ']",
null,Kulturfestival-St.-Gallen,2016-07-15,['Movits '],Electronic
Basel,Clovis-Nicolas-Quintet,2016-07-15,"[' Steve Fishwick ', ' Luca Stoll ', ' Laurent Courthaliac ', ' Clovis Nicolas ', ' Luca Santaniello ']",
St.-Moritz,Festival-da-Jazz,2016-07-15,"['Justin Kauflin ', ' Justin Kauflin ', ' Thomas Fonnesbaek ', ' Howard Curtis ']",
null,Pod'Ring,2016-07-15,['The Cyborgs '],Electronic
