location,event,date,artists,genre
Luzern,Konzert,2013-11-02,"[' Maria C. Schmid ', ' Annina Haug ', ' David Munderloh ', ' René Koch ']",Classic
Aarau,Don't-Change-Your-Hair-For-Me,2013-11-02,"[' Sandy Patton ', ' Peter Schärli ', ' Antonio Giordano ', ' Thomas Dürst ']",
Basel,Auf-dem-Weg-zur-Klassik,2013-11-02,"['Regula Bernath ', ' Annette Unternährer-Gfeller ']",Classic
Basel,Metropolis,2013-11-02,['Rudolf Lutz '],Classic
Ennetbaden,The-Plagiators,2013-11-02,"[' Franziska Perini ', ' Martin Perini ', ' René Vögeli ', ' Martin Sitter ', ' feat. Susanne Portmann ']",Pop
Zürich,Seasick-Steve,2013-11-02,"['Seasick Steve ', ' Gemma Ray ']",
Ostermundigen,Raindrop-Singers-Jahrskonzert,2013-11-02,['Martin Jufer '],
Winterthur,Zweimal-vier-Saiten-im-Duo,2013-11-02,"['Thomas Zehetmair ', ' Ruth Killius ']",Classic
Zürich,Jazznojazz,2013-11-02,['Chucho Valdes Quintet '],
Zürich,Herbsttournee,2013-11-02,[' Jean-Yves Thibaudet '],Classic
Zürich,Eröffnungskonzert-der-Saison,2013-11-02,"[' Clemence Tilquin ', ' Andras Szalai ']",Classic
Bern,Konzert,2013-11-02,"[' Maki Wiederkehr ', ' Daniel Meller ', ' Flurin Cuonz ']",Classic
Zürich,Home,2013-11-02,"['Szenisches Konzert von und mit Simona Ryser ', ' mit Anna Trauffer ', ' Philipp Schaufelberger ']",Classic
Zürich,Old-Kitchen-Rockers,2013-11-02,['Old Kitchen Rockers '],
Zürich,Jazznojazz,2013-11-02,['Mezzoforte '],
Zürich,Tyler-Ward,2013-11-02,['Tyler Ward '],Pop
null,John-Parish,2013-11-02,['John Parish '],Pop
Pratteln,Feuerengel,2013-11-02,['Feuerengel '],
Erlen,Albert-&-Andrea-Adams-Frey,2013-11-02,['Albert & Andrea Adams Frey '],Pop
Luzern,Seat-Music-Session,2013-11-02,"[' Jenniffer Kae ', ' Johannes Oerding ', ' Jaz Ellington ']",Pop
Würenlingen,Liederabend-Auf-Flügeln-des-Gesanges,2013-11-02,"['Alessandro Cipriano ', ' Nancy Lee ']",Classic
Oberengstringen,Schaerer-Oester,2013-11-02,"[' Andreas Schaerer ', ' Bänz Oester ', ' Thomas Lüthi ', ' Bernhard Bamert ', ' Lukas Mantel ']",
Winterthur,Duo-Giocondo,2013-11-02,"[' Andrea Brunner ', ' Cindy Oppliger ']",Pop
Basel,Alle-Heilig-,2013-11-02,"[' Regina Graus ', ' Aurea Marston ', ' Fabienne Marzena Skarpetowski ', ' Susanne Wiesner ']",Classic
Zürich,Half-Moon-Run,2013-11-02,['Half Moon Run '],
null,Jim-Hunter,2013-11-02,['Jim Hunter '],
Thônex,Pixies,2013-11-02,['Pixies '],
Baden,Wynavalley-Oldtime-Jazzband,2013-11-02,"[' Peter C. Beyeler', ' Shilo Buck ', ' Werner Gisin ', ' Heinz Glauser ', ' Heinz Lehmann ', ' Walter Daetwyler ', ' Cathryn Lehman ']",
Ascona,Buster-Williams-Quartet,2013-11-02,"[' Buster Willams ', ' Bruce Williams ', ' Eric Scott Reed ', ' Joey Baron ']",
Feuerthalen,Timo-Gross-Band,2013-11-02,['Timo Gross Band '],
Wabern,Lottchen,2013-11-02,"[' Eva Buchmann ', ' Sonja Huber ']",
Solothurn,Christy-Doran's-New-Bag,2013-11-02,"[' Christy Doran ', ' Sarah Buechi ', ' Vincent Membrez ', ' Lionel Friedli ']",
Pratteln,Unifour,2013-11-02,['Unifour '],
Basel,Them-5,2013-11-02,"['Bob Franceschini ', ' Mark Sherman ', ' Antonio Faraò ', ' Martin Gjakonovski ', ' Adam Nussbaum ']",
Zürich,Imperial-Tiger-Orchestra,2013-11-02,"[' Raphael Anker ', ' John Menoud ', ' Alexandre Rodrigues ', ' Cyril Moulas ', ' Luc Detraz ', ' Julien Israelian ']",
