location,event,date,artists,genre
Luzern,Lunchkonzert,2013-04-26,"['Khatia Buniatishvili ', ' Gvantsa Buniatishvili ']",Classic
Luzern,Easy-Pop-Melodies,2013-04-26,['Christian Mettler '],Pop
Basel,Orgelspiel-zum-Feierabend,2013-04-26,['Daniela Niedhammer '],Classic
Dietikon,Feierabendmusik,2013-04-26,"['Duo Jörg Frei ', ' Bernhard Hörler ']",
Zürich,Moss,2013-04-26,"['Moss ', ' Witchsorrow ']",
Zürich,ZKO-stellt-vor,2013-04-26,"[' Bénédikt Tran ', ' Melinda Maul ', ' Julie Berthollet ', ' Sayaka Selina ', ' works by Tobias Krebs ']",Classic
Zürich,Internationales-Dixie-and-Blues-Festival,2013-04-26,"['The Duke Ellington Orchestra ', ' Axel Zwingenberger ']",
Zürich,Princess,2013-04-26,"[' Oliver Schnyder ', ' Corinne Chapelle ']",Classic
null,On-a-Summer's-Day,2013-04-26,"[' Felicitas Erb ', ' Regula Konrad ', ' Anne Schmid ', ' Masako Art ']",Classic
Zürich,War-Requiem,2013-04-26,"[' Tatiana Pavlovskaya ', ' Toby Spence ', ' Hanno Müller-Brachmann ']",Classic
Zürich,Arpiano-Harfe-&-Klavier,2013-04-26,"[' Praxedis Hug-Rütti ', ' Praxedis Geneviève Hug ']",Classic
Bern,Internationales-Jazzfestival-Bern,2013-04-26,"['McCoy Tyner Latin Jazz All-Stars ', ' McCoy Tyner ', ' Gary Bartz ', ' Steve Turre ', ' Claudio Roditi ', ' Gerald Cannon ', ' Ignacio Berroa ', ' Francisco Mela ']",
Bern,Liebesfreud,2013-04-26,[' Alexis Vincent '],Classic
null,Michel-Jonasz,2013-04-26,['Michel Jonasz '],Pop
Basel,The-Spanish-Connection-&-The-Ladybirds,2013-04-26,"[' Gina Günthard ', ' Petra Vogel ', ' Lisette Spinnler ', ' Alex Felix ', ' Hans Meier ', ' Antonio Gonzalez ', ' Guillermo Morente ', ' Vince Benedetti ', ' Julio Pérez ']",
Düdingen,Harfe-Violine-Visuelles,2013-04-26,"[' Corinne Kappeler ', ' Daniel Treyer ']",Classic
Vario-Bar,Olten,2013-04-26,['Macy '],MACY
Basel,Premiere:-Tango-con-Acordeón,2013-04-26,"['Salomé Jantz ', ' Jens Krüger & Cinthia Labaronne ']",
Ono-Das-Kulturlokal,Bern,2013-04-26,"[' Johann Burquenez ', ' Vincent Ruiz ', ' Cyril Bondy ']",Plaistow
Zürich,Goodnight-Circus,2013-04-26,"['Goodnight Circus ', ' Shirt Tail Stompers ', ' Christine de Pierro ', ' Raffaele Cataldo ', ' Carlos Santana ', ' Larik Egana ', ' Michael Tuttle ', ' Hampus Melin ']",
Bogen-F,Zürich,2013-04-26,['Dead Fingers '],Zigitros
Zürich,Osibisa,2013-04-26,['Osibisa '],
Zürich,Osibisa,2013-04-26,['Osibisa '],
X-tra,Zürich,2013-04-26,['Fritz Kalkbrenner '],
Kulturfabrik-Kofmehl,Solothurn,2013-04-26,"['Killswitch Engage ', ' support: Sylosis ']",
Winterthur,Silaba,2013-04-26,"[' Lamine Kora Kouyaté ', ' Nathanael Bosshard ', ' Mory Samb ', ' Manuel Siebs ']",
Arbon,Cosae-Mandinga,2013-04-26,"[' Leandro Díaz ', ' Mauro Mauceri ']",
Winterthur,Cult-of-Luna,2013-04-26,"['Cult of Luna ', ' The Ocean ', ' Lo ']",
Basel,Maria-Mendes,2013-04-26,"[' Maria Mendes ', ' Wim Dijkgraaf ', ' Karel Boehlee ', ' Clemens van der Feen ', ' Joost van Schaik ']",
Solothurn,Feigenwinter-Moreira-Schärli,2013-04-26,"[' Hans Feigenwinter ', ' Juarez Moreira ', ' Peter Schärli ']",
Thun,Lilly-Martin-&-Band,2013-04-26,"[' Michael Dolmetsch ', ' Oliver Keller ', ' Markus Fritzsche ', ' Tom Beck ']",
Basel,A-Tree-in-a-Field,2013-04-26,[' Tomoko Sauvage '],
La-Spirale,null,2013-04-26,"[' John Abercrombie ', ' Marc Copland ']",
Gare-de-Lion,Wil,2013-04-26,['The Delta Saints '],
Zürich,The-Moonling,2013-04-26,['The Moonling '],
Zürich,Giovanni-Zarrella,2013-04-26,['Giovanni Zarrella '],Pop
Zürich,Science-Fiction-Theater,2013-04-26,"[' Christoph Grab ', ' samples) Felix Utzinger ', ' Christian Rösli ', ' Valentin Dietrich ', ' Andy Wettstein ']",
Mokka,Thun,2013-04-26,['Boo Boo Davis '],
Uster,Lee-Leet,2013-04-26,['Lee-Leet '],
Luzern,Konzert,2013-04-26,"['Karin Steffen ', ' Christian Mettler ']",Pop
Luzern,The-Exploited,2013-04-26,"['The Exploited ', ' Broken Bones ']",
Wetzikon,Kangaroo-Moon,2013-04-26,['Kangaroo Moon '],
Aarau,Toni-L-&-Def-Cut,2013-04-26,"['Toni L & Def Cut ', ' Berlinutz ']",
Bern,Internationales-Jazzfestival-Bern,2013-04-26,"['McCoy Tyner Latin Jazz All-Stars ', ' McCoy Tyner ', ' Gary Bartz ', ' Steve Turre ', ' Claudio Roditi ', ' Gerald Cannon ', ' Ignacio Berroa ', ' Francisco Mela ']",
null,Honky-Tonk-Festival-St.-Gallen,2013-04-26,['Budzillus '],
Winterthur,Wild-Wild-East,2013-04-26,[' live: Socalled '],
Sankt-Gallen,Spoek-Mathambo,2013-04-26,"['Spoek Mathambo ', ' Young Fathers ']",Pop
Zürich,The-Pearlbreakers,2013-04-26,"[' Alessandro Rosi ', ' Raphael Felber ', ' Dominik Eberle ', ' Fabian Eberle ']",Pop
