location,event,date,artists,genre
Basel,Midi-Musique,2015-12-19,[' Annie Dufresne '],Classic
Winterthur,Samstagsmatinée,2015-12-19,"['Bernhard Bamert ', ' Thomas Lüthi ']",Classic
Zürich,Unvergessliche-Operettenmelodien,2015-12-19,"['John Thade ', ' Annkatrin Isaacs ']",Classic
Zürich,Werner-und-Company,2015-12-19,['Werner und Company '],Pop
Basel,Kammerkonzert,2015-12-19,['Cyprian Kohut '],Classic
Luzern,Carmatango,2015-12-19,['Carmatango '],
Luzern,Messiah-Lucerne-Chamber-Circle,2015-12-19,"[' Sarah Tynan ', ' Lestyn Davies ', ' Stuart Jackson ', ' Neal Davies ']",Classic
Luzern,Linden-Quartett,2015-12-19,"[' Renato Wiedemann ', ' Milena Bonaventurova ', ' Mari Kobayashi ', ' Rupert Hunz ']",Classic
Zürich,Saybia,2015-12-19,['Saybia '],Pop
Basel,Musik-der-Romantik,2015-12-19,"[' Claudia von Tilzer ', ' Tobias Wicky ']",Classic
Aarau,Klavierrezital,2015-12-19,"['Raúl de la Mora ', ' Héctor Ocampo ']",Classic
Zürich,Akademisches-Orchester-Zürich,2015-12-19,['Claire Huangci '],Classic
Zürich,Florence-&-The-Machine,2015-12-19,"['Florence & The Machine ', ' Palma Violets ']",Pop
Rheinfelden,The-Piccadilly-Six,2015-12-19,"[' John Service ', ' Günter Sellenath ', ' Jerry Gabriel ', ' Hermann Bruderhofer ', ' Chris Haskins ', ' Jimmy Garforth ']",
Rheinfelden,The-Picadilly-Six,2015-12-19,"[' John Service ', ' Günter Sellenath ', ' Jerry Gabriel ', ' Herrmann Bruderhofer ']",
Zürich,Édith-Piaf-Petite-grande-dame,2015-12-19,"['Licia Chery ', ' Sylphe ', ' Alexandre Pelichet ', ' Felix Raffel ', ' g) Felix Haller ', ' g) Florian Arnicas ']",Pop
Thun,The-Pelicans,2015-12-19,"[' ', ' Stefan Moser ', ' Sascha Tollardo ', ' Cello Hertner ', ' Reto Vollenweider ']",
Uster,Tripped-Tychon,2015-12-19,"[' Andreas Schaerer ', ' Lucas Niggli ', ' Luciano Biondini ', ' Kalle Kalima ']",
Zürich,Ibrahim-Maalouf,2015-12-19,"[' Ibrahim Maalouf ', ' Mark Turner ', ' Frank Woeste ', ' Scott Colley ', ' Clarence Penn ']",
Basel,Tibor-Elekes-Trio-feat.-Kálmán-Oláh,2015-12-19,"[' Kálmán Oláh ', ' Tibor Elekes ', ' Florian Arbenz ']",
Feuerthalen,Nord-Hofmann-&-Stahel,2015-12-19,"[' Mike Nord ', ' Georg Hofmann ', ' Andreas Stahel ']",
Baden,Éla-Éla,2015-12-19,"[' Akis Savas ', ' Nikos Papadopoulos ', ' Vincent Zurkinden ']",
Zürich,Lissie,2015-12-19,"['Lissie ', "" Ryan O'Reilly ""]",Pop
Thun,Kid-Wise,2015-12-19,['Kid Wise '],Pop
Basel,Impro-Duos,2015-12-19,"[' Jopo ', ' Ingeborg Poffet ']",
Zürich,Heavy-Metal-Thrash-Metal-Night,2015-12-19,['Vex '],
Aarau,Retrogott-&-Hulk-Hodn,2015-12-19,"['Retrogott & Hulk Hodn ', ' Main Concept ', ' Sonne Ra ']",
Schaffhausen,The-Skatalites,2015-12-19,['The Skatalites '],
Zug,20-Jahre-Galvanik,2015-12-19,['Vengaboys '],Pop
Zürich,The-Nozez,2015-12-19,"[' Tarek Beswick ', ' Tome Iliev ', ' Toby Bienz ', ' Seraphim von Werra ', ' Adam Jefrey ', ' Angela Pina Ganzoni ']",
Chur,10-Years-Chocolate-From-Kinston,2015-12-19,"['Cali P ', ' Clay ']",
Bern,Metric-Rotations,2015-12-19,"['Simon Ho ', ' Simon Baumann ', ' Don Li ']",
null,Rap-History-East-Coast-Special,2015-12-19,['Big Daddy Kane '],
Baden,Götterspeise,2015-12-19,['DJs Marc Poppcke '],Electronic
