location,event,date,artists,genre
Winterthur,Die-Samstagsmatinée,2013-06-01,"[' Veronika Stalder ', ' Valeri Tolstov ', ' Franz Hellmüller ', ' Beat Gisler ', ' Andi Pupato ']",
Zürich,Outside-In-Music-Festival,2013-06-01,['Orchestre Miniature In The Park '],Pop
Stolzewiese,Zürich,2013-06-01,"['We Have Band ', ' Budzillus ']",
Fabriktheater-(Rote-Fabrik),Zürich,2013-06-01,"['Hans Unstern ', ' The Choolers ']",
Basel,Mozart-und-allerlei,2013-06-01,"['Martin Roos ', ' Susanne Doll ']",Classic
Zürich,The-Love-Keys-&-Stefanie-Klees,2013-06-01,['The Love Keys & Stefanie Klees '],
Lyss,Exhumed,2013-06-01,['Exhumed '],
Baden,Fantastisch,2013-06-01,[' Oliver Schnyder '],Classic
Thun,Sinfoniekonzert,2013-06-01,['Benjamin Engeli '],Classic
Zürich,Französische-Komponisten-der-Spätromantik,2013-06-01,"[' Bettina Weder ', ' Hubert Michael Saladin ', ' Maria Mark ', ' Kurt Meier ', ' Anna Tyka Nyffenegger ', ' Nicola Mosca ']",Classic
Zürich,Outside-In-Music-Festival,2013-06-01,"['Jez Colborne & Mind The Gap ', ' Schorsch Kamerun ']",Pop
Luzern,Operetten-Gala,2013-06-01,"[' Barbara Payha ', ' Sebastian Reinthaller ']",Classic
Lenzburg,Jeff-Hershey-&-The-Heartbeats,2013-06-01,['Jeff Hershey & The Heartbeats '],
Jazzclub-Allmend,Oberengstringen,2013-06-01,"[' Dave Feusi ', ' Marco Figini ', ' Peter Wagner ', ' Thomy Jordi ', ' Christian Niederer ']",
Bern,Bonobo,2013-06-01,"['Bonobo ', ' support: Throwing Snow ']",Electronic
null,Harfe-Violine-Visuelles,2013-06-01,"['Corinne Kappeler ', ' Daniel Treyer ']",Classic
Freienbach,Chor-und-Orgelkonzert,2013-06-01,"[' Roman Künzli ', ' Ruth Müri ', ' Susann Brandenberg ']",Classic
Basel,Red-Nights,2013-06-01,['Bajanski Bal '],
Zürich,Dub-Spencer-&-Trance-Hill-feat.-Umberto-Echo,2013-06-01,"['Dub Spencer & Trance Hill feat. Umberto Echo ', ' Marcel Stalder ', ' Philipp Greter ', ' Markus Meier ', ' Julian Dillier ', ' Philip Umberto Echo Winter ']",
Wädenswil,Schönholzer-Racine-&-Weshalb-Forellen-Streichquartett,2013-06-01,"[' Markus Schönholzer ', ' Mariane Racine ', ' Monika Camenzind ', ' Mario Huter ', ' Daniel Thomas ', ' Martin Birnstiel ']",
Les-Docks,Lausanne,2013-06-01,"['Mudhoney ', ' The Treatment ']",Mudhoney
Mokka,Thun,2013-06-01,['Loose Connection '],
Schaffhausen,Old-Blind-Dogs,2013-06-01,['Old Blind Dogs '],
Aarau,Crusher,2013-06-01,['Crusher '],
Basel,Dubscribe-Vol.-9,2013-06-01,"['Dubba Jonny ', ' Calvertron ']",
Zürich,King-Zebra,2013-06-01,['King Zebra '],
Basel,Red-Nights,2013-06-01,['DJ Dawaj '],
Stall-6,Zürich,2013-06-01,['Smith & Smart '],
