location,event,date,artists,genre
Winterthur,Lunardi-Thomi,2015-11-18,"[' Raffaele Lunardi ', ' Marcel Thomi ']",
Brugg,Yves-Theiler-Trio,2015-11-18,"[' Yves Theiler ', ' Luca Sisera ', ' Lukas Mantel ']",
Zürich,Monte-Carlo,2015-11-18,['Monte Carlo '],Pop
Pratteln,Deathcrusher-Tour,2015-11-18,['Napalm Death '],
Riehen,Klavierabend,2015-11-18,['Mikhail Rudy '],Classic
Luzern,Reigen-der-Geister,2015-11-18,[' Vadim Gluzman '],Classic
Basel,Stummfilm-Vorführung-mit-Live-Orgelmusik,2015-11-18,['Johannes Funkhauser '],Classic
Zürich,Schlüssel-zur-Himmelspforte,2015-11-18,"[' Simona Saturova ', ' Marianna Pizzolato ', ' Benjamin Bruns ', ' René Pape ']",Classic
Winterthur,Messa-da-requiem,2015-11-18,"[' Luba Orgonásová ', ' Yvonne Naef ', ' Steve Davislim ', ' Matthew Rose ']",Classic
null,Philosophische-CH-Musik,2015-11-18,"[' Praxedis Hug-Rütti ', ' Praxedis Genevieve Hug ']",Classic
Zürich,Schnipo-Schranke,2015-11-18,['Schnipo Schranke '],
null,Michael-Krebs,2015-11-18,['Michael Krebs '],Pop
Zürich,Eagles-of-Death-Metal-abgesagt,2015-11-18,['Eagles of Death Metal '],
Luzern,Jam-Night,2015-11-18,"[' Sina Steiner ', ' Joel Banz ', ' Jonas Schelbert ']",
Winterthur,Jamie-MacDowell-&-Tom-Thum,2015-11-18,['Jamie MacDowell & Tom Thum '],
Solothurn,Danko-Jones,2015-11-18,['Danko Jones '],
Winterthur,Fast-keine-Klavier-Woche,2015-11-18,"[' Heinz Rohrer ', ' Bice Aeberli ', ' Aad Hollander ']",
null,Alain-Souchon-&-Laurent-Voulzy,2015-11-18,['Alain Souchon & Laurent Voulzy '],Pop
Zürich,Jamie-Lawson,2015-11-18,['Jamie Lawson '],Pop
Zürich,Enno-Bunger,2015-11-18,['Enno Bunger '],Pop
Zürich,Naturstimmen-on-Tour,2015-11-18,"['Mariana Sadovska ', ' Outi Pulkkinen ']",
Luzern,Balthazar,2015-11-18,['Balthazar '],
Luzern,Zinc,2015-11-18,"[' Andreas Tschopp ', ' Domenic Landolf ', ' Hans Feigenwinter ']",
Lausanne,Beach-House,2015-11-18,['Beach House '],Pop
Basel,Sunna-Gunnlaugs-Trio,2015-11-18,"['Sunna Gunnlaugs Trio ', ' Sunna Gunnlaugs ', ' Thorgrimur Jonsson ', ' Scott McLemore ']",
Basel,Wendesday-Night-Live-Music,2015-11-18,"[' Emilia Anastazja ', ' Bodo Maier ', ' Oliver Pellet ', ' Roberto Koch ', ' Florian Haas ']",
Basel,Jazzcampus-Session,2015-11-18,"['Raphael Rossé ', ' Luca Pusch ', ' Victor Rossé ', ' Michael Heidepriem ']",
Zürich,Christy-Doran's-New-Bag,2015-11-18,"[""Christy Doran's New Bag "", ' Christy Doran ', ' Sarah Buechi ', ' Vincent Membrez ', ' Lionel Friedli ']",
Zürich,Jazzbaragge-Wednesday-Jam,2015-11-18,"['Vojko Huter ', ' Xaver Rüegg ', ' Paul Amereller ']",
Zürich,Jacuzzi-Boys,2015-11-18,['Jacuzzi Boys '],
