,location,event,date,artists,genre
0,Basel,Orgelspiel-zum-Feierabend,2014-01-17,['John Walthausen '],['Classic']
1,Dietikon,Feierabendmusik-in-der-Kirche,2014-01-17,"['Regula Arnitz-Bernhard ', ' Livio Castioni ']",['Classic']
2,Kriens,Con-voce,2014-01-17,"[' Sarah Maria Sun ', ' mit Marianthi Papalexandri-Alexandri ']",['Classic']
3,Baden,Romantische-Reisen,2014-01-17,[' Christian Lampert '],['Classic']
4,Z?rich,Z?ri-Wescht-z'B?rn-Oscht,2014-01-17,"[' Andreas Schaerer ', ' B?nz Oester ']","['Jazz', 'Blues', 'Soul']"
5,Z?rich,A-Jazz-Duo-Night,2014-01-17,"['Rodrigo Botter Maio ', ' Adrian Frey ']","['Jazz', 'Blues', 'Soul']"
6,Winterthur,Herbie's-Explo-3000,2014-01-17,"[' Adi Pflugshaupt ', ' Hans Feigenwinter ', ' Pius Baschnagel ', ' Herbie Kopf ']","['Jazz', 'Blues', 'Soul']"
7,Bern,Klassik-Jazz-Neue-Musik-Ein-etwas-anderer-Liederabend,2014-01-17,"['Eva Nievergelt ', ' Christoph Brunner ']",['Classic']
8,Winterthur,The-Doodes,2014-01-17,['The Doodes '],"['Hip', 'Hop', ""R'n'B""]"
9,Basel,Masterrezital,2014-01-17,[' Tamar Eskenian '],['Classic']
10,Winterthur,Ges?nge-aus-Bulgarien-Georgien-und-der-Ukraine,2014-01-17,"['Tamar Buadze ', ' Mariana Sadovska ', ' Dessislava Stefanova ']",['traditional']
11,Liebefeld,Uptown-Goes-Downtown,2014-01-17,[' Markus Plattner '],"['Jazz', 'Blues', 'Soul']"
12,Lausanne,Walk-the-Line,2014-01-17,[' The Elecmatics '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
13,Z?rich,Z?ri-Wescht-z'B?rn-Oscht,2014-01-17,"[' Domi Chansorn ', ' Julian Hesse ', ' Fabio Pinto ', ' Oliver Zurkirchen ', ' Kevin Chesham ']","['Jazz', 'Blues', 'Soul']"
14,Basel,Evaristo-P?rez-Trio,2014-01-17,"[' Evaristo P?rez ', ' Philippe Brassoud ', ' Marta Themo ']","['Jazz', 'Blues', 'Soul']"
15,Luzern,Oakwith-Maren-Montauk,2014-01-17,"[' Maren Montauk ', ' David Schwarz ', ' Michael B?schelmann ']","['Jazz', 'Blues', 'Soul']"
16,St?fa,Andy-Egert-Blues-Band-feat.-Dallas-Hodge,2014-01-17,['Andy Egert Blues Band feat. Dallas Hodge '],"['Jazz', 'Blues', 'Soul']"
17,Bern,Quatre-in-Toulouse,2014-01-17,"[' Heinz Gasser ', ' Adrian Balmer ', ' Florian Widmer ', ' Johann Novell ', ' Peter Trachsel ', ' C?sar Zurbriggen ', ' Benjamin Reinhart ']","['Jazz', 'Blues', 'Soul']"
18,Vevey,Afghan-Rock-Night,2014-01-17,"['Ariana Delawari ', ' White Page ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
19,Thun,Velojet,2014-01-17,['Velojet '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
20,Luzern,Piano-Allstars,2014-01-17,"[' Christian Mettler ', ' Fabienne Arnet ', ' Patrick Greiner ', ' Mark Tenger ', ' Mega Horvath', ' Herb Miller ']","['Jazz', 'Blues', 'Soul']"
21,Zug,Easy-October,2014-01-17,['Easy October '],['Pop']
22,Buchs,States-&-Empires,2014-01-17,"[' Empires ', ' Taped ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
23,Z?rich,Z?ri-Wescht-z'B?rn-Oscht,2014-01-17,"[' Claire Huguenin ', ' Luzius Schuler ', ' Christian Spahni ', ' Domi Chansorn ']","['Jazz', 'Blues', 'Soul']"
24,null,KKC-Orchestra,2014-01-17,['KKC Orchestra '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
25,Baden,Leo-&-the-Lineup,2014-01-17,[' the Lineup '],"['Hip', 'Hop', ""R'n'B""]"
26,Baden,Leo-&-the-Lineup,2014-01-17,[' the Lineup '],"['Hip', 'Hop', ""R'n'B""]"
27,Lausanne,Dope-D.O.D.,2014-01-17,"['Dope D.O.D. ', ' DJs Figure ']","['Hip', 'Hop', ""R'n'B""]"
28,Sankt-Gallen,Happy-Jawbone-Family,2014-01-17,['Happy Jawbone Family '],"['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
29,Z?rich,Iriepathie,2014-01-17,['Iriepathie '],"['Hip', 'Hop', ""R'n'B""]"
30,Wetzikon,K?ptn-Peng-&-Die-Tentakel-von-Delphi,2014-01-17,[' Smart '],"['Hip', 'Hop', ""R'n'B""]"
31,Z?rich,Z?ri-Wescht-z'B?rn-Oscht,2014-01-17,"[' Lo ', ' Leduc ', ' Lukas Iselin ', ' Christian Maurer ']","['Hip', 'Hop', ""R'n'B""]"
