location,event,date,artists,genre
Zürich,Werner-und-Company,2016-12-15,['Werner und Company '],Pop
Baden,Voice-Meets-Piano-&-More,2016-12-15,"[' Kristina Tajsic ', ' John Service ', ' Roman Dylag ', ' Christoph Hegi ']",Pop
Zürich,Hotclub-de-Zurich,2016-12-15,"[' Markus Tinner ', ' Jürg Zimmermann', ' Regine Thommen ', ' Thomas Templier ', ' Franz Winteler ', ' Michel Münch ', ' Tania Näf ']",
Zürich,Against-Me!,2016-12-15,"['Against Me! ', ' Milk Teeth ', ' Mobina Galore ']",
Zürich,Weihnachstkonzert,2016-12-15,"[' Sunhae Im ', ' Sonja Leutwyler ', ' Cyril Auvity ', ' Christian Immler ']",Classic
Zürich,Orchestermagie,2016-12-15,[' Steven Isserlis '],Classic
Dübendorf,Entr'amis,2016-12-15,"[' Sylvie Dambrine ', ' Giorgio Barbera ', ' Leon Duncan ', ' Palma Martello ']",Classic
Bern,5.-Symphoniekonzert-Grand-Piano,2016-12-15,[' Makoto Ozone '],Classic
Zürich,Thursday-Night-Jazz,2016-12-15,"[' Rebecca Spiteri ', ' Jürg Ramspeck ', ' Joel Reiff ', ' Rolf Lyssy ']",
Kloten,Lilly-Martin-Raue-Stimme-packende-Band-intimer-Charme,2016-12-15,"['Lilly Martin ', ' Richard Koechli ']",
Zürich,Dame,2016-12-15,['Dame '],
Winterthur,Heidi-Happy,2016-12-15,"[' Heidi Happy ', ' Ephrem Lüchinger ']",Pop
Lausanne,Milow,2016-12-15,['Milow '],Pop
Liebefeld,Andreas-Tschopp-Bubaran,2016-12-15,"[' Mats Spillmann ', ' Andreas Tschopp ', ' Bernhard Bamert ', ' Ronny Graupe ', ' Lionel Friedli ']",
Basel,Matt-Elliott,2016-12-15,['Matt Elliott '],
Luzern,The-Dark-Side-of-the-Moon,2016-12-15,"['Issaaf Harling ', ' Lea Kohler ', ' Marius Hösli ', ' Juan José Faccio ', ' Jonas Ruppen ', ' Jonas Hoenig ', ' Jan Kurmann ']",
Zürich,Artist-in-Residence-Vincent-Glanzmann,2016-12-15,"[' Tobias Meier ', ' Frantz Loriot ', ' Nicola Romanò ', ' Raffaele Bossard ', ' Vincent Glanzmann ']",
Aarau,Black-Oak,2016-12-15,['Black Oak '],Pop
Basel,Thierry-Lang-Trio,2016-12-15,"[' Thierry Lang ', ' Heiri Känzig ', ' Mario Gonzi ']",
Basel,Uptown-Anthem,2016-12-15,['Delinquent Habits '],
Basel,Japan-Suicide,2016-12-15,['Japan Suicide '],
Luzern,Lukas-B-&-The-Baptisers,2016-12-15,['Lukas B & The Baptisers '],Pop
Zürich,Salsamania,2016-12-15,['DJs Alexio '],
Luzern,The-Wave-Pictures,2016-12-15,['The Wave Pictures '],Pop
Zürich,Long-Tall-Jefferson,2016-12-15,['Long Tall Jefferson '],
