location,event,date,artists,genre
Basel,Mittagskonzert,2013-01-22,[' Maria Shabashova '],Classic
Zürich,Ruosch-Solimine,2013-01-22,"[' Dave Ruosch ', ' Dani Solimine ']",
Basel,Masterrezital,2013-01-22,[' Silvan Loher '],Classic
Zürich,Preisträgerkonzert-Werkjahre-Stadt-Zürich,2013-01-22,"[' Marcus Weiss ', ' Teodoro Anzellotti ', ' Moritz Müllenbach ', ' Paolo Vignaroli ']",Classic
Basel,AMG-Solistenabend,2013-01-22,"['Thomas Hampson ', ' Wolfram Rieger ']",Classic
Tonhalle,Zürich,2013-01-22,"['Ron Carter ', ' Ron Carter ']",
Zürich,Urs-Bührer-70,2013-01-22,"['Boris Previic ', ' Matthias Arter ', ' Friedemann Treiber ', ' Jessica Rona ']",Classic
Zürich,Spleen-United,2013-01-22,['Spleen United '],
Winterthur,Denison-Witmer,2013-01-22,['Denison Witmer '],
Zürich,Paraskavedekatriaphobie,2013-01-22,"[' Stephan Wyss ', ' Dominik Blum ', ' Siro Müller ']",
Zürich,Mark-Eitzel,2013-01-22,['Mark Eitzel '],Pop
Zürich,Donny-McCaslin-Group,2013-01-22,"['Donny McCaslin Group ', ' Donny McCaslin ', ' Matt MItchell ', ' Tim Lefebvre ', ' Nate Wood ']",
