location,event,date,artists,genre
Luzern,Easy-Jazz-mit-einer-Prise-Pop,2013-05-04,['Fabienne Ambühl '],
Basel,Zwischen-Barock-und-Gegenwart,2013-05-04,"['Miklós Perényi ', ' Tytus Miecznikowski  ', ' Wolfgang Güttler ', ' Diego Ares ']",Classic
Uster,My-Dynamite,2013-05-04,['My Dynamite '],
Zürich,Jef-Clark,2013-05-04,['Jef Clark '],
Zürich,Konzert,2013-05-04,"[' Julia Becker ', ' Rafael Rosenfeld ']",Classic
Bern,Internationales-Jazzfestival-Bern,2013-05-04,"['Philip Catherine Quartet ', ' Philip Catherine ', ' Nicola Andrioli ', ' Philippe Aerts ', ' Antoine Pierre ', ' Didier Lockwood ', ' Frank Vignola ']",
Kaufleuten,Zürich,2013-05-04,['Christina Stürmer '],
Kaufleuten,Zürich,2013-05-04,['Christina Stürmer '],
Zürich,Keadaar-&-Gran-Noir,2013-05-04,['Keadaar & Gran Noir '],
Härterei-Club,Zürich,2013-05-04,['Ellie Goulding '],
Sursee,The-Australian-Pink-Floyd,2013-05-04,['The Australian Pink Floyd '],Pop
Winterthur,Marianne-Racine-Quartet,2013-05-04,"[' Marianne Racine ', ' Daniel Baschnagel ', ' Patrick Sommer ', ' Pius Baschnagel ']",
Allschwil,In-Spirit-of-George,2013-05-04,"['Vladyslav Sendecki ', ' Werke von George Gruntz ']",
Bern,Bendorim,2013-05-04,"[' Dela Hüttner ', ' Karin Meier ', ' Jürg Luchsinger ', ' Stefanie Kunckler ']",
Kaserne,Basel,2013-05-04,['Tafs '],Tafs
Basel,Eröffnungskonzert-Swiss-Foundation-for-the-Vocal-Arts,2013-05-04,"['Eröffnungskonzert ""Buey Solo"" ']",
Bazenheid,Harfe-Violine-Visuelles,2013-05-04,"[' Corinne Kappeler ', ' Daniel Treyer ']",Classic
Oberwil-Lieli,Begegnung-mit-Flöte-und-Flügel,2013-05-04,"['Stefan Keller ', ' Carlos Rojas ']",Classic
Winterthur,Céline-Bonacina-Trio,2013-05-04,"[' Céline Bonacina ', ' Kévin Reveyrand ', ' Hary Ratsimbazafy ']",
Basel,Gino-Sitson-4,2013-05-04,"[' Gino Sitson ', ' Carine Bonnefoy ', ' Felipe Cabrera ', ' Denis Tchangou ']",
Zürich,Zugluft,2013-05-04,['Zugluft '],
null,Avishai-Cohen-with-Strings,2013-05-04,['Avishai Cohen '],
Winterthur,Gloria-Volt,2013-05-04,['Gloria Volt '],
Zürich,Grace-Kelly-Quintet,2013-05-04,"['Grace Kelly Quintet ', ' Grace Kelly ', ' Pete McCann ', ' Evan Gregor ', ' Harald Tanschek ', ' Jason Palmer ']",
Restaurant-Schwarzer-Engel,null,2013-05-04,"[' Rebekka Zarkava ', ' Jura Dolezal ']",
-Maison-du-Peuple,null,2013-05-04,['Defunkt '],
null,Richard-Pizzorno-Trio,2013-05-04,"[' Richard Pizzorno ', ' Patrick Perrier ', ' Christophe Gisler ']",
Horw,Monotales,2013-05-04,"[' Mauro Guarise ', ' Kuno Studer ', ' Ernst David Hangartner ', ' Andi Schnellmann ', ' Simon Britschgi ']",Pop
Zürich,Giovanni-Zarrella,2013-05-04,['Giovanni Zarrella '],Pop
Kammgarn,Schaffhausen,2013-05-04,"[' Dieter Meier ', ' Tobias Preisig ', ' Ralph Sonderegger ', ' Nicolas Rüttimann ', ' Thomas Wydler ', ' Ephrem Lüchinger ']",
Zürich,Shady-Midnight-Orchestra,2013-05-04,"[' Marena Whitcher ', ' Andreas Lareida ', ' Stefanie Suhner ', ' Nils Fischer ', ' Joscha Schraff ', ' Lukas Traxel ', ' Nicolas Stocker ']",
Zürich,Tanz-Puppe-Tanz,2013-05-04,[' Joy and the Damage '],
Exil,Zürich,2013-05-04,"['Lord Finesse ', ' DJs Boogie Blind ']",
Kirchberg,Antonia,2013-05-04,['Antonia '],traditional
Reitschule-Dachstock,Bern,2013-05-04,['Motorpsycho '],Motorpsycho
Zürich,Douglas-Firs,2013-05-04,"['Douglas Firs ', ' Gertjan ', ' Sem ']",Pop
Bern,Internationales-Jazzfestival-Bern,2013-05-04,"['Philip Catherine Quartet ', ' Philip Catherine ', ' Nicola Andrioli ', ' Philippe Aerts ', ' Antoine Pierre ', ' Didier Lockwood ', ' Frank Vignola ']",
Stall-6,Zürich,2013-05-04,['Swollen Members '],
Krempel,Buchs,2013-05-04,['Delinquent Habits '],
Zürich,Blé-Noir,2013-05-04,"[' Andrina Bollinger ', ' Elias von Arx ', ' Lukas Wyss ', ' Ramon Ziegler ', ' Moritz Meyer ', ' Ramón Oliveras ']",Pop
null,Balkan-Beats,2013-05-04,[' live: Sven Quartier '],
null,Jamsound-Connection,2013-05-04,"['Heartical Sound ', ' Asher Selector ', ' Little Lion Sound & Agent N ', ' Prince Keman ', ' Supanova Sound ']",
