,location,event,date,artists,genre
0,Winterthur,New-Orleans-Soirée-Liquid-Land,2013-01-17,"['Aurora Nealand ', ' Moose Jackson ', ' Rob Cambre ', ' Justin Peake ', ' Christian Weber ', ' Simon Berz ']",['Classic']
1,Zürich,Konzert,2013-01-17,[' András Schiff '],['Classic']
2,Basel,Masterkonzert,2013-01-17,[' Matthew Lonson '],['Classic']
3,Zürich,Thursday-Night-Jazz,2013-01-17,"[' Rebecca Spiteri ', ' Jürg Ramspeck ', ' Joel Reiff ', ' Rolf Lyssy ']","['Jazz', 'Blues', 'Soul']"
4,Luzern,Pulcinella,2013-01-17,[' Leila Josefowicz '],['Classic']
5,Zürich,ZKO-Meets,2013-01-17,"[' Nik Bärtsch ', ' Sha ', ' Mats Eser ']",['Classic']
6,Liebefeld,Thomas-Lüthi's-Biwak,2013-01-17,"[' Thomas Lüthi ', ' Arne Huber ', ' Claudio Strüby ']","['Jazz', 'Blues', 'Soul']"
7,Bern,Konzert,2013-01-17,"['Beat Anderwert ', ' Anna Vasilyeva ', ' Nada Anderwert ', ' Joel Marosi ']",['Classic']
8,Basel,The-Medium-Stimme-allein,2013-01-17,"['Anne-May Krüger ', ' Robert Koller ']",['Classic']
9,Moods,Zürich,2013-01-17,"[' Fabio Pinto ', ' Alex Maurer ', ' Jeremias Keller ', ' Claire Huguenin ']",['Kamikaze']
10,Basel,Lars-Lindvall-Big-Band,2013-01-17,"[' John Voirol ', ' Matthias Kohler ', ' Wege Wüthrich ', ' Christian Schütz ', ' Omar Kramis ', ' Wolfgang Zumpe ', ' Mike Maurer ', ' Jonas Winterhalter ', ' Lars Lindvall ', ' Lukas Briggen ', ' Lukas Wyss ', ' Simon Petermann ']","['Jazz', 'Blues', 'Soul']"
11,Thalwil,Luke-&-Thom,2013-01-17,"[' Thomas Grüninger ', ' Lukas Heuss ']",['Pop']
12,Bern,Projektwoche-Jazz,2013-01-17,"[' Rea Dubach ', ' Lino Blöchlinger ', ' Fabian Baur ', ' Daniel Weber ', ' Laura Wiesmann ', ' Laura Schuler ', ' Simone Hager ', ' Lisa Hoppe ']","['Jazz', 'Blues', 'Soul']"
13,KiFF,Aarau,2013-01-17,['Dota '],['Dota']
14,Kammgarn,Schaffhausen,2013-01-17,['Cara '],['Cara']
15,Chollerhalle,Zug,2013-01-17,['Eastern Standard Time '],"['Eastern', 'Standard', 'Time']"
16,Luzern,Suisse-Diagonales-Jazz,2013-01-17,"[' Josquin Rosset ', ' Gabriel Meyer ', ' Jan Geiger ']","['Jazz', 'Blues', 'Soul']"
17,Baden,Os-Desafinados,2013-01-17,[' Dalia Donadio '],"['world', 'music']"
18,Bogen-F,Zürich,2013-01-17,['Sofa Surfers '],"['Sofa', 'Surfers']"
19,Zürich,Salsamania,2013-01-17,['DJs Mauri '],"['Ragga', 'Reggae', 'African', 'Music', 'Dancehall']"
20,Reussbühl,Caprice-Frauenrock,2013-01-17,"['Andrea Gygax ', ' Alexandra Huber ', ' Angela Beffa ', ' Simone Lustenberger ', ' Danja Schwegler ', ' Julia Keller ']","['Rock', 'Indie', 'Punk', 'Heavy', 'Metal', 'Gothic']"
21,Liebefeld,Doran-Känzig-Hemingway,2013-01-17,"['Doran-Känzig-Hemingway ', ' Christy Doran ', ' Heiri Känzig ', ' Gerry Hemingway ']","['Jazz', 'Blues', 'Soul']"
22,Zürich,Sandra-Rayne,2013-01-17,"[' Sandra Rayne ', ' Tobias Schmid ', ' Christa Kohli ']","['Jazz', 'Blues', 'Soul']"
