location,event,date,artists,genre
Bad-Ragaz,Music-Connects-Rezital,2016-10-15,['Petrit Ceku '],Classic
Winterthur,The-Waffle-Machine-Orchestra,2016-10-15,"[' Frank Powlesland ', ' Léa Rovero ', ' Josephine Nagorsnik ', ' Jaroo Hoehener ', ' Colas Vuilleumier ']",
Zürich,Top-Party-Band,2016-10-15,['Top Party Band '],Pop
Bad-Ragaz,Music-Connects,2016-10-15,"[' Andrei Ionita ', ' Yury Revich ', ' Petrit Ceku ']",Classic
Aarau,Riversidemosh,2016-10-15,"['Skyharbor ', ' Sithu Aye ', ' Modern Day Babylon ']",
Zürich,In-Love-Your-Mother,2016-10-15,['In Love Your Mother '],
null,Olma-Konzert,2016-10-15,[' Rudolf Lutz '],Classic
null,Fazil-Say-und-Kammerorchester-Basel,2016-10-15,[' Fazil Say '],Classic
Bern,Royal-Republic,2016-10-15,['Royal Republic '],
Zürich,Clean-Bandit-abgesagt,2016-10-15,['Clean Bandit '],Electronic
Winterthur,MKW-im-Hof-Die-Geschichte-vom-Soldaten,2016-10-15,"['Rahel Cunz ', ' Kristof Zambo ', ' Armon Stecher ']",Classic
Zürich,Sinfonietta-Zürich,2016-10-15,['Samuel Bastos '],Classic
Bern,Bmbh,2016-10-15,"['Danny von Rotz ', ' Jean-Claude Droux ', ' Jürg Herzig ']",
Zürich,Status-Quo,2016-10-15,['Status Quo '],
Basel,The-Baseballs,2016-10-15,['The Baseballs '],
Solothurn,Schandmaul,2016-10-15,['Schandmaul '],
Zürich,Kristin-Asbjørnsen,2016-10-15,"[' Kristin Asbjørnsen ', ' Olav Torget ', ' Gjermund Silset ', ' voc) Rune Arnesen ']",
Baden,Swing-my-Guitar,2016-10-15,"[' Toni Donadio ', ' Nic Niedermann ']",
Zürich,Beaty-Heart,2016-10-15,['Beaty Heart '],
Jona,Kieran-Goss,2016-10-15,['Kieran Goss '],Pop
Winterthur,Less-Than-Jake,2016-10-15,"['Less Than Jake ', ' Big D And The Kids Table ', ' The Bennies ']",
Stäfa,Little-Chevy,2016-10-15,"[' Little Chevy ', ' Markus Werner ', ' Rainer Schudel ']",
Baden,Klatsch-Indie-Hände,2016-10-15,['Hot Sushi Club & Lilabungalow '],
Basel,Christoph-Stiefel-Septet,2016-10-15,"[' Sarah Büchi ', ' Bastian Stein ', ' Domenic Landolf ', ' Adrian Mears ', ' Christoph Stiefel ', ' Arne Huber ', ' Kevin Chesham ']",
Schaffhausen,The-Royal-Dandy's-Drinking-Club,2016-10-15,['Bayonne '],Electronic
Basel,SSIO,2016-10-15,['SSIO '],
Baden,Mavo-Pineapple,2016-10-15,['Mavo Pineapple '],
Kirchberg,Cousin-Leonard,2016-10-15,['Cousin Leonard '],Pop
Schaffhausen,Dunkelbunt,2016-10-15,"['Dunkelbunt ', ' Mela ']",
Bern,Stro,2016-10-15,['Stro '],
Sankt-Gallen,N.A.A.F.I.,2016-10-15,"['N.A.A.F.I. ', ' A.K.A. Foodman ']",Electronic
Basel,N,2016-10-15,"['N ', ' Viscera ', ' Orange Swan ']",
Zürich,Wyatt,2016-10-15,"[' Tobias Pfister ', ' Noam Szyfer ', ' Phillipp Eden ', ' Raphael Walser ', ' Pius Baschnagel ']",
null,Million-Stylez,2016-10-15,['Million Stylez '],
